street,count,year,directorate,lat,lng,features
BARMBEKER WEG,1,2014,23,13.1541863038381,52.5343572699177,23398382
BARMBEKER WEG / BRUNSBÜTTELER DAMM / HABERLANDWEG,1,2014,23,13.15450765,52.532972900000004,4804140-23398382-24029407
BERGSTR. / HEERSTR. / GRÜNANLAGE HAHNEBERG,1,2014,23,13.1433078,52.5241957,4068033-23411722
BORKUMER STR. / KLOSTERSTR.,1,2014,23,13.1974776,52.5320335,4453033-9931927
BREDDINER WEG,1,2014,23,13.1305540600042,52.5465926665593,5026216
BRÜDERSTR. / KROWELSTR. / WÖRTHER PLATZ,1,2014,23,13.2014718,52.5242832,4609208-24026983
BRUNSBÜTTELER DAMM,9,2014,23,13.1608333510399,52.5332664189587,4804140
BRUNSBÜTTELER DAMM / AM BAHNHOF SPANDAU,2,2014,23,13.194538,52.5337464,4804140-9932925
BRUNSBÜTTELER DAMM / KLOSTERSTR. / RUHLEBENER STR.,6,2014,23,13.1985977,52.533041475000005,4453033-4497945-4804140
BRUNSBÜTTELER DAMM / MAGISTRATSWEG,1,2014,23,13.1579351,52.533167649999996,4804140-4999747
BRUNSBÜTTELER DAMM / PÄWESINER WEG,1,2014,23,13.1792207,52.5338498,4804140-9933148
BRUNSBÜTTELER DAMM / WILHELMSHAVENER STR.,1,2014,23,13.1954818,52.5334367,4804140-9931926
COSMARWEG,1,2014,23,13.1548562087912,52.5256965751754,4999738
COSMARWEG / MAGISTRATSWEG,1,2014,23,13.1610466,52.525373,4999738-4999747
EICHELMATENWEG,1,2014,23,13.1448239600171,52.459542455903,25029486
ELSFLETHER WEG,2,2014,23,13.1927030136107,52.5312813041572,9932079
ELSGRABENWEG / HAVELCHAUSSEE / TELTOWER STR.,1,2014,23,13.2188651,52.524778,4422232-4498110-20450418
FAHREMUNDSTR. / HEERSTR.,1,2014,23,13.175697,52.5173378,4068033-8048733
FINKENKRUGER WEG / SEEGEFELDER WEG,1,2014,23,13.1438453,52.5462972,5000155-14355919
FREYBRÜCKE,1,2014,23,13.2032367,52.511999,4906394
GÖßWEINSTEINER GANG / SAKROWER LANDSTR.,1,2014,23,13.1320613,52.4507996,10742248-23045306
GÖTELSTR. / KROWELSTR. / WEIßENBURGER STR.,1,2014,23,13.2028378,52.5236781,4609211-24026983-25113713
GREDINGER STR. / RITTERFELDDAMM,1,2014,23,13.1337064,52.4616599,4449163-175894678
GRÜNHOFER WEG,2,2014,23,13.1881424302961,52.5322800974957,9932087
HABERLANDWEG / SÜDEKUMZEILE,1,2014,23,13.1550823,52.530916,24029384-24029407
HACKBUSCHSTR.,1,2014,23,13.1504367805073,52.5410196545067,14353318
HEERSTR.,10,2014,23,13.2083660966373,52.5107362463224,4068033
HEERSTR. / JACZOSTR.,2,2014,23,13.1910147,52.5140504,4068033-25538884
HEERSTR. / STEINMEISTERWEG,1,2014,23,13.1769312,52.517083,4068033-8048737
HEERSTR. / WEIDENWEG,1,2014,23,13.1379472,52.5253195,4068033-23411727
HEERSTR. / WILHELMSTR.,1,2014,23,13.1790413,52.5166114,4068033-4483961
HEIDEREUTERSTR. / RUHLEBENER STR. / KGA RUHLEBENER STR.,2,2014,23,13.2073298,52.5287613,4497945-4588819
IMCHENALLEE,1,2014,23,13.1461576127534,52.4494808434729,25094709
KERRWEG / MAGISTRATSWEG / MAGISTRATSWEGBRÜCKE,2,2014,23,13.1593834,52.5295245,4999747-23398376
KLADOWER DAMM,1,2014,23,13.161887403349,52.4645556498024,4895108
KLOSTERBUSCHWEG,1,2014,23,13.1573188042906,52.5403603493346,4884674
KLOSTERSTR.,1,2014,23,13.1975477999326,52.5319060712653,4453033
KLOSTERSTR. / SEEBURGER STR. / WILHELMSTR. / ZIEGELHOF,6,2014,23,13.195652183333332,52.529164083333335,4453033-4483961-9932084-24967135
KONKORDIASTR.,1,2014,23,13.1913043773393,52.5211338782544,4609213
KRAMPNITZER WEG / PARNEMANNWEG / SAKROWER LANDSTR.,1,2014,23,13.138667975,52.452294699999996,4898027-10742228-23045306
KROWELSTR.,1,2014,23,13.1993081348603,52.5249636378798,24026983
LAZARUSSTR. / PÄWESINER WEG,2,2014,23,13.1792252,52.530648,4999757-9933148
LERCHENSTR. / RITTERFELDDAMM / JOHANN-LANDEFELDT-STR.,1,2014,23,13.1229024,52.4719164,4449163-4898698-25523589
MAGISTRATSWEG / NEUE STR. / OLDESLOER WEG,1,2014,23,13.1573581,52.5344451,4999747-8023381-30054300
MAGISTRATSWEG / OBSTALLEE,1,2014,23,13.1626468,52.52132,4999742-4999747
MALSCHWEG / WILHELMSTR.,1,2014,23,13.1714582637234,52.510452980522,4483961-23964735
MELANCHTHONSTR. / WEVERSTR. / SÜDPARK / ALFRED-BALEN-WEG,1,2014,23,13.1898789,52.5194043,4609185-4609186-4609222
METZER STR.,1,2014,23,13.1953673034897,52.525023430066,97847806
MEYDENBAUERWEG,1,2014,23,13.1673652349999,52.5177120248532,23436566
NENNHAUSER DAMM,1,2014,23,13.1365502,52.5298328,8023818
NENNHAUSER DAMM / WEIDENWEG,1,2014,23,13.1384616,52.5285569,8023818-23411727
PICHELSDORFER STR.,2,2014,23,13.1978304717389,52.5215011400781,4579715
PILLNITZER WEG / HEERSTR.,1,2014,23,13.1557198,52.5215523,4068033-27484079
POTSDAMER CHAUSSEE,2,2014,23,13.1445103128472,52.4922152473304,23133780
POTSDAMER CHAUSSEE / STRAßE 269,1,2014,23,13.167894394779449,52.49327978197725,23133780-244807462
RITTERFELDDAMM,1,2014,23,13.129465075857,52.4649820915086,4449163
SAKROWER KIRCHWEG,1,2014,23,13.1350896720051,52.4471479399593,10741525
SANDSTR.,1,2014,23,13.1687010294657,52.5173730085878,4999754
SCHARFE LANKE,2,2014,23,13.1877621492762,52.5064491928999,24049813
SCHMIDT-KNOBELSDORF-STR.,2,2014,23,13.1836714980116,52.5236586951086,4871549
SCHMIDT-KNOBELSDORF-STR. / SEEBURGER STR. / SEEBURGER WEG / ULRIKENSTR. / LUTONE,1,2014,23,13.17760215,52.52536303333333,4871549-4999770-4999774-9932084
SCHMIDT-KNOBELSDORF-STR. / WILHELMSTR. / MELANCHTHONPLATZ,2,2014,23,13.18889505,52.521654825,4483961-4609188-4871549
SEEBURGER STR.,5,2014,23,13.1862128668995,52.5272987984017,9932084
SEEGEFELDER WEG,1,2014,23,13.1479859690175,52.5452591551785,5000155
SPANDAUER BURGWALL,1,2014,23,13.1989959175339,52.5271260008992,5021653
STRAßE 265,1,2014,23,13.1768410276141,52.4825478898534,244807462
STRAßE 339 / ZEESTOWER WEG,1,2014,23,13.159213399999999,52.5140353,5008817-244807462
SÜDEKUMZEILE,1,2014,23,13.1525758976734,52.5305573224202,24029384
TORWEG,1,2014,23,13.1409822700741,52.5397629484692,14352662
TORWEG / KLOSTERBUSCHWEG,1,2014,23,13.1571352,52.5392027,4884674-14352662
WEINMEISTERHORNWEG,1,2014,23,13.1662333816275,52.513054980203,4483958
WILHELMSTR.,2,2014,23,13.1875016391333,52.5207396355308,4483961
ALBRECHT-ACHILLES-STR. / DAHLMANNSTR. / KURFÜRSTENDAMM,1,2014,24,13.3038524,52.499439875,4372493-4389412-4474890
ALT-LIETZOW,3,2014,24,13.3105205580071,52.5181282270142,4556841
ALT-LIETZOW / LÜDTGEWEG,1,2014,24,13.3119211,52.5183912,4556841-37247537
ALT-LIETZOW / WINTERSTEINSTR.,1,2014,24,13.3065688,52.5181036,4410420-4556841
AM BAHNHOF WESTEND / SOPHIE-CHARLOTTEN-STR.,1,2014,24,13.286877,52.51800215,4446513-4756190
BEHAIMSTR.,1,2014,24,13.3046704866249,52.5166149486753,4472003
BERNHARD-LICHTENBERG-STR. / HECKERDAMM,1,2014,24,13.297550000000001,52.53948,4068114-4536962
BERNHARD-LICHTENBERG-STR. / KLAUSINGRING,1,2014,24,13.29700115,52.53624105,4536962-4537258
BISMARCKSTR.,9,2014,24,13.3092057622344,52.5116853533205,4400423
BISMARCKSTR. / FRITSCHESTR.,2,2014,24,13.2997584,52.511046,4400423-4490378
BISMARCKSTR. / KAISERDAMM / SCHLOßSTR. / SUAREZSTR.,7,2014,24,13.297360148850549,52.510945663007156,4396011-4400423-4436950-4475630
BISMARCKSTR. / KAISER-FRIEDRICH-STR.,4,2014,24,13.301590000000001,52.511165399999996,4400423-4436919
BISMARCKSTR. / KRUMME STR.,2,2014,24,13.3093183,52.5116926,4400423-4436885
BISMARCKSTR. / RICHARD-WAGNER-STR. / SESENHEIMER STR.,4,2014,24,13.307491225,52.511702125,4400423-4410427-24320620
BISMARCKSTR. / WILMERSDORFER STR.,1,2014,24,13.3052529,52.5114307,4400423-4436887
BRAHESTR. / TEGELER WEG,1,2014,24,13.2968169,52.5284768,4446635-4446722
BRANDENBURGISCHE STR. / KURFÜRSTENDAMM / LEWISHAMSTR.,4,2014,24,13.306986441495049,52.49998512849319,4389412-4389663-4436888
BRAUHOFSTR. / GIERKEZEILE / OTTO-SUHR-ALLEE,1,2014,24,13.302252450000001,52.518732525,4403985-4495200-4495201
BRAUHOFSTR. / WINTERSTEINSTR.,1,2014,24,13.306392,52.5192485,4410420-4495200
CHRISTSTR. / DANCKELMANNSTR.,1,2014,24,13.2905065,52.5166679,4515893-15920077
DANCKELMANNSTR. / KAISERDAMM / WITZLEBENPLATZ,5,2014,24,13.29158475,52.5106227,4436950-4490373-15920077
DERNBURGSTR. / NEUE KANTSTR. / WUNDTSTR.,1,2014,24,13.283736300000001,52.506479299999995,4396009-4490214-4581910
EOSANDERSTR. / OTTO-SUHR-ALLEE / WILMERSDORFER STR.,2,2014,24,13.30442545,52.51809445,4403985-4436887-4517116
FRIEDBERGSTR.,1,2014,24,13.2947983372448,52.5041369975306,4480560
FRIEDRICH-OLBRICHT-DAMM,1,2014,24,13.3171197283175,52.5404644707899,4484022
FRIEDRICH-OLBRICHT-DAMM / SAATWINKLER DAMM,1,2014,24,13.3109944,52.5476055,4484020-4484022
FRITSCHESTR. / PESTALOZZISTR.,1,2014,24,13.3003932,52.5079678,4490163-4490378
FRITSCHESTR. / SCHILLERSTR.,1,2014,24,13.3000266,52.5097646,4475785-4490378
FRITSCHESTR. / ZILLESTR.,1,2014,24,13.2994422,52.5134747,4490378-4495207
GALLESTEIG / OLBERSSTR.,1,2014,24,13.3011504,52.5293224,4410459-4484084
GAUßSTR. / OLBERSSTR. / LISE-MEITNER-STR.,1,2014,24,13.3065401,52.5288292,4410415-4410459-4471991
GERVINUSSTR.,1,2014,24,13.3019526662766,52.503457158011,4396421
GERVINUSSTR. / LEWISHAMSTR. / MOMMSENSTR.,1,2014,24,13.304363675000001,52.50366535,4396421-4436888-4436890
GERVINUSSTR. / WILMERSDORFER STR.,1,2014,24,13.3071808,52.5050171,4396421-4436887
GIERKEZEILE / HAUBACHSTR.,1,2014,24,13.3028111,52.5155079,4495201-4495205
GIERKEZEILE / SPIELHAGENSTR.,1,2014,24,13.3031123,52.5128326,4495201-4495208
GIESEBRECHTSTR.,1,2014,24,13.3099226555265,52.5020004245914,109303707
GIESEBRECHTSTR. / KURFÜRSTENDAMM,1,2014,24,13.311859,52.5005665,4389412-109303707
GIESEBRECHTSTR. / WILMERSDORFER STR.,1,2014,24,13.3077966,52.502987,4436887-109303707
GOETHESTR.,1,2014,24,13.3156074275338,52.5088932851107,4490161
GOSLARER UFER / KAISERIN-AUGUSTA-ALLEE / KAISERIN-AUGUSTA-BRÜCKE,1,2014,24,13.3148032,52.52577615,4403874-4469837-4471968
HAUBACHSTR.,2,2014,24,13.303250488419,52.5155313325368,4495205
HECKERDAMM,1,2014,24,13.2944944597828,52.5396464611414,4068114
HOLTZENDORFFSTR.,1,2014,24,13.294957091538,52.5043414736467,4396013
HOLTZENDORFFSTR. / LEONHARDTSTR.,1,2014,24,13.2954246,52.5058164,4396013-4480561
HOLTZENDORFFSTR. / WITZLEBENSTR.,2,2014,24,13.2947387,52.5050208,4396013-5544317
HORSTWEG,1,2014,24,13.2930638103417,52.5122324838158,4581909
HORSTWEG / SOPHIE-CHARLOTTE-PLATZ,1,2014,24,13.2960779,52.5117362,4446505-4581909
KAISERDAMM,2,2014,24,13.285267096127,52.5101429405904,4436950
KAISERDAMM / RIEHLSTR.,2,2014,24,13.2862613,52.5102055,4436950-4616319
KAISERDAMM / SALDERNSTR. / KAISERDAMMBRÜCKE,1,2014,24,13.2859337,52.5103528,4436950-5174227
KAISERDAMM / SOPHIE-CHARLOTTEN-STR.,3,2014,24,13.289241,52.5103918,4436950-4446513
KAISER-FRIEDRICH-STR.,3,2014,24,13.3012585215597,52.5125968829247,4436919
KAISER-FRIEDRICH-STR. / KANTSTR.,1,2014,24,13.30233105,52.50670565,4396016-4436919
KAISER-FRIEDRICH-STR. / LEWISHAMSTR. / STUTTGARTER PLATZ,2,2014,24,13.3029855,52.50550785,4436888-4436919-25369033
KAISER-FRIEDRICH-STR. / OTTO-SUHR-ALLEE / SPANDAUER DAMM / LUISENPLATZ,3,2014,24,13.299607083333333,52.5195793,4403985-4421114-4436919-4446694
KAISER-FRIEDRICH-STR. / PESTALOZZISTR.,1,2014,24,13.3021878,52.5079538,4436919-4490163
KAISER-FRIEDRICH-STR. / SCHILLERSTR.,1,2014,24,13.3019104,52.5098042,4436919-4475785
KAISER-FRIEDRICH-STR. / SCHUSTEHRUSSTR.,1,2014,24,13.3006496,52.5171132,4436919-4495202
KAISERIN-AUGUSTA-ALLEE / SÖMMERINGSTR. / MIERENDORFFPLATZ,1,2014,24,13.30608365,52.52567585,4403874-4410417-4475675
KANTSTR.,6,2014,24,13.3145959456242,52.5061753164759,4396016
KANTSTR. / KRUMME STR.,1,2014,24,13.30930915,52.5065399,4396016-4436885
KANTSTR. / NEUE KANTSTR. / SUAREZSTR.,2,2014,24,13.2950887,52.50684745,4396009-4396011-4396016
KANTSTR. / WINDSCHEIDSTR.,1,2014,24,13.29915485,52.50678725,4396016-4444449
KNOBELSDORFFSTR.,1,2014,24,13.2867233257753,52.5129647693507,4515856
KNOBELSDORFFSTR. / SCHLOßSTR. / ZILLESTR.,1,2014,24,13.29689695,52.51354705,4475630-4495207-4515856
KNOBELSDORFFSTR. / SOPHIE-CHARLOTTEN-STR.,2,2014,24,13.2883877,52.5130786,4446513-4515856
KRUMME STR.,4,2014,24,13.3096217121301,52.5103550047687,4436885
KRUMME STR. / OTTO-SUHR-ALLEE / WARBURGZEILE,2,2014,24,13.31049125,52.5161668,4403985-4436885-4556844
KRUMME STR. / WILMERSDORFER STR. / STUTTGARTER PLATZ,3,2014,24,13.3070022,52.5056387,4436885-4436887-25369033
KUNO-FISCHER-STR.,1,2014,24,13.2903643497575,52.5051526498156,4480558
KURFÜRSTENDAMM,5,2014,24,13.3104997797382,52.5002788869231,4389412
KURFÜRSTENDAMM / LEIBNIZSTR.,1,2014,24,13.3131682,52.5007097,4389412-4402675
LEHNINER PLATZ,1,2014,24,13.3023979072694,52.4992988765931,27466740
LEWISHAMSTR.,1,2014,24,13.3054172348276,52.5023215251851,4436888
LISE-MEITNER-STR.,3,2014,24,13.306292253133,52.5304218802543,4471991
LUISENPLATZ,1,2014,24,13.2995513525979,52.5204957416487,4446694
MAX-DOHRN-STR.,1,2014,24,13.3008167013608,52.5311175451418,4446677
MIERENDORFFPLATZ,1,2014,24,13.3047285447533,52.5256856928983,4475675
MIERENDORFFSTR. / MINDENER STR. / MIERENDORFFPLATZ,2,2014,24,13.3032887,52.5245,4446720-4475675-4495196
MIERENDORFFSTR. / TAUROGGENER STR. / TEGELER WEG,1,2014,24,13.300474,52.522592700000004,4446635-4471976-4495196
MINDENER STR. / TAUROGGENER STR.,1,2014,24,13.3014625,52.5247713,4446720-4471976
NEUE CHRISTSTR. / SCHLOßSTR. / SCHUSTEHRUSSTR.,1,2014,24,13.2961389,52.5168528,4475630-4495202-4515895
NEUFERTSTR.,1,2014,24,13.294334027389,52.5175846821502,4515896
NEUFERTSTR. / SCHLOßSTR. / WULFSHEINSTR.,2,2014,24,13.2960322,52.5176742,4475630-4515896-11543650
OSNABRÜCKER STR. / TEGELER WEG,2,2014,24,13.2974129,52.5264967,4403876-4446635
OTTO-SUHR-ALLEE,2,2014,24,13.3102679724508,52.5163081738283,4403985
OTTO-SUHR-ALLEE / RICHARD-WAGNER-STR. / WINTERSTEINSTR. / RICHARD-WAGNER-PLATZ,1,2014,24,13.306546650000001,52.51747373333333,4403985-4410420-4410427-377571368
PESTALOZZISTR.,2,2014,24,13.3085441041236,52.5078825799748,4490163
PESTALOZZISTR. / WILMERSDORFER STR.,1,2014,24,13.3063716,52.5078978,4436887-4490163
PESTALOZZISTR. / WINDSCHEIDSTR.,1,2014,24,13.2987131,52.5079774,4444449-4490163
REICHWEINDAMM,1,2014,24,13.301165956918,52.5356692737973,4536966
RICHARD-WAGNER-STR.,1,2014,24,13.3069869981109,52.5145687354414,4410427
RICHARD-WAGNER-STR. / ZILLESTR.,1,2014,24,13.3069383,52.5134827,4410427-4495207
RÖNNESTR.,1,2014,24,13.2947788223521,52.5033493280395,4436949
RÖNTGENSTR. / IBURGER UFER / RÖNTGENBRÜCKE,1,2014,24,13.3143898,52.519860225,4517176-4517177-4586186
SAATWINKLER DAMM,1,2014,24,13.2898402142913,52.5482640665361,4484020
BEUSSELSTR,1,2014,24,13.32842395328,52.5326177567385,4403863
SCHILLERSTR.,1,2014,24,13.3105337400434,52.5103505433468,4475785
SCHILLERSTR. / SESENHEIMER STR.,2,2014,24,13.3078186,52.5101333,4475785-24320620
SCHILLERSTR. / WILMERSDORFER STR.,1,2014,24,13.3057024,52.5099627,4436887-4475785
SCHILLERSTR. / WINDSCHEIDSTR.,1,2014,24,13.2981803,52.5097006,4444449-4475785
SCHLOßSTR. / SPANDAUER DAMM,3,2014,24,13.2957434,52.5193386,4421114-4475630
SCHUSTEHRUSSTR.,1,2014,24,13.3006496,52.5171132,4495202
SEELINGSTR.,1,2014,24,13.2920492003269,52.5154120862741,4515891
SEESTR.,1,2014,24,13.3459772072499,52.5475097792242,4429838
SOPHIE-CHARLOTTEN-STR.,4,2014,24,13.2871769402731,52.5170297931538,4446513
SOPHIE-CHARLOTTEN-STR. / SPANDAUER DAMM,2,2014,24,13.2866198,52.5188209,4421114-4446513
SPANDAUER DAMM,7,2014,24,13.2709317347606,52.519815241401,4421114
SPANDAUER DAMM / KLAUSENERPLATZ,1,2014,24,13.2924278,52.5191451,4421114-15920080
SPIELHAGENSTR.,1,2014,24,13.3032257742328,52.5128393093335,4495208
STUTTGARTER PLATZ,2,2014,24,13.3029305258567,52.5053104935493,25369033
SUAREZSTR.,1,2014,24,13.2944909777932,52.5061482381899,4396011
SUAREZSTR. / WITZLEBENSTR.,1,2014,24,13.293772,52.5053376,4396011-5544317
SYBELSTR.,1,2014,24,13.3046568417031,52.5020089750248,4389571
WARBURGZEILE,1,2014,24,13.311032241419,52.5170259928933,4556844
WILMERSDORFER STR.,10,2014,24,13.3060762909816,52.5088652764144,4436887
WILMERSDORFER STR. / ZILLESTR.,1,2014,24,13.3049902,52.5134067,4436887-4495207
WINDSCHEIDSTR.,4,2014,24,13.2990470224209,52.5070795771549,4444449
WITZLEBENSTR.,1,2014,24,13.2933807165767,52.5082763034816,5544317
WUNDTSTR.,2,2014,24,13.2889498750321,52.5092339593384,4581910
ZILLESTR.,1,2014,24,13.3056385786389,52.513431994788,4495207
BRANDENBURGISCHE STR. / PAULSBORNER STR. / XANTENER STR.,2,2014,24,13.307214975,52.498924475,4389663-4437138-4440570
GEORG-WILHELM-STR.,1,2014,24,13.2904239788829,52.4985633184073,4375671
JOACHIM-FRIEDRICH-STR.,1,2014,24,13.2961421029443,52.4972998914893,4389511
JOACHIM-FRIEDRICH-STR. / KURFÜRSTENDAMM / AGATHE-LASCH-PLATZ,2,2014,24,13.2962083,52.4978908,4389412-4389511
JOACHIM-FRIEDRICH-STR. / SEESENER STR.,1,2014,24,13.295655199999999,52.49335595,4368307-4389511
JOACHIM-FRIEDRICH-STR. / WESTFÄLISCHE STR.,1,2014,24,13.2959693,52.4959082,4372491-4389511
JOHANN-GEORG-STR.,1,2014,24,13.2981187707489,52.4964926485044,4385254
JOHANN-SIGISMUND-STR. / KARLSRUHER STR. / KURFÜRSTENDAMM,1,2014,24,13.294256125,52.49770289999999,4372492-4389412-4389510
JOHANN-SIGISMUND-STR. / WESTFÄLISCHE STR.,1,2014,24,13.2937934,52.4963825,4372491-4389510
KATHARINENSTR.,1,2014,24,13.2925858966518,52.4992275503903,4372494
KATHARINENSTR. / KURFÜRSTENDAMM,1,2014,24,13.2923789,52.4974516,4372494-4389412
KURFÜRSTENDAMM,2,2014,24,13.3104997797382,52.5002788869231,4389412
KURFÜRSTENDAMM / WESTFÄLISCHE STR.,1,2014,24,13.2913978,52.4971486,4372491-4389412
KURFÜRSTENDAMMBRÜCKE,1,2014,24,13.2891935187396,52.4966870729468,4446557
NESTORSTR.,2,2014,24,13.2997066269537,52.4949875867402,4387782
PAULSBORNER STR.,2,2014,24,13.2983957890425,52.4935778405374,4440570
WESTFÄLISCHE STR.,3,2014,24,13.3024924003339,52.4942959361987,4372491
XANTENER STR.,1,2014,24,13.310018749276,52.4991169481375,4437138
AM SCHILLERTHEATER / BISMARCKSTR. / MARIE-ELISABETH-LÜDERS-STR.,3,2014,25,13.3171351,52.51227835,4400423-4491645-109612320
AM SCHILLERTHEATER / SCHILLERSTR. / SCHLÜTERSTR.,1,2014,25,13.3183156,52.5109343,4381166-4475785-4491645
AUGSBURGER STR.,1,2014,25,13.3354456090643,52.5014460513882,150512436
AUGSBURGER STR. / JOACHIMSTALER STR.,1,2014,25,13.3313233,52.5031121,4409446-150512436
BACHSTR. / STRAßE DES 17. JUNI,6,2014,25,13.3356839,52.51351645,4068038-4377122
BACHSTR. / WEGELYSTR.,2,2014,25,13.3359772,52.5142454,4377122-4716382
BISMARCKSTR.,3,2014,25,13.3092057622344,52.5116853533205,4400423
BISMARCKSTR. / ERNST-REUTER-PLATZ,2,2014,25,13.320914649999999,52.512537699999996,4400423-4403977
BISMARCKSTR. / LEIBNIZSTR.,5,2014,25,13.3147809,52.5120576,4400423-4402675
BISMARCKSTR. / WEIMARER STR.,4,2014,25,13.3126783,52.5119183,4400423-4490166
BUDAPESTER STR.,2,2014,25,13.3412661454878,52.5056383000588,4531810
BUDAPESTER STR. / HARDENBERGSTR. / KANTSTR. / BREITSCHEIDPLATZ,2,2014,25,13.333952575,52.505429825,4377785-4396016-4531810
CAUERSTR. / LEIBNIZSTR. / OTTO-SUHR-ALLEE,4,2014,25,13.31525655,52.514693199999996,4402674-4402675-4403985
DOVESTR.,1,2014,25,13.3203643177824,52.5201939009253,8879377
EINSTEINUFER,2,2014,25,13.3245381166109,52.5168983434312,25184342
EINSTEINUFER / MARCHSTR. / MARCHBRÜCKE,2,2014,25,13.3244785,52.5169932,23213543-25184342-25184733
EINSTEINUFER / MÜLLER-BRESLAU-STR. / STRAßE DES 17. JUNI / CHARLOTTENBURGER BRÜC,1,2014,25,13.330219875000001,52.51311870000001,4068038-25184342-26584167
ENGLISCHE STR. / SALZUFER,1,2014,25,13.3307921,52.5140385,4400157-4409151
FASANENSTR.,3,2014,25,13.3275963502206,52.5039718884777,4381554
FASANENSTR. / HARDENBERGSTR.,4,2014,25,13.32826515,52.50811595,4377785-4381554
FASANENSTR. / KANTSTR.,1,2014,25,13.3278337,52.5055724,4381554-4396016
FRANKLINSTR.,2,2014,25,13.3269951248935,52.5199760037505,4400158
FRANKLINSTR. / HELMHOLTZSTR. / GOTZKOWSKYBRÜCKE,2,2014,25,13.328636775,52.522368725,4400158-4400974-24654535
GIESEBRECHTSTR.,2,2014,25,13.3099226555265,52.5020004245914,109303707
GOETHESTR.,2,2014,25,13.3156074275338,52.5088932851107,4490161
GOETHESTR. / SCHLÜTERSTR.,2,2014,25,13.3179696,52.5089209,4381166-4490161
GUERICKESTR.,1,2014,25,13.318775184291,52.5174770274584,4495179
HARDENBERGPLATZ,5,2014,25,13.3334244410249,52.5073465940394,4409583
HARDENBERGSTR.,1,2014,25,13.3277409427864,52.5084328129281,4377785
HARDENBERGSTR. / JOACHIMSTALER STR. / HARDENBERGPLATZ,3,2014,25,13.3323368,52.5062876,4377785-4409446-4409583
HARDENBERGSTR. / KNESEBECKSTR.,1,2014,25,13.3234039,52.5108794,4377781-4377785
HARDENBERGSTR. / STEINPLATZ,2,2014,25,13.3257352,52.5092455,4377785-4381562
HARDENBERGSTR. / TUNNEL ERNST-REUTER-PLATZ / ERNST-REUTER-PLATZ,3,2014,25,13.32143,52.5120406,4377785-4403977
HELMHOLTZSTR.,4,2014,25,13.3252020475539,52.5216330862646,4400974
HELMHOLTZSTR. / MORSESTR.,1,2014,25,13.3223811,52.5211362,4400974-4409718
HELMHOLTZSTR. / PASCALSTR.,2,2014,25,13.3249106,52.5215837,4400974-38053031
HERDERSTR.,1,2014,25,13.31641605,52.5098621,28340568
HERTZALLEE,1,2014,25,13.3318947165273,52.5093430038504,4517104
JOACHIMSTALER STR.,6,2014,25,13.3313345452473,52.5031880946674,4409446
JOACHIMSTALER STR. / KANTSTR.,4,2014,25,13.3316092,52.50529145,4396016-4409446
JOACHIMSTALER STR. / KURFÜRSTENDAMM / JOACHIMSTALER PLATZ,4,2014,25,13.3312345,52.5038748,4389412-4409446
JOACHIMSTALER STR. / LIETZENBURGER STR. / FRIEDRICH-HOLLAENDER-PLATZ,1,2014,25,13.3307943,52.5005433,4409446-4436879
KANTSTR.,6,2014,25,13.3145959456242,52.5061753164759,4396016
KANTSTR. / LEIBNIZSTR.,4,2014,25,13.313888200000001,52.5062822,4396016-4402675
KANTSTR. / SAVIGNYPLATZ,3,2014,25,13.32306905,52.50577525,4381160-4396016
KANTSTR. / UHLANDSTR.,1,2014,25,13.3257335,52.5056994,4371002-4396016
KNESEBECKSTR.,3,2014,25,13.3223017,52.5051158,4377781
KNESEBECKSTR. / KURFÜRSTENDAMM,3,2014,25,13.3218471,52.5020482,4377781-4389412
KURFÜRSTENDAMM,17,2014,25,13.3104997797382,52.5002788869231,4389412
KURFÜRSTENDAMM / MEINEKESTR.,1,2014,25,13.3292498,52.5032787,4389412-4492015
KURFÜRSTENDAMM / RANKESTR. / TAUENTZIENSTR. / BREITSCHEIDPLATZ,3,2014,25,13.335742849999999,52.50439925,4389412-4491984-151523084
KURFÜRSTENDAMM / SCHLÜTERSTR.,2,2014,25,13.316784349999999,52.50119145,4381166-4389412
KURFÜRSTENDAMM / UHLANDSTR.,4,2014,25,13.3252527,52.50251185,4371002-4389412
KURFÜRSTENDAMM / WIELANDSTR.,1,2014,25,13.3150232,52.5008394,4389412-4490171
LEIBNIZSTR.,3,2014,25,13.3140754240366,52.5074587936719,4402675
LEIBNIZSTR. / MOMMSENSTR.,2,2014,25,13.3134354,52.5032712,4402675-4436890
LEIBNIZSTR. / PESTALOZZISTR.,1,2014,25,13.3141364,52.507813,4402675-4490163
LEIBNIZSTR. / SCHILLERSTR.,1,2014,25,13.3145416,52.51066365,4402675-4475785
LIETZENBURGER STR.,3,2014,25,13.3315783266581,52.5004213215747,4436879
LIETZENBURGER STR. / MEINEKESTR.,1,2014,25,13.3288308,52.500318,4436879-4492015
LIETZENBURGER STR. / SCHLÜTERSTR. / OLIVAER PLATZ,2,2014,25,13.3165209,52.4995564,4381166-4413755-4436879
LIETZENBURGER STR. / UHLANDSTR.,1,2014,25,13.324889800000001,52.5000077,4371002-4436879
LOSCHMIDTSTR. / OTTO-SUHR-ALLEE / ZILLESTR.,2,2014,25,13.313500000000001,52.5152151,4403985-4495207-4556845
MARBURGER STR. / TAUENTZIENSTR.,2,2014,25,13.3376428,52.5036583,151523084-168908245
