street,count,year,directorate,lat,lng,oneway_ratio,feature_count,feature_length,ride_length,features
EICHBORNDAMM,3,2008,11,13.3208638337429,52.5839862620854,0.4134086255837759,1,3698.30618957787,5867.7007003343815,4537077
EICHBORNDAMM / WALDSTR. / WITTESTR.,1,2008,11,13.3150977,52.5765709,,3,,,4537077-4589063-4706735
EICHBORNDAMM / ZOBELTITZSTR.,1,2008,11,13.3125513,52.56962,,2,,,4537077-8873639
ENGELMANNWEG / SCHARNWEBERSTR.,1,2008,11,13.3180424,52.5665182,,2,,,4068044-4537081
GORKISTR.,3,2008,11,13.3005961096969,52.5914608921347,0.16105742346442578,1,3255.85259364019,5987.325957368724,4765928
GRAF-HAESELER-STR. / SCHARNWEBERSTR.,1,2008,11,13.3132493,52.567678,,2,,,4068044-4537084
HENNIGSDORFER STR.,1,2008,11,13.2216322666102,52.6185113321304,0.06703182368689747,1,2533.02933914834,4896.26510224115,6235863
HENNIGSDORFER STR. / RUPPINER CHAUSSEE,1,2008,11,13.2274889,52.6264927,,2,,,4795846-6235863
HOLZHAUSER STR.,4,2008,11,13.3062486642159,52.5823837393857,0.6597659538650835,1,3163.07281063474,4239.25787121634,4569873
HUMBOLDTSTR. / LINDAUER ALLEE,1,2008,11,13.345956,52.5745518,,2,,,4067951-4068105
KURT-SCHUMACHER-DAMM,2,2008,11,13.3159456156583,52.5595637702054,0.9584122562356889,1,4846.73170080341,5048.296336870785,4432668
LINDAUER ALLEE / OLLENHAUERSTR. / WALDSTR.,3,2008,11,13.33210445,52.575437550000004,,3,,,4067951-4706735-23125889
LINDAUER ALLEE / ROEDERNALLEE / TEICHSTR.,2,2008,11,13.347835025,52.574351975,,3,,,4067951-4068065-4546470
OLLENHAUERSTR.,10,2008,11,13.3305015390962,52.5711561820266,1.0,1,3074.16741653692,3074.16741653692,23125889
ROEDERNALLEE,2,2008,11,13.3430967289215,52.5840282275831,0.33835249206134144,1,3150.7399577959,5235.4191990343115,4068065
RUPPINER CHAUSSEE,1,2008,11,13.2482456459044,52.6126850780797,0.007696745509965465,1,6695.56534883856,13339.596635141766,4795846
SCHARNWEBERSTR.,10,2008,11,13.3189223707098,52.5662213610136,0.9889977906786499,1,3666.33707636706,3706.6748843238765,4068044
WAIDMANNSLUSTER DAMM,3,2008,11,13.2982953754575,52.5983526201128,0.512655784186397,1,5191.09875133036,7720.950701508427,4540101
WALDSTR.,2,2008,11,13.3235606019999,52.575817356241,0.47603977225563504,1,1518.0089965713,2313.3853361327933,4706735
WITTESTR.,1,2008,11,13.3027221495472,52.5779972177316,0.2343971419123569,1,1951.38360236388,3445.3684655590273,4589063
ALT-REINICKENDORF / ROEDERNALLEE / VELTENER STR.,1,2008,11,13.3477435,52.5758387,,2,,,4067922-4068065
AM NORDGRABEN / EICHBORNDAMM,2,2008,11,13.3241149,52.5876491,,2,,,4537077-4678210
AROSER ALLEE / HOLLÄNDERSTR.,1,2008,11,13.3539599,52.5620932,,2,,,4581788-4610047
BERLINER STR. / AM BORSIGTURM,1,2008,11,13.2887271,52.584146,,2,,,4588911-4796771
BERLINER STR. / KAROLINENSTR. / SCHLOßSTR. / AM TEGELER HAFEN,1,2008,11,13.2824522,52.59089194999999,,4,,,4588911-4645180-4796472-23099190
BRUNOWSTR. / BUDDESTR.,1,2008,11,13.2888315,52.5879802,,2,,,4796510-4804125
BUDDESTR. / GRUßDORFSTR.,1,2008,11,13.2882168,52.5888758,,2,,,4588918-4804125
BUDDESTR. / WAIDMANNSLUSTER DAMM,3,2008,11,13.2842703,52.5944326,,2,,,4540101-4804125
FRIEDRICH-KARL-STR. / OLLENHAUERSTR.,1,2008,11,13.3285153,52.5651124,,2,,,4675068-23125889
GENERAL-BARBY-STR. / SCHARNWEBERSTR.,1,2008,11,13.3164761,52.5669024,,2,,,4068044-4537082
HOLLÄNDERSTR.,1,2008,11,13.3507805604119,52.5620671826008,0.027283855387180773,1,2182.44316370007,4305.340863731006,4610047
HOLZHAUSER STR. / WITTESTR.,2,2008,11,13.2995817,52.5790901,,2,,,4569873-4589063
HUMBOLDTSTR.,1,2008,11,13.3381243661945,52.571507254114,0.0,1,1271.55531080766,2543.11062161532,4068105
KAPWEG / SCHARNWEBERSTR.,1,2008,11,13.3304658,52.5625317,,2,,,4068044-4071978
KAROLINENSTR.,3,2008,11,13.2795871857301,52.5947514621317,0.7148509938963811,1,1738.74724331566,2234.5492916125277,4645180
SCHARNWEBERSTR. / URANUSWEG,1,2008,11,13.3173734,52.5665971,,2,,,4068044-24043036
SCHWARZER WEG,1,2008,11,13.3028060578578,52.5707804364114,0.0,1,294.495728802006,588.991457604012,6928719
ANTONIENSTR.,1,2008,11,13.3125896827053,52.5733895514657,1.0,1,1199.30549179144,1199.30549179144,26401499
AUGUSTE-VIKTORIA-ALLEE / MELLER BOGEN,2,2008,11,13.3207842,52.5703567,,2,,,4675235-12305946
BUDDESTR.,1,2008,11,13.2869118373003,52.5908625911378,0.1770907194104892,1,1075.94861979141,1961.3567244552364,4804125
GENERAL-BARBY-STR.,1,2008,11,13.3183798961769,52.5719789348874,0.0,1,1186.5093777501,2373.0187555002,4537082
HATZFELDTALLEE / ZIEKOWSTR.,1,2008,11,13.2915007,52.5924462,,2,,,4645177-23141596
HOLZHAUSER STR. / MIRAUSTR.,1,2008,11,13.3095308,52.5839233,,2,,,4569873-4804097
KAPWEG,1,2008,11,13.3285250646172,52.5624606496312,1.0,1,559.927131135321,559.927131135321,4071978
OTISSTR. / SEIDELSTR. / ALLEE ST. EXUPERY,1,2008,11,13.30022,52.5698879,,2,,,4537056-4801741
STOLPMÜNDER WEG / SONNENWALDER WEG,1,2008,11,13.2373286,52.6260739,,2,,,5786831-18652302
GENERAL-WOYNA-STR. / SCHARNWEBERSTR.,1,2008,11,13.3146625,52.5673317,,2,,,4068044-4537083
HUMANNSTR.,1,2008,11,13.3171012463419,52.5757722186553,0.0,1,323.732075970602,647.464151941204,4675237
HUMBOLDTSTR. / KLENZEPFAD,1,2008,11,13.3458395,52.5743655,,2,,,4068105-19200525
KIENHORSTSTR.,1,2008,11,13.3237129429492,52.573833260125,0.1430804802462468,1,1529.1340960615,2839.47895129761,4067941
AROSER ALLEE / GRINDELWALDWEG,1,2008,11,13.3528887,52.5643775,,2,,,4581788-4638305
MIRAUSTR.,1,2008,11,13.3087495157459,52.5845682707444,0.0,1,1806.82137983957,3613.64275967914,4804097
GORKISTR. / MIRAUSTR.,1,2008,11,13.3026118,52.5916715,,2,,,4765928-4804097
BERLINER STR. / ERNSTSTR. / AM BORSIGTURM,2,2008,11,13.2900057,52.5825572,,3,,,4588911-4645235-4796771
EICHBORNDAMM / SCHARNWEBERSTR. / A 111 BAB AUTOBAHNZUBRINGER HAMBURG / 111 AS EI,4,2008,11,13.3119439,52.567969,,2,,,4068044-4537077
HERMSDORFER DAMM / WAIDMANNSLUSTER DAMM / A 111 BAB AUTOBAHNZUBRINGER HAMBURG /,4,2008,11,13.285462,52.5949833,,2,,,4540101-4540161
KURT-SCHUMACHER-DAMM / OLLENHAUERSTR. / SCHARNWEBERSTR. / KURT-SCHUMACHER-PLATZ,4,2008,11,13.32804794694705,52.56401823735403,,4,,,4068044-4071974-4432668-23125889
ANDORNSTEIG / SCHULZENDORFER STR.,1,2008,11,13.243587640945801,52.6143046100484,,2,,,5026423-24716398
ROEDERNALLEE / THYSSENSTR.,3,2008,11,13.3455177,52.580758,,2,,,4068065-19200013
GORKISTR. / MARZAHNSTR.,1,2008,11,13.2950624,52.5908801,,2,,,4765928-23913646
ANTONIENSTR. / SCHARNWEBERSTR. / A 111 BAB AUTOBAHNZUBRINGER HAMBURG / 111 AS EI,2,2008,11,13.3105684,52.5679469,,2,,,4068044-26401499
HOLZHAUSER STR. / A 111 BAB AUTOBAHNZUBRINGER HAMBURG / 111 AS HOLZHAUSER STR AU,2,2008,11,13.306359210145176,52.582156842441364,0.6597659538650835,1,3163.07281063474,4239.25787121634,4569873
HEILIGENSEESTR. / REIHERALLEE,2,2008,11,13.2388315,52.6025672,,2,,,4645149-30813769
BERLINER STR. / BIEDENKOPFER STR.,1,2008,11,13.2918459,52.5799593,,2,,,4588911-4796788
LINDAUER ALLEE / WALDOWSTR. / KIENHORSTPARK,1,2008,11,13.3348328,52.575323,,2,,,4067951-4675218
BERNAUER STR. / MAIENWERDERWEG,1,2008,11,13.2546009,52.5619711,,2,,,4568174-6926776
HABICHTSTR. / KONRADSHÖHER STR. / MILANSTR. / WALDKAUZSTR.,1,2008,11,13.235472437951634,52.58639038980448,,4,,,24335957-24335958-24403109-24403267
BORSIGWALDER WEG / LADEBURGER WEG / TIETZSTR.,1,2008,11,13.300971486309475,52.58724574143345,,3,,,4645229-8100381-25260861
AN DER HASENFURT / IM REHGRUND,1,2008,11,13.2372819,52.6116207,,2,,,5046998-18783875
LÜBENER WEG / TEICHSTR.,1,2008,11,13.3471812,52.5708777,,2,,,4546470-19200527
BERLINER STR. / BRUNOWSTR.,1,2008,11,13.2855582,52.587770500000005,,2,,,4588911-4796510
BERNAUER STR. / STRAßE L (HOKA III) / KGA AM HOHENZOLLERNKANAL,1,2008,11,13.2492478,52.5523725,,2,,,4568174-14484650
KURT-SCHUMACHER-DAMM / RUE DOMINIQUE LARREY / CHARLES-CORCELLE-RING,1,2008,11,13.306274520079725,52.5549678270489,,3,,,4432668-4674816-8037011
KLAMANNSTR. / LINDAUER ALLEE,1,2008,11,13.3413343,52.5751666,,2,,,4067951-4675216
BERLINER STR. / BERNAUER STR. / HOLZHAUSER STR. / SEIDELSTR. / BERNHARD-LICHTENB,1,2008,11,13.294710666666667,52.5763011,,4,,,4537056-4568174-4569873-4588911
BARNABASSTR. / OSIANDERWEG,1,2008,11,13.2990385,52.6005272,,2,,,4802158-19350057
BERNAUER STR. / SEIDELSTR.,1,2008,11,13.2946193,52.5761921,,2,,,4537056-4568174
FLOHRSTR. / SEIDELSTR.,1,2008,11,13.2973026,52.5730212,,2,,,4537056-4801736
CONRADSTR.,1,2008,11,13.2991171368575,52.5838645733549,0.0,1,857.338006961561,1714.676013923122,8752808
LINDAUER ALLEE,1,2008,11,13.3455363011322,52.574611404745,1.0,1,3707.63256135087,3707.63256135087,4067951
STERKRADER STR.,1,2008,11,13.2850346505914,52.5757932176891,0.0,1,939.433375490345,1878.86675098069,4796784
VON-DER-GABLENTZ-STR.,1,2008,11,13.3258825259769,52.5657844748306,0.36818257441810603,1,363.371908239448,592.9566118320762,10737928
CAMPESTR.,2,2008,11,13.2703078369742,52.5919054408825,0.0,1,205.33448889233,410.66897778466,219906008
GRAF-HAESELER-STR.,1,2008,11,13.3138723059312,52.5694511139819,0.0,1,402.489065241148,804.978130482296,4537084
SCHLIEPERSTR.,1,2008,11,13.2830399569449,52.5865641710381,0.0,1,855.723537352081,1711.447074704162,4796494
SPERBERSTR.,1,2008,11,13.2249722654202,52.5873944222651,0.0,1,523.501233094013,1047.002466188026,36773491
SANDHAUSER STR.,1,2008,11,13.220914,52.594729,0.0,1,2279.61141786366,4559.22283572732,94712497
ALT-REINICKENDORF / LUISENWEG / DORFAUE REINICKENDORF,1,2008,11,13.3531375,52.5750627,,2,,,4067922-5117305
ALT-WITTENAU / EICHBORNDAMM,1,2008,12,13.3263192,52.5916679,,2,,,4537077-4765745
ALT-WITTENAU / ROEDERNALLEE,1,2008,12,13.3389567,52.5893771,,2,,,4068065-4765745
AMBOßWEG / WILHELMSRUHER DAMM,1,2008,12,13.3362992,52.5956651,,2,,,4765110-4765660
BERLINER STR.,3,2008,12,13.2840014806453,52.6650751210871,0.0,1,1489.51035907075,2979.0207181415,5051463
BERLINER STR. / HERMSDORFER DAMM,3,2008,12,13.2961414,52.639978049999996,,2,,,4540161-5051463
BERLINER STR. / ROBINIENWEG,2,2008,12,13.30029,52.6368487,,2,,,4804482-5051463
BERLINER STR. / WALDSEEWEG,1,2008,12,13.29836595,52.63974665,,2,,,5051463-28817923
CALAUER STR. / SENFTENBERGER RING,3,2008,12,13.3515486,52.6039041,,2,,,4802807-21520009
DANNENWALDER WEG / FINSTERWALDER STR. / WILHELMSRUHER DAMM,2,2008,12,13.339320325,52.595892075,,3,,,4765110-4765352-4802750
EDELHOFDAMM / ZELTINGER PLATZ,1,2008,12,13.2916765,52.6336701,,2,,,4902505-4902508
EICHBORNDAMM,2,2008,12,13.3208638337429,52.5839862620854,0.4134086255837759,1,3698.30618957787,5867.7007003343815,4537077
EICHBORNDAMM / ORANIENBURGER STR. / WILHELMSRUHER DAMM,3,2008,12,13.332948349999999,52.5954217,,3,,,4071964-4537077-4765110
EICHHORSTER WEG,1,2008,12,13.3411793,52.6000307,0.0,1,1219.19940922463,2438.39881844926,4802786
EMMENTALER STR. / RESIDENZSTR.,1,2008,12,13.3608121,52.5703344,,2,,,4594653-4638312
FINSTERWALDER STR,1,2008,12,13.344783895244,52.6014821509503,0.07416034137259675,1,1814.95290212436,3495.308277451992,4802750
HEINSESTR.,1,2008,12,13.3074990181402,52.6162859774089,0.0,1,876.785713036849,1753.571426073698,28793517
HERMSDORFER DAMM,1,2008,12,13.2951375793075,52.610192407,0.2479147025081668,1,5384.49784323905,9434.099505515625,4540161
HOHEFELDSTR.,2,2008,12,13.3026298648692,52.6233962892437,0.0,1,776.816038393613,1553.632076787226,4804937
HOLLÄNDERSTR. / MARKSTR.,3,2008,12,13.364505000000001,52.5626951,,2,,,4610040-4610047
LUDOLFINGERPLATZ / FROHNAUER BRÜCKE,1,2008,12,13.2890537,52.6329051,,2,,,7729029-32459359
ORANIENBURGER STR.,4,2008,12,13.3339146277492,52.5907155628614,0.6405869315687691,1,6455.61860384759,8775.85229487819,4071964
ORANIENDAMM,4,2008,12,13.3206406689566,52.6097525201938,0.0,1,993.393154641189,1986.786309282378,9774896
ORANIENDAMM / WAIDMANNSLUSTER DAMM / ZABEL-KRÜGER- DAMM,2,2008,12,13.3238076,52.6078615,,3,,,4540101-4802391-9774896
QUICKBORNER STR.,2,2008,12,13.3635339047381,52.6068414902183,0.09189677870713885,1,2773.71389217812,5292.532412609831,4765339
RESIDENZSTR.,8,2008,12,13.3637448991295,52.5650633341418,0.9314703153014364,1,3896.16245265195,4163.16523706657,4594653
RESIDENZSTR. / RITTERLANDWEG,2,2008,12,13.3688645,52.5605939,,2,,,4594653-4610132
ROEDERNALLEE,4,2008,12,13.3430967289215,52.5840282275831,0.33835249206134144,1,3150.7399577959,5235.4191990343115,4068065
SCHULZENDORFER STR.,1,2008,12,13.299274191797,52.6110250571079,0.0,1,2001.65103335495,4003.3020667099,4804662
SENFTENBERGER RING,2,2008,12,13.3563828902757,52.6051791172156,0.0,1,3586.17470294426,7172.34940588852,4802807
TREUENBRIETZENER STR.,1,2008,12,13.3624548,52.5993326,0.10750785822916137,1,1440.62561550413,2726.372656575344,4765338
WAIDMANNSLUSTER DAMM,2,2008,12,13.2982953754575,52.5983526201128,0.512655784186397,1,5191.09875133036,7720.950701508427,4540101
WILHELMSRUHER DAMM,6,2008,12,13.3528468625584,52.596510926761,0.27659169965959907,1,4113.8691101052,7089.876170869281,4765110
ZABEL-KRÜGER-DAMM,4,2008,12,13.339539639502,52.612036704326,0.0,1,2584.42496157825,5168.8499231565,4802391
ZELTINGER PLATZ,1,2008,12,13.2905184683848,52.6334265033681,0.8775608047907644,1,483.839355508222,543.0802568072039,4902505
ZELTINGER PLATZ / FROHNAUER BRÜCKE,2,2008,12,13.289784,52.6332194,,2,,,4902505-7729029
AMENDESTR.,1,2008,12,13.3691434651511,52.5687017479048,0.0,1,1067.01300016548,2134.02600033096,4637899
ARTEMISSTR. / DIANASTR.,1,2008,12,13.3149938,52.6102841,,2,,,4802339-25799886
DANNENWALDER WEG,1,2008,12,13.3515368421989,52.5922272880385,0.04519342444327636,1,2296.43405566904,4489.084392354234,4765352
DANNENWALDER WEG / TREUENBRIETZENER STR. / WILHELMSRUHER DAMM,1,2008,12,13.360624549999999,52.59708465,,3,,,4765110-4765338-4765352
EICHHORSTER WEG / SCHORFHEIDESTR. / WILHELMSRUHER DAMM,1,2008,12,13.3476343,52.5961978,,3,,,4765110-4802786-11953271
EMMENTALER STR.,4,2008,12,13.3597903260192,52.5700133795532,0.11464527964829224,1,1545.21221962916,2913.2731522229765,4638312
EUTINGER WEG / FLORASTR. / ORANIENDAMM,1,2008,12,13.3195957,52.6103785,,3,,,4802412-9774896-52877222
FALKENTALER STEIG / FROHNAUER STR.,2,2008,12,13.2914511,52.6257535,,2,,,4804837-10620897
LENGEDER STR. / ROEDERNALLEE,2,2008,12,13.3451605,52.5812554,,2,,,4068065-4380909
ORANIENBURGER STR. / ROEDERNALLEE,1,2008,12,13.3333956,52.5941345,,2,,,4068065-4071964
PANKOWER ALLEE,1,2008,12,13.3712157240616,52.5641221588218,0.0,1,932.756322904627,1865.512645809254,10755765
PANKOWER ALLEE / PAPIERSTR. / PROVINZSTR.,4,2008,12,13.3780408,52.5646836,,3,,,4610131-10755765-27145001
SCHULZENDORFER STR. / BRANDTSTR. / HEINSESTR.,1,2008,12,13.3110499,52.6130517,,3,,,4804662-20547483-28793517
WALDERSEESTR.,1,2008,12,13.3624293,52.5609381,0.0,1,312.029521366622,624.059042733244,183583120
WITTENAUER STR.,1,2008,12,13.3436391555119,52.6076684461163,0.048977461142830615,1,2933.77025591219,5723.851893113449,4802588
HERMSDORFER DAMM / HOHEFELDSTR.,2,2008,12,13.3059435,52.6205481,,2,,,4540161-4804937
KÖNIGSHORSTER STR.,1,2008,12,13.3507474956791,52.5976936348608,0.0,1,284.735424215769,569.470848431538,4802809
PANKOWER ALLEE / FAHLANDGASSE,1,2008,12,13.3657215,52.5638659,,2,,,10755765-24842231
SOMMERSTR. / KLEMKESTR.,1,2008,12,13.3732825,52.5747774,,2,,,4071972-4637937
WILHELM-GERICKE-STR.,1,2008,12,13.3371566593811,52.5861631483707,0.0,1,788.777510985286,1577.555021970572,4675276
AMENDESTR. / REGINHARDSTR.,1,2008,12,13.3715376,52.5694315,,2,,,4610134-4637899
ARMBRUSTWEG / EMMENTALER STR. / REGINHARDSTR.,2,2008,12,13.3660218,52.572462,,3,,,4610134-4637907-4638312
ALT-REINICKENDORF,2,2008,12,13.353116240024,52.5750667928934,0.7155406387397408,1,1505.55774389235,1933.8277380604045,4067922
NORDBAHNSTR. / SOMMERSTR.,1,2008,12,13.3771727,52.5720409,,2,,,4637937-4637940
REGINHARDSTR.,1,2008,12,13.3732275590503,52.5655265890415,0.0,1,2076.11870149015,4152.2374029803,4610134
RITTERLANDWEG,3,2008,12,13.3727949192303,52.5606666951506,0.17160766193978896,1,603.253622400988,1102.984301105034,4610132
SCHULZENDORFER STR. / FICHTESTR. / HEIDESTR.,1,2008,12,13.3057988,52.611876,,3,,,4804575-4804662-52180391
WELFENALLEE,2,2008,12,13.2854727882372,52.6282023179114,0.0,1,1107.06435884051,2214.12871768102,10620102
MARKSTR. / WALDERSEESTR.,1,2008,12,13.3646503,52.5613036,,2,,,4610040-183583120
SIGISMUNDKORSO / TANNENSTR.,1,2008,12,13.2858062,52.6315144,,2,,,16857795-16901110
MAUSCHBACHER STEIG / ORANIENBURGER STR.,1,2008,12,13.3306926,52.6011457,,2,,,4071964-39493947
EISENHARTSTEIG / OLBENDORFER WEG,1,2008,12,13.3246007,52.5827947,,2,,,4678206-8910563
FALKENTALER STEIG / HOHENZOLLERNSTR.,1,2008,12,13.3012308,52.6217147,,2,,,4804826-4804837
HUBERTUSWEG / ORANIENBURGER CHAUSSEE / STAEHLEWEG,1,2008,12,13.2903817,52.6558407,,3,,,4480729-4713950-28573180
DÜSTERHAUPTSTR. / FLORASTR.,1,2008,12,13.318463,52.6096996,,2,,,4802331-4802412
KÜHNEMANNSTR. / SCHWABSTR. / PROVINZSTR.,3,2008,12,13.378409,52.5660087,,3,,,4610131-4637771-8913248
LINDAUER ALLEE / RESIDENZSTR. / KOLPINGPLATZ,3,2008,12,13.3589968025521,52.57352001798282,,3,,,4067951-4594653-61738221
BLUNCKSTR. / OLLENHAUERSTR. / ORANIENBURGER STR.,1,2008,12,13.332981775,52.578157675,,3,,,4071964-4678195-23125889
ORANIENBURGER STR. / SCHLITZER STR.,2,2008,12,13.3323428,52.5984696,,2,,,4071964-4802791
ORANIENBURGER STR. / GÖSCHENPLATZ,2,2008,12,13.3325059,52.5976461,,2,,,4071964-4765878
SCHULZENDORFER STR. / HERMSDORFER DAMM,1,2008,12,13.2955103,52.6105782,,2,,,4540161-4804662
EICHHORSTER WEG / WALLENRODER STR.,1,2008,12,13.3373642,52.6019593,,2,,,4802769-4802786
ORANIENBURGER CHAUSSEE / SCHÖNFLIEßER STR.,1,2008,12,13.3017643,52.6429864,,2,,,4480729-8069374
BERLINER STR. / BURGFRAUENSTR. / VELTHEIMSTR.,2,2008,12,13.30035235,52.637004850000004,,3,,,4804925-4805075-5051463
AMENDESTR. / BREITKOPFSTR.,1,2008,12,13.366645,52.5681651,,2,,,4637899-5117286
AM NORDGRABEN / BRÜCKE ÜBER DEN NORDGRABEN,1,2008,12,13.329042291859098,52.588227216645606,0.8028348271547981,1,5066.20611512817,6065.085519486834,4678210
HAUSOTTERSTR. / RESIDENZSTR. / STARGARDTSTR.,3,2008,12,13.3627676,52.5666076,,3,,,4594653-4637947-32009527
SENFTENBERGER RING / WILHELMSRUHER DAMM,2,2008,12,13.3561289,52.5966843,,2,,,4765110-4802807
HERMSDORFER STR. / JEAN-JAURES-STR. / CYCLOPSTR. / KGA CYCLOP,1,2008,12,13.3248277,52.6020963,,2,,,4765877-4765947
HAINBUCHENSTR. / LAURINSTEIG,1,2008,12,13.2714761,52.6347544,,2,,,16894463-16899956
EDELHOFDAMM / MARKGRAFENSTR.,1,2008,12,13.2975775,52.6351479,,2,,,4902508-28276120
REGINHARDSTR. / RITTERLANDWEG,2,2008,12,13.3714735,52.5607893,,2,,,4610132-4610134
MINHEIMER STR. / WILTINGER STR.,1,2008,12,13.2900176,52.6351068,,2,,,4902523-6247949
AM SEESCHLOß / JUNOSTR.,1,2008,12,13.3244993,52.6151383,,2,,,51826415-51826420
AM NORDGRABEN / ROEDERNALLEE / ROEDERNBRÜCKE,2,2008,12,13.3399001,52.58808515,,2,,,4068065-4678210
ROEDERNALLEE / WILHELM-GERICKE-STR.,1,2008,12,13.3405087,52.5873254,,2,,,4068065-4675276
BREITKOPFSTR. / MITTELBRUCHZEILE,1,2008,12,13.3673875,52.5667051,,2,,,4637804-5117286
ZELTINGER PLATZ / ZELTINGER PLATZ,1,2008,12,13.2905184683848,52.6334265033681,0.8775608047907644,1,483.839355508222,543.0802568072039,4902505
SCHONACHER STR. / ZABEL-KRÜGER-DAMM / SCHLUCHSEESTR. BERLINER STR. / ODILOSTR.,2,2008,12,13.3229239,52.61272275,,3,,,4802391-4802431-4804924
OLAFSTR. / WALDSEEWEG,1,2008,12,13.309152,52.6195567,,2,,,4804941-28817923
BOUMANNSTR. / FORSTSTR.,1,2008,12,13.2967262,52.6096365,,2,,,4804577-22457520
AM LEHNSHOF / BERLINER STR.,1,2008,12,13.3018981,52.6369117,,2,,,5051463-50484719
ÖSCHELBRONNER WEG / WITTENAUER STR.,1,2008,12,13.3423715,52.6075353,,2,,,4802550-4802588
MAXIMILIANKORSO / NIBELUNGENSTR.,1,2008,12,13.2824576,52.6340488,,2,,,16885071-16890393
RASCHDORFFSTR. / REGINHARDSTR.,1,2008,12,13.3700012,52.5702797,,2,,,4610134-4637898
EICHHORSTER WEG / STEINKIRCHENER STR.,1,2008,12,13.346605,52.5970856,,2,,,4802753-4802786
PROVINZSTR.,2,2008,12,13.3788598376203,52.5676572039137,0.0,1,1554.46301566728,3108.92603133456,4610131
ALTER BERNAUER HEERWEG,1,2008,12,13.36420690074,52.6134913334978,0.0,1,1445.12529830091,2890.25059660182,4802860
LIERBACHER WEG,1,2008,12,13.3309160558518,52.6109222373021,0.0,1,209.237784695594,418.475569391188,4802415
BÜDNERRING,1,2008,12,13.3702302245116,52.5729001650179,0.7024351328189344,1,747.385402933173,969.7810410900498,4637941
WALDSHUTER ZEILE,1,2008,12,13.3358607416017,52.6096624355234,0.0,1,131.018820933176,262.037641866352,4802549
BREITKOPFSTR.,2,2008,12,13.3650812256651,52.5699601486173,0.0,1,1349.88642590482,2699.77285180964,5117286
BIRKENWERDERSTR.,1,2008,12,13.35223305,52.5932002,0.0,1,479.576060889822,959.152121779644,4765368
MAUSCHBACHER STEIG,1,2008,12,13.3283884617256,52.6011617086888,0.0,1,464.617427257471,929.234854514942,39493947
KNAUERSTR.,2,2008,12,13.3422269084662,52.5807591904438,0.0,1,191.092707635207,382.185415270414,21258903
ROSENTRETERPROMENADE,1,2008,12,13.3174263338468,52.5956055729689,0.6328476758513054,1,991.350110176237,1355.3266071725068,4765954
TECHOWPROMENADE,1,2008,12,13.3304887621881,52.5907535603308,0.3479475006390241,1,743.374263533565,1228.093310031251,36828659
ORANIENBURGER CHAUSSEE,2,2008,12,13.3021870381884,52.6425730131466,0.0,1,4851.30110206029,9702.60220412058,4480729
OLWENSTR.,1,2008,12,13.2735491701647,52.6272245495385,0.0,1,1068.925496755,2137.85099351,16857793
SCHILDOWER STR.,1,2008,12,13.3198318,52.6230157,0.0,1,1203.9024032394,2407.8048064788,4805066
KÜHLEWEINSTR.,1,2008,12,13.3704876,52.5640513,0.46449586497744405,1,600.792618921321,922.5195506447192,4610135
GRANEWEG,1,2008,12,13.2657959081783,52.6269327288876,0.0,1,201.972408379694,403.944816759388,25984425
AM VIERRUTENBERG,1,2008,12,13.3402216124841,52.6167115206911,0.2613215826445436,1,1107.43098186284,1925.466346875682,4802406
