street,count,year,directorate,lat,lng,oneway_ratio,feature_count,feature_length,ride_length,features
BERLINER STR. / BERNAUER STR. / HOLZHAUSER STR. / SEIDELSTR. / BERNHARD,3,2012,11,13.294710666666667,52.5763011,,4,,,4537056-4568174-4569873-4588911
BERLINER STR. / BRUNOWSTR.,1,2012,11,13.2855582,52.587770500000005,,2,,,4588911-4796510
BERLINER STR. / GORKISTR.,1,2012,11,13.2838115,52.5894867,,2,,,4588911-4765928
BERLINER STR. / KAROLINENSTR. / SCHLOßSTR. / AM TEGELER HAFEN,1,2012,11,13.2824522,52.59089194999999,,4,,,4588911-4645180-4796472-23099190
BERLINER STR. / NAMSLAUSTR.,3,2012,11,13.2931002,52.5787015,,2,,,4588911-4796801
BERLINER STR. / VEITSTR.,1,2012,11,13.2870266,52.5862081,,2,,,4588911-4796503
BERNAUER STR.,1,2012,11,13.259435689821,52.5702316728456,0.08110854415193171,1,6739.65062607703,12932.658001780297,4568174
BERNAUER STR. / STERKRADER STR.,2,2012,11,13.2850917,52.5756279,,2,,,4568174-4796784
BLANKESTR. / SCHARNWEBERSTR.,1,2012,11,13.329229,52.5634051,,2,,,4068044-4675067
BORSIGDAMM,1,2012,11,13.2749358,52.581923,0.0,1,816.915132683973,1633.830265367946,4796515
BORSIGDAMM / EISENHAMMERWEG / VEITSTR.,1,2012,11,13.2771216,52.58499,,3,,,4796503-4796515-4796536
BORSIGWALDER WEG,1,2012,11,13.3008883959003,52.5871718175623,0.0,1,1262.78283925916,2525.56567851832,25260861
BORSIGWALDER WEG / RÄUSCHSTR.,1,2012,11,13.2989612,52.5856122,,2,,,4645234-25260861
BOTTROPER WEG,1,2012,11,13.28114725295,52.5766824356486,0.0,1,471.336067647615,942.67213529523,4796774
BREITENBACHSTR. / MIRAUSTR.,1,2012,11,13.3148657,52.5781393,,2,,,4804097-8100317
BUDDESTR.,1,2012,11,13.2869118373003,52.5908625911378,0.1770907194104892,1,1075.94861979141,1961.3567244552364,4804125
BUDDESTR. / GORKISTR.,1,2012,11,13.2874382,52.5900873,,2,,,4765928-4804125
DACHEROEDENSTR. / GABRIELENSTR.,1,2012,11,13.274394,52.592095,,2,,,4796460-19793804
DÜNENWEG / WAIDMANNSLUSTER DAMM,1,2012,11,13.2988244,52.5985794,,2,,,4540101-23054905
EGIDYSTR. / WAIDMANNSLUSTER DAMM,1,2012,11,13.3033185,52.6006596,,2,,,4540101-4802151
EICHBORNDAMM,2,2012,11,13.3208638337429,52.5839862620854,0.4134086255837759,1,3698.30618957787,5867.7007003343815,4537077
EICHBORNDAMM / KIENHORSTSTR.,1,2012,11,13.3144043,52.5746629,,2,,,4067941-4537077
EICHBORNDAMM / WALDSTR. / WITTESTR.,1,2012,11,13.3150977,52.5765709,,3,,,4537077-4589063-4706735
EMMENTALER STR.,1,2012,11,13.3597903260192,52.5700133795532,0.11464527964829224,1,1545.21221962916,2913.2731522229765,4638312
ERHOLUNGSWEG,1,2012,11,13.324657446152,52.5717751883478,0.0,1,85.0776081777775,170.155216355555,7570065
ERNSTSTR. / KLINNERWEG,1,2012,11,13.3050107,52.5853566,,2,,,4645235-8100297
FINNENTROPER WEG,1,2012,11,13.2849160026252,52.5729862270326,0.0,1,381.011950477414,762.023900954828,4796879
GAMBINER WEG / KIEFHEIDER WEG,1,2012,11,13.2457796,52.6217799,,2,,,5786829-5786835
GENERAL-BARBY-STR.,1,2012,11,13.3183798961769,52.5719789348874,0.0,1,1186.5093777501,2373.0187555002,4537082
GENERAL-BARBY-STR. / SCHARNWEBERSTR.,1,2012,11,13.3164761,52.5669024,,2,,,4068044-4537082
GENERAL-BARBY-STR. / WALDSTR.,1,2012,11,13.3188928,52.5761148,,2,,,4537082-4706735
GENERAL-WOYNA-STR. / SCHARNWEBERSTR.,1,2012,11,13.3146625,52.5673317,,2,,,4068044-4537083
GORKISTR.,1,2012,11,13.3005961096969,52.5914608921347,0.16105742346442578,1,3255.85259364019,5987.325957368724,4765928
GORKISTR. / ZIEKOWSTR.,1,2012,11,13.292128949999999,52.590571600000004,,2,,,4645177-4765928
GOTTHARDSTR.,1,2012,11,13.3422468866313,52.5665333933204,0.43902473147089566,1,1952.92783767457,3048.4720558320246,4804202
GOTTHARDSTR. / HOLLÄNDERSTR.,1,2012,11,13.3354546,52.5651847,,2,,,4610047-4804202
GOTTHARDSTR. / KAPWEG / SCHARNWEBERSTR.,1,2012,11,13.330549099999999,52.562529025,,3,,,4068044-4071978-4804202
GOTTHARDSTR. / TEICHSTR.,2,2012,11,13.3466217,52.5669564,,2,,,4546470-4804202
GRAF-HAESELER-STR. / SCHARNWEBERSTR.,1,2012,11,13.3132493,52.567678,,2,,,4068044-4537084
GREENWICHPROMENADE,1,2012,11,13.273660577174,52.5877997558095,0.0,1,960.045986016165,1920.09197203233,18037818
GROßKOPFSTR. / REUTERSTR.,1,2012,11,13.3317786,52.5654168,,2,,,4675069-13763400
HABICHTSTR. / FALKENPLATZ,1,2012,11,13.2271042,52.584511,,2,,,5046487-24335958
HAVELMÜLLERWEG,1,2012,11,13.3001226168552,52.5943242822317,0.0,1,294.884147160678,589.768294321356,16355534
HECHELSTR.,1,2012,11,13.3225638623687,52.5678158667392,0.0,1,499.511442325621,999.022884651242,4675148
HENNIGSDORFER STR.,1,2012,11,13.2216322666102,52.6185113321304,0.06703182368689747,1,2533.02933914834,4896.26510224115,6235863
HERMSDORFER DAMM,1,2012,11,13.2951375793075,52.610192407,0.2479147025081668,1,5384.49784323905,9434.099505515625,4540161
HERMSDORFER DAMM / WAIDMANNSLUSTER DAMM / A 111 BAB AUTOBAHNZU,2,2012,11,13.285462,52.5949833,,2,,,4540101-4540161
HOLZHAUSER STR.,4,2012,11,13.3062486642159,52.5823837393857,0.6597659538650835,1,3163.07281063474,4239.25787121634,4569873
HOLZHAUSER STR. / KLINNERWEG,1,2012,11,13.3077037,52.5830977,,2,,,4569873-8100297
HOLZHAUSER STR. / MIRAUSTR.,1,2012,11,13.3095308,52.5839233,,2,,,4569873-4804097
KAPWEG,1,2012,11,13.3285250646172,52.5624606496312,1.0,1,559.927131135321,559.927131135321,4071978
KAROLINENSTR.,2,2012,11,13.2795871857301,52.5947514621317,0.7148509938963811,1,1738.74724331566,2234.5492916125277,4645180
KIENHORSTSTR.,1,2012,11,13.3237129429492,52.573833260125,0.1430804802462468,1,1529.1340960615,2839.47895129761,4067941
KIENHORSTSTR. / OLLENHAUERSTR.,1,2012,11,13.3313487,52.5735039,,2,,,4067941-23125889
KLIXSTR.,1,2012,11,13.3099208063396,52.5699409884859,0.0,1,421.428632872389,842.857265744778,4537085
KLIXSTR. / SCHARNWEBERSTR.,1,2012,11,13.3092537,52.5680921,,2,,,4068044-4537085
KURT-SCHUMACHER-DAMM,2,2012,11,13.3159456156583,52.5595637702054,0.9584122562356889,1,4846.73170080341,5048.296336870785,4432668
KURT-SCHUMACHER-DAMM / ARISTIDE-BRIAND-BRÜCKE / CHARLES-CORCELL,1,2012,11,13.30666296270125,52.55521283166565,,2,,,4432668-24973001
KURT-SCHUMACHER-DAMM / OLLENHAUERSTR. / SCHARNWEBERSTR. / KURT-S,2,2012,11,13.328133020420575,52.56404013103105,,3,,,4068044-4432668-23125889
KURT-SCHUMACHER-DAMM / RUE AMBROISE PARÉ / A 111 BAB AUTOBAHNZUB,2,2012,11,13.3061189,52.554673,,2,,,4432668-8036802
KURT-SCHUMACHER-DAMM / RUE CHARLES CALMETTE / ROBERT-SCHUMAN-B,1,2012,11,13.307804,52.556452,,2,,,4432668-8036806
LINDAUER ALLEE / OLLENHAUERSTR. / WALDSTR.,2,2012,11,13.33210445,52.575437550000004,,3,,,4067951-4706735-23125889
LINDAUER ALLEE / WALDOWSTR.,1,2012,11,13.3348328,52.575323,,2,,,4067951-4675218
MEDEBACHER WEG / VEITSTR.,1,2012,11,13.2812259,52.585493,,2,,,4796503-4796786
MIRAUSTR. / OESERSTR.,1,2012,11,13.3028383,52.5907987,,2,,,4804097-31695821
NAMSLAUSTR.,1,2012,11,13.2856479691473,52.5786411581561,0.0,1,1013.44616793369,2026.89233586738,4796801
NORDLICHTSTR.,2,2012,11,13.3214548763199,52.5642571488948,0.021669733273704875,1,799.814417394902,1582.2970696963928,4675017
OLLENHAUERSTR.,4,2012,11,13.3305015390962,52.5711561820266,1.0,1,3074.16741653692,3074.16741653692,23125889
OTISSTR. / SEIDELSTR. / ALLÉE ST. EXUPÉRY,1,2012,11,13.2996311,52.56977155,,3,,,4537056-4801741-24802099
PLATENHOFER WEG,1,2012,11,13.2274326019851,52.6177510084974,0.0,1,967.867130544467,1935.734261088934,8669523
QUÄKERSTR.,1,2012,11,13.3075159825329,52.5743860555456,0.0,1,426.726428718722,853.452857437444,4801744
ROEDERNALLEE,1,2012,11,13.3430967289215,52.5840282275831,0.33835249206134144,1,3150.7399577959,5235.4191990343115,4068065
ROEDERNALLEE / THYSSENSTR.,1,2012,11,13.3455177,52.580758,,2,,,4068065-19200013
RUE AMBROISE PARÉ / RUE DOMINIQUE LARREY,1,2012,11,13.3059304,52.554717,,2,,,8036802-8037011
RUE MARIN LA MESLÉE / AVENUE JEAN MERMOZ,1,2012,11,13.3003895,52.567556,,2,,,4801849-226870067
RUPPINER CHAUSSEE,5,2012,11,13.2482456459044,52.6126850780797,0.007696745509965465,1,6695.56534883856,13339.596635141766,4795846
SCHARNWEBERSTR.,4,2012,11,13.3189223707098,52.5662213610136,0.9889977906786499,1,3666.33707636706,3706.6748843238765,4068044
SCHUBARTSTR.,1,2012,11,13.3027372172933,52.5842311691016,0.0,1,618.137342675196,1236.274685350392,4645231
SCHULSTR. / TRESKOWSTR.,1,2012,11,13.2823113,52.5882735,,2,,,4796491-4796504
SCHULZENDORFER STR.,3,2012,11,13.2325869118787,52.6127845393614,0.0,1,2179.21718453847,4358.43436907694,5026423
SCHWARZER WEG,3,2012,11,13.3028060578578,52.5707804364114,0.0,1,294.495728802006,588.991457604012,6928719
SOLFERINOSTR. / WALDOWSTR.,1,2012,11,13.3345228,52.5711662,,2,,,4675214-4675218
SÜDERHOLMER STEIG,1,2012,11,13.2208315868331,52.6065018305745,0.0,1,349.135324678147,698.270649356294,24720555
WAIDMANNSLUSTER DAMM,4,2012,11,13.2982953754575,52.5983526201128,0.512655784186397,1,5191.09875133036,7720.950701508427,4540101
WITTESTR.,6,2012,11,13.3027221495472,52.5779972177316,0.2343971419123569,1,1951.38360236388,3445.3684655590273,4589063
ZOBELTITZSTR.,1,2012,11,13.3152059191729,52.5692486441614,0.08753751115022766,1,1464.22820474292,2800.281516686679,8873639
ALMUTSTR. / BERLINER STR.,2,2012,12,13.3023219,52.63738875,,2,,,5051463-9703378
ALT-WITTENAU,1,2012,12,13.3283944285671,52.5914118045024,0.6367579562252365,1,1958.52546370384,2669.944255924539,4765745
AM NORDGRABEN / ORANIENBURGER STR. / ORANIENBURGER BRÜCKE,1,2012,12,13.334583649999999,52.58742595,,2,,,4071964-4678210
AM NORDGRABEN / RATHAUSPROMENADE / RATHAUSSTEG,1,2012,12,13.3299317,52.5873025,,2,,,4675304-4678210
AM NORDGRABEN / ROEDERNALLEE / ROEDERNBRÜCKE,2,2012,12,13.3399001,52.58808515,,2,,,4068065-4678210
AM PFINGSTBERG / BURGFRAUENSTR.,1,2012,12,13.3023449,52.6265912,,2,,,4804916-4804925
AMENDESTR.,1,2012,12,13.3691434651511,52.5687017479048,0.0,1,1067.01300016548,2134.02600033096,4637899
BEI DEN WÖRDEN,1,2012,12,13.3156886489585,52.5911056531742,0.0,1,579.477502539711,1158.955005079422,4765936
BENEKENDORFFSTR. / GUTACHSTR.,1,2012,12,13.3236668,52.6093216,,2,,,4802408-4802439
BERLINER STR. / BERTRAMSTR. / WACHSMUTHSTR.,2,2012,12,13.310226175,52.629088225000004,,3,,,4805024-5051463-33327632
BERLINER STR. / BURGFRAUENSTR. / VELTHEIMSTR.,1,2012,12,13.30035235,52.637004850000004,,3,,,4804925-4805075-5051463
BERLINER STR. / HERMSDORFER DAMM,1,2012,12,13.2961414,52.639978049999996,,2,,,4540161-5051463
BERLINER STR. / ROBINIENWEG,2,2012,12,13.30029,52.6368487,,2,,,4804482-5051463
BERLINER STR. / SCHILDOWER STR.,1,2012,12,13.30438775,52.642537250000004,,2,,,4805066-5051463
BERLINER STR. / WALDSEEWEG,1,2012,12,13.29836595,52.63974665,,2,,,5051463-28817923
BIESELHEIDER WEG,1,2012,12,13.3048933,52.6431543,0.0,1,813.208335359171,1626.416670718342,4902526
BOUMANNSTR. / JAGOWSTR.,1,2012,12,13.2991935,52.6097608,,2,,,4804577-4804596
BRANDTSTR. / GÖTZESTR.,1,2012,12,13.3116955,52.6110886,,2,,,4804585-20547483
BRODERSENSTR. / SCHMITZWEG,1,2012,12,13.3401012,52.5856146,,2,,,4675278-21258908
BURGFRAUENSTR.,2,2012,12,13.3004756080366,52.6263783183817,0.0,1,1806.11688677271,3612.23377354542,4804925
DANNENWALDER WEG / FINSTERWALDER STR. / WILHELMSRUHER DAMM,1,2012,12,13.339320325,52.595892075,,3,,,4765110-4765352-4802750
DANNENWALDER WEG / TREUENBRIETZENER STR. / WILHELMSRUHER DAMM,1,2012,12,13.360624549999999,52.59708465,,3,,,4765110-4765338-4765352
DEUTSCHE STR.,1,2012,12,13.3600762468171,52.5683206975309,0.0,1,238.297673030765,476.59534606153,4638308
DIANASTR. / ORANIENDAMM / ZEHNTWERDERWEG,1,2012,12,13.3180277,52.6113276,,3,,,9774896-25799886-332561057
DONNERSMARCKALLEE / GAWANSTR.,1,2012,12,13.2776129,52.6290218,,2,,,16857798-16866588
DÜSTERHAUPTSTR.,1,2012,12,13.3192537439846,52.6091701614325,0.0,1,546.482251807548,1092.964503615096,4802331
DÜSTERHAUPTSTR. / WAIDMANNSLUSTER DAMM,1,2012,12,13.3219647,52.6074554,,2,,,4540101-4802331
EICHBORNDAMM / ORANIENBURGER STR. / WILHELMSRUHER DAMM,2,2012,12,13.332948349999999,52.5954217,,3,,,4071964-4537077-4765110
EISENHARTSTEIG / PANNWITZSTR.,1,2012,12,13.3230934,52.5830923,,2,,,4678202-8910563
ELSESTR.,1,2012,12,13.3256730117028,52.6242489948201,0.0,1,547.173317814471,1094.346635628942,4805013
EMMENTALER STR.,3,2012,12,13.3597903260192,52.5700133795532,0.11464527964829224,1,1545.21221962916,2913.2731522229765,4638312
EMMENTALER STR. / GENFER STR.,1,2012,12,13.3563688,52.5689784,,2,,,4638312-4638321
FINSTERWALDER STR.,4,2012,12,13.344783895244,52.6014821509503,0.07416034137259675,1,1814.95290212436,3495.308277451992,4802750
FINSTERWALDER STR. / WELZOWER STEIG / FINSTERWALDER BRÜCKE,1,2012,12,13.3470105,52.6022638,,2,,,4802750-27835187
FLOTTENSTR. / KOPENHAGENER STR.,2,2012,12,13.3609569,52.5770035,,2,,,33927189-37142126
FLOTTENSTR. / STEGEWEG / MARKSCHEIDERSTR.,1,2012,12,13.3556161,52.5776122,,3,,,37142124-37142125-37142126
FREIHEITSWEG / STEGEWEG,1,2012,12,13.3548818,52.5759252,,2,,,4804132-37142125
FROHNAUER STR. / GLAMBECKER WEG,1,2012,12,13.2926696,52.6232059,,2,,,4804824-10620897
FÜRSTENDAMM,1,2012,12,13.3008334339003,52.631385316609,0.0,1,1349.2210712652,2698.4421425304,4902510
GOLLANCZSTR.,1,2012,12,13.2864710162361,52.6451839656815,0.156811839672983,1,2440.02024959849,4497.41643501811,6247948
GORKISTR.,1,2012,12,13.3005961096969,52.5914608921347,0.16105742346442578,1,3255.85259364019,5987.325957368724,4765928
HAUSOTTERSTR.,1,2012,12,13.3709748105932,52.5679646089709,0.0,1,1149.16782134338,2298.33564268676,4637947
HERMSDORFER DAMM,1,2012,12,13.2951375793075,52.610192407,0.2479147025081668,1,5384.49784323905,9434.099505515625,4540161
HERMSDORFER DAMM / ROEDERNSTR.,1,2012,12,13.3110895,52.6221373,,2,,,4540161-4804920
HERMSDORFER STR.,1,2012,12,13.3237373203923,52.5984776046051,0.25189893955407316,1,1473.75805382136,2576.2780167258447,4765947
HERMSDORFER STR. / AVENUE CHARLES DE GAULLE,1,2012,12,13.3243937,52.6012139,,2,,,4765947-4766096
HOHEFELDSTR.,1,2012,12,13.3026298648692,52.6233962892437,0.0,1,776.816038393613,1553.632076787226,4804937
HOLLÄNDERSTR.,2,2012,12,13.3507805604119,52.5620671826008,0.027283855387180773,1,2182.44316370007,4305.340863731006,4610047
HOLLÄNDERSTR. / MARKSTR.,2,2012,12,13.364505000000001,52.5626951,,2,,,4610040-4610047
HOLLÄNDERSTR. / WINKELRIEDSTR.,1,2012,12,13.3562289,52.562116,,2,,,4610043-4610047
HOLZSTR. / LETTEALLEE / PROVINZSTR.,1,2012,12,13.3777555,52.5636178,,3,,,4610131-4610176-4637776
JEAN-JAURÈS-STR.,2,2012,12,13.3221015772507,52.6043601298565,0.0,1,655.57062128539,1311.14124257078,4766077
KARMELITERWEG / LUDOLFINGERPLATZ,1,2012,12,13.2880705,52.6320072,,2,,,16889141-32459359
KLEMKESTR.,1,2012,12,13.3682037770906,52.5744379092409,0.4993222552165076,1,1929.56855369212,2895.660585559836,4071972
KÖNIGSHORSTER STR. / WILHELMSRUHER DAMM,1,2012,12,13.3509534,52.5964109,,2,,,4765110-4802809
KOPENHAGENER STR.,1,2012,12,13.3623785911644,52.5791549550929,0.0,1,1136.77251889739,2273.54503779478,33927189
LINDAUER ALLEE / RESIDENZSTR. / KOLPINGPLATZ,2,2012,12,13.3589968025521,52.57352001798282,,3,,,4067951-4594653-61738221
LUDOLFINGERPLATZ,1,2012,12,13.2882751498494,52.6328082667631,1.0,1,404.767630655556,404.767630655556,32459359
MAARER STR. / ULRICHSTEINER WEG,1,2012,12,13.3432437,52.6014514,,2,,,4802777-21052992
MARKSTR.,1,2012,12,13.3647787581342,52.5606746760514,0.8954126285359881,1,1446.81202742342,1598.1302943741534,4610040
MARKSTR. / PANKOWER ALLEE / RESIDENZSTR.,3,2012,12,13.3643706,52.5638211,,3,,,4594653-4610040-10755765
NORDBAHNSTR. / SOMMERSTR.,1,2012,12,13.3771727,52.5720409,,2,,,4637937-4637940
OLWENSTR. / PFADFINDERWEG,1,2012,12,13.2696193,52.6284159,,2,,,16857792-16857793
ORANIENBURGER STR.,13,2012,12,13.3339146277492,52.5907155628614,0.6405869315687691,1,6455.61860384759,8775.85229487819,4071964
ORANIENBURGER STR. / TALDORFER WEG,1,2012,12,13.3344541,52.5881691,,2,,,4071964-4765864
ORANIENBURGER STR. / TECHOWPROMENADE,1,2012,12,13.3334143,52.5930615,,2,,,4071964-36828659
ORANIENDAMM,5,2012,12,13.3206406689566,52.6097525201938,0.0,1,993.393154641189,1986.786309282378,9774896
ORANIENDAMM / WAIDMANNSLUSTER DAMM / ZABEL-KRÜGER-DAMM,1,2012,12,13.3238076,52.6078615,,3,,,4540101-4802391-9774896
ÖSCHELBRONNER WEG,1,2012,12,13.3399688539595,52.6094730796999,0.0,1,546.486940203736,1092.973880407472,4802550
PROVINZSTR.,4,2012,12,13.3788598376203,52.5676572039137,0.0,1,1554.46301566728,3108.92603133456,4610131
RASCHDORFFSTR.,1,2012,12,13.3688077868594,52.5699127230954,0.0,1,1125.66824953127,2251.33649906254,4637898
REGINHARDSTR.,2,2012,12,13.3732275590503,52.5655265890415,0.0,1,2076.11870149015,4152.2374029803,4610134
RESIDENZSTR.,4,2012,12,13.3637448991295,52.5650633341418,0.9314703153014364,1,3896.16245265195,4163.16523706657,4594653
RESIDENZSTR. / RITTERLANDWEG,2,2012,12,13.3688645,52.5605939,,2,,,4594653-4610132
ROEDERNALLEE,2,2012,12,13.3430967289215,52.5840282275831,0.33835249206134144,1,3150.7399577959,5235.4191990343115,4068065
ROEDERNAU,1,2012,12,13.3465714514993,52.5842353665754,0.0,1,286.355597163211,572.711194326422,24802754
RUE GEORGES VALLEREY,1,2012,12,13.3232668985271,52.599995334245,0.0,1,148.681741698147,297.363483396294,47984349
RUE MONTESQUIEU,1,2012,12,13.3197409161612,52.6026950507256,0.0,1,497.230738903769,994.461477807538,4766074
SCHONACHER STR.,1,2012,12,13.3266757518936,52.6103613269392,0.0,1,341.048096838948,682.096193677896,4802431
SCHORFHEIDESTR.,1,2012,12,13.346523775372,52.5925090201707,0.23723972762833728,1,866.101794819766,1526.7298357380766,11953271
SCHULZENDORFER STR. / JAHNSTR. / MÜHLENFELDSTR.,1,2012,12,13.3089522,52.612401,,3,,,4804592-4804662-19351589
SENFTENBERGER RING,3,2012,12,13.3563828902757,52.6051791172156,0.0,1,3586.17470294426,7172.34940588852,4802807
SENFTENBERGER RING / WILHELMSRUHER DAMM,1,2012,12,13.3561289,52.5966843,,2,,,4765110-4802807
STRAUPITZER STEIG,1,2012,12,13.3534696155335,52.599030808781,0.0,1,195.646256764111,391.292513528222,25559114
TESSENOWSTR.,1,2012,12,13.3387738301275,52.5822069935408,0.0,1,701.375649954254,1402.751299908508,4675254
THILOWEG / TRIFTSTR. / AM TRIFTPARK,1,2012,12,13.31938135,52.590663500000005,,3,,,4765870-4766008-4766009
TIEFENSEER STR. / WILHELMSRUHER DAMM,1,2012,12,13.3631957,52.5970535,,2,,,4765110-4765357
TRIFTSTR.,1,2012,12,13.3188796271542,52.5899717529856,0.9937477842339861,1,1682.82804131626,1693.3494453276678,4766009
WAIDMANNSLUSTER DAMM,2,2012,12,13.2982953754575,52.5983526201128,0.512655784186397,1,5191.09875133036,7720.950701508427,4540101
WALDSEEWEG,1,2012,12,13.3125075760746,52.6207667767166,0.0,1,784.689140136083,1569.378280272166,28817923
WEISLINGENSTR. / ZELTINGER STR.,1,2012,12,13.300208,52.64141,,2,,,4902500-26243820
WESENDORFER STR.,1,2012,12,13.361682854395,52.601473840283,0.0,1,249.297567923536,498.595135847072,21759542
WILHELMSRUHER DAMM,4,2012,12,13.3528468625584,52.596510926761,0.27659169965959907,1,4113.8691101052,7089.876170869281,4765110
WITTENAUER STR.,1,2012,12,13.3436391555119,52.6076684461163,0.048977461142830615,1,2933.77025591219,5723.851893113449,4802588
ZABEL-KRÜGER-DAMM,3,2012,12,13.339539639502,52.612036704326,0.0,1,2584.42496157825,5168.8499231565,4802391
ZELTINGER STR.,1,2012,12,13.2967447581991,52.6381804243407,0.0,1,1249.71314889145,2499.4262977829,4902500
ZERPENSCHLEUSER RING,1,2012,12,13.3693215906353,52.6055598493334,0.0,1,778.017773565394,1556.035547130788,4802824
ZERPENSCHLEUSER RING / QUICKBORNER STR.,1,2012,12,13.3685045,52.6022872,,2,,,4765339-4802824
AM SCHLOßPARK / OSSIETZKYSTR. / PARKSTR. / SCHLOßPARK PANKOW,1,2012,13,13.4075487,52.5738855,,3,,,4764644-4764656-4764658
ANLAGE EINIGKEIT / BLANKENFELDER CHAUSSEE / ROSENTHALER WEG,1,2012,13,13.4021672,52.6028494,,2,,,4407913-4803116
ASTA-NIELSEN-STR. / ARNOLD-ZWEIG-STR.,1,2012,13,13.4234794,52.5626732,,2,,,4632071-123951410
BAHNHOFSTR.,1,2012,13,13.440779764044,52.591440287889,0.17049866787950868,1,2143.74173436424,3921.9783587416696,4776771
BAHNHOFSTR. / BERLINER STR. / PASEWALKER STR. / ROSENTHALER STR.,1,2012,13,13.425000253551467,52.58371163880512,,4,,,4631700-4776203-4776771-19435555
BAUMBACHSTR. / THULESTR.,1,2012,13,13.4207625,52.5550825,,2,,,4631713-35573545
BERLINER STR.,10,2012,13,13.4126911354639,52.562805424631,1.0,1,3900.67563680965,3900.67563680965,4631700
BERLINER STR. / BINZSTR.,1,2012,13,13.413012,52.5630239,,2,,,4631700-114586158
BERLINER STR. / BREITE STR.,3,2012,13,13.4098491,52.5710863,,2,,,4631700-4631947
BERLINER STR. / BRENNERSTR. / MÜHLENSTR. / VINETASTR.,2,2012,13,13.413202876349382,52.5588259007258,,4,,,4631700-10575630-35573583-146173206
BERLINER STR. / ELSA-BRÄNDSTRÖM-STR.,1,2012,13,13.4134024,52.5599309,,2,,,4631700-23845949
BERLINER STR. / ESPLANADE / WESTERLANDSTR.,2,2012,13,13.413785923371751,52.557665990339075,,3,,,4631700-4631706-123384345
BERLINER STR. / FLORASTR.,2,2012,13,13.4121323,52.5673646,,2,,,4631700-4632868
BERLINER STR. / GRANITZSTR. / KISSINGENSTR.,2,2012,13,13.41301975,52.5663531,,3,,,4631700-4632067-144945039
BERLINER STR. / HADLICHSTR.,4,2012,13,13.4120591,52.5682486,,2,,,4631700-4776148
BERLINER STR. / MAXIMILIANSTR.,2,2012,13,13.4131121,52.56114225,,2,,,4631700-4631994
BERLINER STR. / MÜHLENSTR. / TIROLER STR.,1,2012,13,13.412558875000002,52.559236575,,3,,,4631700-10575630-146173175
BINZSTR. / PRENZLAUER PROMENADE,1,2012,13,13.4270245,52.5643292,,2,,,4484351-114586158
BIRKENALLEE / KASTANIENALLEE,1,2012,13,13.39568,52.59193755,,2,,,4777279-4777290
BLANKENBURGER STR.,2,2012,13,13.4182189107498,52.5842538605061,0.10296397652292044,1,2564.71732871373,4865.361162605852,4776616
BLANKENBURGER STR. / BUCHHOLZER STR.,1,2012,13,13.406151,52.5816758,,2,,,4776616-4777064
