year,directorate,street,count
2012,11,GOTTHARDSTR. / KAPWEG / SCHARNWEBERSTR.,1
2012,11,GOTTHARDSTR. / TEICHSTR.,2
2012,11,GRAF-HAESELER-STR. / SCHARNWEBERSTR.,1
2012,11,GREENWICHPROMENADE,1
2012,11,GROßKOPFSTR. / REUTERSTR.,1
2012,11,HABICHTSTR. / FALKENPLATZ,1
2012,11,HAVELMÜLLERWEG,1
2012,11,HECHELSTR.,1
2012,11,HENNIGSDORFER STR.,1
2012,11,HERMSDORFER DAMM,1
2012,11,HERMSDORFER DAMM / WAIDMANNSLUSTER DAMM / A 111 BAB AUTOBAHNZU,2
2012,11,HOLZHAUSER STR.,4
2012,11,HOLZHAUSER STR. / KLINNERWEG,1
2012,11,HOLZHAUSER STR. / MIRAUSTR.,1
2012,11,KAPWEG,1
2012,11,KAROLINENSTR.,2
2012,11,KIENHORSTSTR.,1
2012,11,KIENHORSTSTR. / OLLENHAUERSTR.,1
2012,11,KLIXSTR.,1
2012,11,KLIXSTR. / SCHARNWEBERSTR.,1
2012,11,KURT-SCHUMACHER-DAMM,2
2012,11,KURT-SCHUMACHER-DAMM / ARISTIDE-BRIAND-BRÜCKE / CHARLES-CORCELL,1
2012,11,KURT-SCHUMACHER-DAMM / OLLENHAUERSTR. / SCHARNWEBERSTR. / KURT-S,2
2012,11,KURT-SCHUMACHER-DAMM / RUE AMBROISE PARÉ / A 111 BAB AUTOBAHNZUB,2
2012,11,KURT-SCHUMACHER-DAMM / RUE CHARLES CALMETTE / ROBERT-SCHUMAN-B,1
2012,11,LINDAUER ALLEE / OLLENHAUERSTR. / WALDSTR.,2
2012,11,LINDAUER ALLEE / WALDOWSTR.,1
2012,11,MEDEBACHER WEG / VEITSTR.,1
2012,11,MIRAUSTR. / OESERSTR.,1
2012,11,NAMSLAUSTR.,1
2012,11,NORDLICHTSTR.,2
2012,11,OLLENHAUERSTR.,4
2012,11,OTISSTR. / SEIDELSTR. / ALLÉE ST. EXUPÉRY,1
2012,11,PLATENHOFER WEG,1
2012,11,QUÄKERSTR.,1
2012,11,ROEDERNALLEE,1
2012,11,ROEDERNALLEE / THYSSENSTR.,1
2012,11,RUE AMBROISE PARÉ / RUE DOMINIQUE LARREY,1
2012,11,RUE MARIN LA MESLÉE / AVENUE JEAN MERMOZ,1
2012,11,RUPPINER CHAUSSEE,5
2012,11,SCHARNWEBERSTR.,4
2012,11,SCHUBARTSTR.,1
2012,11,SCHULSTR. / TRESKOWSTR.,1
2012,11,SCHULZENDORFER STR.,3
2012,11,SCHWARZER WEG,3
2012,11,SOLFERINOSTR. / WALDOWSTR.,1
2012,11,SÜDERHOLMER STEIG,1
2012,11,WAIDMANNSLUSTER DAMM,4
2012,11,WITTESTR.,6
2012,11,ZOBELTITZSTR.,1
2012,11,ZUFAHRT Z. FLUGHAFEN TEGEL,1
2012,12,ALMUTSTR. / BERLINER STR.,2
2012,12,ALT-WITTENAU,1
2012,12,AM NORDGRABEN / ORANIENBURGER STR. / ORANIENBURGER BRÜCKE,1
2012,12,AM NORDGRABEN / RATHAUSPROMENADE / RATHAUSSTEG,1
2012,12,AM NORDGRABEN / ROEDERNALLEE / ROEDERNBRÜCKE,2
2012,12,AM PFINGSTBERG / BURGFRAUENSTR.,1
2012,12,AMENDESTR.,1
2012,12,BEI DEN WÖRDEN,1
2012,12,BENEKENDORFFSTR. / GUTACHSTR.,1
2012,12,BERLINER STR. / BERTRAMSTR. / WACHSMUTHSTR.,2
2012,12,BERLINER STR. / BURGFRAUENSTR. / VELTHEIMSTR.,1
2012,12,BERLINER STR. / HERMSDORFER DAMM,1
2012,12,BERLINER STR. / ROBINIENWEG,2
2012,12,BERLINER STR. / SCHILDOWER STR.,1
2012,12,BERLINER STR. / WALDSEEWEG,1
2012,12,BIESELHEIDER WEG,1
2012,12,BOUMANNSTR. / JAGOWSTR.,1
2012,12,BRANDTSTR. / GÖTZESTR.,1
2012,12,BRODERSENSTR. / SCHMITZWEG,1
2012,12,BURGFRAUENSTR.,2
2012,12,DANNENWALDER WEG / FINSTERWALDER STR. / WILHELMSRUHER DAMM,1
2012,12,DANNENWALDER WEG / TREUENBRIETZENER STR. / WILHELMSRUHER DAMM,1
2012,12,DEUTSCHE STR.,1
2012,12,DIANASTR. / ORANIENDAMM / ZEHNTWERDERWEG,1
2012,12,DONNERSMARCKALLEE / GAWANSTR.,1
2012,12,DÜSTERHAUPTSTR.,1
2012,12,DÜSTERHAUPTSTR. / WAIDMANNSLUSTER DAMM,1
2012,12,EICHBORNDAMM / ORANIENBURGER STR. / WILHELMSRUHER DAMM,2
2012,12,EISENHARTSTEIG / PANNWITZSTR.,1
2012,12,ELSESTR.,1
2012,12,EMMENTALER STR.,3
2012,12,EMMENTALER STR. / GENFER STR.,1
2012,12,FINSTERWALDER STR.,4
2012,12,FINSTERWALDER STR. / WELZOWER STEIG / FINSTERWALDER BRÜCKE,1
2012,12,FLOTTENSTR. / KOPENHAGENER STR.,2
2012,12,FLOTTENSTR. / STEGEWEG / MARKSCHEIDERSTR.,1
2012,12,FREIHEITSWEG / STEGEWEG,1
2012,12,FROHNAUER STR. / GLAMBECKER WEG,1
2012,12,FÜRSTENDAMM,1
2012,12,GOLLANCZSTR.,1
2012,12,GORKISTR.,1
2012,12,HAUSOTTERSTR.,1
2012,12,HERMSDORFER DAMM,1
2012,12,HERMSDORFER DAMM / ROEDERNSTR.,1
2012,12,HERMSDORFER STR.,1
2012,12,HERMSDORFER STR. / AVENUE CHARLES DE GAULLE,1
2012,12,HOHEFELDSTR.,1
2012,12,HOLLÄNDERSTR.,2
2012,12,HOLLÄNDERSTR. / MARKSTR.,2
2012,12,HOLLÄNDERSTR. / WINKELRIEDSTR.,1
2012,12,HOLZSTR. / LETTEALLEE / PROVINZSTR.,1
2012,12,JEAN-JAURÈS-STR.,2
2012,12,KARMELITERWEG / LUDOLFINGERPLATZ,1
2012,12,KLEMKESTR.,1
2012,12,KÖNIGSHORSTER STR. / WILHELMSRUHER DAMM,1
2012,12,KOPENHAGENER STR.,1
2012,12,LINDAUER ALLEE / RESIDENZSTR. / KOLPINGPLATZ,2
2012,12,LUDOLFINGERPLATZ,1
2012,12,MAARER STR. / ULRICHSTEINER WEG,1
2012,12,MARKSTR.,1
2012,12,MARKSTR. / PANKOWER ALLEE / RESIDENZSTR.,3
2012,12,NORDBAHNSTR. / SOMMERSTR.,1
2012,12,OLWENSTR. / PFADFINDERWEG,1
2012,12,ORANIENBURGER STR.,13
2012,12,ORANIENBURGER STR. / TALDORFER WEG,1
2012,12,ORANIENBURGER STR. / TECHOWPROMENADE,1
2012,12,ORANIENDAMM,5
2012,12,ORANIENDAMM / WAIDMANNSLUSTER DAMM / ZABEL-KRÜGER-DAMM,1
2012,12,ÖSCHELBRONNER WEG,1
2012,12,PROVINZSTR.,4
2012,12,RASCHDORFFSTR.,1
2012,12,REGINHARDSTR.,2
2012,12,RESIDENZSTR.,4
2012,12,RESIDENZSTR. / RITTERLANDWEG,2
2012,12,ROEDERNALLEE,2
2012,12,ROEDERNAU,1
2012,12,RUE GEORGES VALLEREY,1
2012,12,RUE MONTESQUIEU,1
2012,12,SCHONACHER STR.,1
2012,12,SCHORFHEIDESTR.,1
2012,12,SCHULZENDORFER STR. / JAHNSTR. / MÜHLENFELDSTR.,1
2012,12,SENFTENBERGER RING,3
2012,12,SENFTENBERGER RING / WILHELMSRUHER DAMM,1
2012,12,STRAUPITZER STEIG,1
2012,12,TESSENOWSTR.,1
2012,12,THILOWEG / TRIFTSTR. / AM TRIFTPARK,1
2012,12,TIEFENSEER STR. / WILHELMSRUHER DAMM,1
2012,12,TRIFTSTR.,1
2012,12,WAIDMANNSLUSTER DAMM,2
2012,12,WALDSEEWEG,1
2012,12,WEISLINGENSTR. / ZELTINGER STR.,1
2012,12,WESENDORFER STR.,1
2012,12,WILHELMSRUHER DAMM,4
2012,12,WITTENAUER STR.,1
2012,12,ZABEL-KRÜGER-DAMM,3
2012,12,ZELTINGER STR.,1
2012,12,ZERPENSCHLEUSER RING,1
2012,12,ZERPENSCHLEUSER RING / QUICKBORNER STR.,1
2012,13,AM SCHLOßPARK / OSSIETZKYSTR. / PARKSTR. / SCHLOßPARK PANKOW,1
2012,13,ANLAGE EINIGKEIT / BLANKENFELDER CHAUSSEE / ROSENTHALER WEG,1
2012,13,ASTA-NIELSEN-STR. / ARNOLD-ZWEIG-STR.,1
2012,13,BAHNHOFSTR.,1
2012,13,BAHNHOFSTR. / BERLINER STR. / PASEWALKER STR. / ROSENTHALER STR.,1
2012,13,BAUMBACHSTR. / THULESTR.,1
2012,13,BERLINER STR.,10
2012,13,BERLINER STR. / BINZSTR.,1
2012,13,BERLINER STR. / BREITE STR.,3
2012,13,BERLINER STR. / BRENNERSTR. / MÜHLENSTR. / VINETASTR.,2
2012,13,BERLINER STR. / ELSA-BRÄNDSTRÖM-STR.,1
2012,13,BERLINER STR. / ESPLANADE / WESTERLANDSTR.,2
2012,13,BERLINER STR. / FLORASTR.,2
2012,13,BERLINER STR. / GRANITZSTR. / KISSINGENSTR.,2
2012,13,BERLINER STR. / HADLICHSTR.,4
2012,13,BERLINER STR. / MAXIMILIANSTR.,2
2012,13,BERLINER STR. / MÜHLENSTR. / TIROLER STR.,1
2012,13,BINZSTR. / PRENZLAUER PROMENADE,1
2012,13,BIRKENALLEE / KASTANIENALLEE,1
2012,13,BLANKENBURGER STR.,2
2012,13,BLANKENBURGER STR. / BUCHHOLZER STR.,1
2012,13,BLANKENBURGER STR. / DIETZGENSTR. / OSSIETZKYPLATZ,2
2012,13,BLANKENBURGER STR. / ELISABETH-CHRISTINEN-STR.,1
2012,13,BLANKENBURGER STR. / GRUMBKOWSTR.,1
2012,13,BLANKENFELDER CHAUSSEE,1
2012,13,BLEICHERODER STR. / MENDELSTR. / STIFTSWEG,1
2012,13,BORKUMSTR.,1
2012,13,BREITE STR.,4
2012,13,BRENNERSTR.,2
2012,13,BRIXENER STR.,1
2012,13,BUCHER STR. / HAUPTSTR. / SCHÖNERLINDER STR. / TRIFTSTR.,1
2012,13,BUCHER STR. / PANKGRAFENSTR.,1
2012,13,BUCHHOLZER STR. / CHARLOTTENSTR.,1
2012,13,BUCHHORSTER STR. / HAUPTSTR. / KASTANIENALLEE / SCHÖNHOLZER WEG,1
2012,13,BUSCHSPERLINGWEG / BUSCHSPERLINGWEG,1
2012,13,CHARTRONSTR. / BLANKENFELDER STR.,1
2012,13,CUNISTR. / ROSENTHALER WEG,1
2012,13,DAMMSMÜHLER STR. / DIETZGENSTR.,1
2012,13,DIETZGENSTR.,6
2012,13,DIETZGENSTR. / WACKENBERGSTR.,1
2012,13,DOLOMITENSTR. / MAXIMILIANSTR.,1
2012,13,EDELWEIßSTR. / HAUPTSTR.,1
2012,13,EINTRACHTSTR. / BREITE STR.,1
2012,13,ELSA-BRÄNDSTRÖM-STR. / NEUMANNSTR.,1
2012,13,ELSA-BRÄNDSTRÖM-STR. / PRENZLAUER PROMENADE,2
2012,13,ELSA-BRÄNDSTRÖM-STR. / TRELLEBORGER STR.,1
2012,13,ESCHENALLEE / NORDENDSTR.,1
2012,13,ESPLANADE,1
2012,13,FLORAPROMENADE,1
2012,13,FLORASTR.,6
2012,13,FLORASTR. / HEYNSTR. / NEUE SCHÖNHOLZER STR.,1
2012,13,FRIEDRICH-ENGELS-STR. / STRAßE 60,1
2012,13,FRIESENSTR. / HOMEYERSTR. / HERMANN-HESSE-STR.,2
2012,13,GALENUSSTR. / PASEWALKER STR.,1
2012,13,GERMANENSTR. / STRAßE VOR SCHÖNHOLZ / VEREINSSTEG / WALDSTEG,3
2012,13,GRABBEALLEE,3
2012,13,GRABBEALLEE / HEINRICH-MANN-STR. / SCHÖNHOLZER STR. / SCHÖNHOLZER B,1
2012,13,GRABBEALLEE / HERMANN-HESSE-STR. / PASTOR-NIEMÖLLER-PLATZ,1
2012,13,GRABBEALLEE / HOMEYERSTR.,3
2012,13,GRABBEALLEE / PASTOR-NIEMÖLLER-PLATZ,1
2012,13,GRABBEALLEE / PAUL-FRANCKE-STR.,1
2012,13,GRANITZSTR.,1
2012,13,GRANITZSTR. / NEUMANNSTR.,1
2012,13,GRANITZSTR. / PRENZLAUER PROMENADE / ROTHENBACHSTR.,3
2012,13,GRUNOWSTR.,1
2012,13,GÜLLWEG / WALDSTR. / HERMANN-HESSE-STR.,2
2012,13,HADLICHSTR.,1
2012,13,HAßFURTER WEG,1
2012,13,HAUPTSTR.,8
2012,13,HAUPTSTR. / LESSINGSTR.,1
2012,13,HAUPTSTR. / SCHILLERSTR.,1
2012,13,HEINRICH-BÖLL-STR. / DIETZGENSTR. / UHLANDSTR.,1
2012,13,HEINRICH-MANN-PLATZ / HEINRICH-MANN-STR.,1
2012,13,HEINRICH-MANN-STR. / HERMANN-HESSE-STR.,3
2012,13,HEINZ-BRANDT-STR.,1
2012,13,HEINZ-KNOBLOCH-PLATZ / BERLINER STR. / MASURENSTR.,1
2012,13,HERMANN-HESSE-STR.,4
2012,13,HERTHAPLATZ / WALDOWSTR.,1
2012,13,HEYNSTR.,1
2012,13,HIELSCHERSTR. / LESSINGSTR.,1
2012,13,KARLSHÖHE / SCHÖNERLINDER STR. / TRIFTSTR.,1
2012,13,KASTANIENALLEE,3
2012,13,KASTANIENALLEE / SCHÖNHAUSER STR.,2
2012,13,KAVALIERSTR.,1
2012,13,KAVALIERSTR. / WOLFSHAGENER STR.,1
2012,13,KGA FRIEDRICHSHÖHE / PRENZLAUER PROMENADE / ARNOLD-ZWEIG-STR.,3
2012,13,KISSINGENPLATZ / KISSINGENSTR. / NEUMANNSTR.,2
2012,13,KISSINGENPLATZ / MILTENBERGER WEG,1
2012,13,KISSINGENSTR. / LAUTERBACHSTR.,1
2012,13,KISSINGENSTR. / RETZBACHER WEG,1
2012,13,KLAUSTALER STR.,1
2012,13,KOPENHAGENER STR.,1
2012,13,KREUZSTR. / PARKSTR. / SCHÖNHOLZER STR. / BÜRGERPARK PANKOW,1
2012,13,LESSINGSTR.,1
2012,13,LESSINGSTR. / SEEGERSTR.,1
2012,13,MARIENSTR.,1
2012,13,MAXIMILIANSTR.,1
2012,13,NANTESSTR. / PETITWEG / ROSENTHALER WEG,1
2012,13,NAVARRAPLATZ / MÜHLENSTR. / ROSENTHALER WEG / TRIFTSTR.,1
2012,13,NEUMANNSTR.,4
2012,13,NEUMANNSTR. / ARNOLD-ZWEIG-STR.,2
2012,13,NEUMANNSTR. / VINETASTR.,1
2012,13,OSSIETZKYSTR.,3
2012,13,OSSIETZKYSTR. / BREITE STR.,2
2012,13,OSSIETZKYSTR. / WOLFSHAGENER STR.,1
2012,13,PANKOWER STR. / PASEWALKER STR.,1
2012,13,PASEWALKER STR. / SCHLOßALLEE,2
2012,13,PAULE-PARK / MÜHLENSTR. / BREITE STR.,3
2012,13,PFARRER-JUNGKLAUS-STR.,1
2012,13,PRENZLAUER PROMENADE,4
2012,13,QUICKBORNER STR.,1
2012,13,ROLANDSTR.,1
2012,13,ROLANDSTR. / SIEGFRIEDSTR.,1
2012,13,SCHILLERSTR. / WALDOWSTR.,1
2012,13,SCHILLINGWEG,1
2012,13,SCHLOßALLEE,1
2012,13,SCHLOßPARK PANKOW,1
2012,13,SCHÖNERLINDER STR.,1
2012,13,SCHÖNHAUSER STR.,2
2012,13,SCHÖNHOLZER STR.,2
2012,13,SCHÖNHOLZER WEG,1
2012,13,SCHULZESTR.,1
2012,13,SCHÜTZENSTR.,2
2012,13,STILLE STR. / TSCHAIKOWSKISTR.,1
2012,13,STRAßE 74,1
2012,13,STRAßE VOR SCHÖNHOLZ,1
2012,13,STRAßE VOR SCHÖNHOLZ / TUCHMACHERWEG,1
2012,13,TALSTR. / THULESTR.,2
2012,13,TRELLEBORGER STR. / VINETASTR. / WESTERLANDSTR.,1
2012,13,TRIFTSTR.,1
2012,13,WACKENBERGSTR.,1
2012,13,WALDSTR.,1
2012,13,WESTERLANDSTR.,1
2012,13,WILHELM-KUHR-STR. / WOLLANKSTR. / NEUE SCHÖNHOLZER STR. / SCHÖNHOL,1
2012,13,WILHELMSRUHER DAMM / UHLANDSTR.,1
2012,13,WOLFSHAGENER STR. / AMALIENPARK,1
2012,13,WOLLANKSTR.,3
2012,13,WOLLANKSTR. / BREHMESTR. / SCHULZESTR.,1
2012,13,WOLLANKSTR. / FLORASTR.,1
2012,13,WOLLANKSTR. / GÖRSCHSTR.,1
2012,13,AM STEINBERG / PRENZLAUER PROMENADE / THULESTR.,2
2012,14,HANSASTR.,1
2012,14,GOETHESTR.,1
2012,14,ALT-BUCH / AM STENER BERG / SCHWANEBECKER CHAUSSEE / ZEPERNICKER S,1
2012,14,ALT-BUCH / PÖLNITZWEG,1
2012,14,ALT-BUCH / WILTBERGSTR.,1
2012,14,ALT-BUCH / WILTBERGSTR. / WALTER-FRIEDRICH-STR.,1
2012,14,BRUNO-APITZ-STR.,1
2012,14,GEORG-BENJAMIN-STR. / THEODOR-BRUGSCH-STR.,1
2012,14,KAROWER CHAUSSEE,2
2012,14,KAROWER CHAUSSEE / MAX-BURGHARDT-STR.,1
2012,14,KAROWER CHAUSSEE / ROBERT-RÖSSLE-STR. / WOLFGANG-HEINZ-STR.,1
2012,14,KAROWER CHAUSSEE / THEODOR-BRUGSCH-STR.,2
2012,14,KAROWER STR.,1
2012,14,LINDENBERGER WEG / SIEDLUNGSSTR.,1
2012,14,SCHÖNERLINDER CHAUSSEE,1
2012,14,WALTER-FRIEDRICH-STR. / FRANZ-SCHMIDT-STR.,2
2012,14,WILTBERGSTR.,1
2012,14,ZEPERNICKER STR.,1
2012,14,ACHILLESSTR.,2
2012,14,ALBERTINENSTR.,3
2012,14,ALBERTINENSTR. / AMALIENSTR. / WEIßENSEER PARK,1
2012,14,ALBERTINENSTR. / PISTORIUSSTR. / BERLINER ALLEE,1
2012,14,ALT-BLANKENBURG,1
2012,14,ALT-KAROW / FRUNDSBERGSTR.,1
2012,14,AM HOHEN FELD / SIVERSTORPSTR.,1
2012,14,AM STEINBERG,1
2012,14,AMALIENSTR.,2
2012,14,AMALIENSTR. / PARKSTR.,1
2012,14,ANTONPLATZ / LANGHANSSTR. / BERLINER ALLEE,1
2012,14,BAHNHOFSTR.,1
2012,14,BAHNHOFSTR. / RUDELSBURGSTR.,2
2012,14,BEHAIMSTR. / LANGHANSSTR.,1
2012,14,BERLINER ALLEE,14
2012,14,BERLINER ALLEE / BERLINER ALLEE,1
2012,14,BERLINER STR.,2
2012,14,BERLINER STR. / ROMAIN-ROLLAND-STR.,1
2012,14,BERLINER STR. / STRAßE 49,1
2012,14,BERNKASTELER STR.,1
2012,14,BERNKASTELER STR. / GROßE SEESTR. / RENNBAHNSTR. / BERLINER ALLEE,1
2012,14,BIZETSTR.,1
2012,14,BIZETSTR. / SOLONPLATZ,1
2012,14,BLANKENBURGER CHAUSSEE,3
2012,14,BLANKENBURGER PFLASTERWEG / HEINERSDORFER STR.,1
2012,14,BLANKENBURGER STR. / MALCHOWER STR.,1
2012,14,BLANKENBURGER STR. / ROMAIN-ROLLAND-STR.,1
2012,14,BLANKENBURGER STR. / STRAßE 30,1
2012,14,BRAUHAUSSTR.,1
2012,14,BRAUHAUSSTR. / PRENZLAUER PROMENADE,1
2012,14,BUCHER CHAUSSEE,1
2012,14,BUCHER CHAUSSEE / EREKWEG,1
2012,14,BUSCHALLEE,1
2012,14,BUSCHALLEE / SEEWEG / BERLINER ALLEE,1
2012,14,BUSONISTR. / SCHÖNERLINDER WEG,1
2012,14,CHARLOTTENBURGER STR.,2
2012,14,CHARLOTTENBURGER STR. / ROELCKESTR.,1
2012,14,FALKENBERGER STR. / GARTENSTR.,1
2012,14,FELDTMANNSTR.,1
2012,14,GEHRINGSTR.,2
2012,14,GEHRINGSTR. / ROELCKESTR.,1
2012,14,GIERSSTR. / HANSASTR.,1
2012,14,GOUNODSTR.,2
2012,14,GREIFSWALDER STR. / GÜRTELSTR. / LEHDERSTR. / BERLINER ALLEE,3
2012,14,GÜRTELSTR.,1
2012,14,GÜRTELSTR. / MEYERBEERSTR.,1
2012,14,GUSTAV-ADOLF-STR.,2
2012,14,GUSTAV-ADOLF-STR. / LEHDERSTR.,2
2012,14,GUSTAV-ADOLF-STR. / RENNBAHNSTR.,3
2012,14,GUSTAV-ADOLF-STR. / STREUSTR.,1
2012,14,HAMBURGER PLATZ / HAMBURGER PLATZ,2
2012,14,HANSASTR. / HANSASTR.,1
2012,14,HEIMDALLSTR. / IDUNASTR.,1
2012,14,HEINERSDORFER STR.,1
2012,14,JACOBSOHNSTR. / PISTORIUSSTR.,1
2012,14,KAROWER DAMM / STRAßE 26 / TRESEBURGER STR.,1
2012,14,KREUZBURGER STR. / SCHRÄGER WEG,1
2012,14,LANGHANSSTR.,5
2012,14,LANGHANSSTR. / ROELCKESTR.,1
2012,14,LANZELOTSTR. / HADUWEG,1
2012,14,LEHDERSTR. / ROELCKESTR.,1
2012,14,LIEBERMANNSTR.,2
2012,14,LIEBERMANNSTR. / BERLINER ALLEE,1
2012,14,MAHLERSTR. / TASSOSTR. / BERLINER ALLEE,2
2012,14,MALCHOWER CHAUSSEE,1
2012,14,MALCHOWER CHAUSSEE / DARßER STR. / DARßER BRÜCKE,1
2012,14,MALCHOWER CHAUSSEE / PIESPORTER STR.,2
2012,14,MAX-STEINKE-STR. / MIRBACHPLATZ,1
2012,14,MEYERBEERSTR. / SOLONPLATZ,1
2012,14,PARKSTR.,2
2012,14,PARKSTR. / BERLINER ALLEE,1
2012,14,PARKSTR. / PISTORIUSSTR.,1
2012,14,PIESPORTER STR.,1
2012,14,PIESPORTER STR. / DARßER STR.,1
2012,14,PISTORIUSSTR.,6
2012,14,PISTORIUSSTR. / WOELCKPROMENADE,2
2012,14,RENNBAHNSTR.,1
2012,14,RENNBAHNSTR. / ROELCKESTR.,2
2012,14,ROELCKESTR.,4
2012,14,ROELCKESTR. / SCHWARZELFENWEG / DARßER STR.,1
2012,14,ROMAIN-ROLLAND-STR.,7
2012,14,ROMAIN-ROLLAND-STR. / ROTHENBACHSTR.,1
2012,14,ROMAIN-ROLLAND-STR. / WISCHBERGEWEG,4
2012,14,ROTHENBACHSTR.,1
2012,14,STRAßE 41,1
2012,14,TASSOSTR.,1
2012,14,TEICHBERGSTR. / BUCHER CHAUSSEE,1
2012,14,WEHLENER STR. / BERLINER ALLEE,1
2012,14,WOELCKPROMENADE,1
2012,14,ZUM KAPPGRABEN / HOFZEICHENDAMM / ALT-KAROW / BUCHER CHAUSSEE / S,1
2012,15,AHLBECKER STR. / PRENZLAUER ALLEE,1
2012,15,BAUMBACHSTR. / WISBYER STR.,1
2012,15,BEHMSTR.,1
2012,15,BERLINER STR.,3
2012,15,BERLINER STR. / ESCHENGRABEN,5
2012,15,BERLINER STR. / HALLANDSTR.,2
2012,15,BERLINER STR. / SCHONENSCHE STR. / SCHÖNHAUSER ALLEE,1
2012,15,BERLINER STR. / THULESTR.,4
2012,15,BERNAUER STR. / EBERSWALDER STR. / SCHWEDTER STR.,1
2012,15,BORNHOLMER STR.,2
2012,15,BORNHOLMER STR. / BERGENER STR.,1
2012,15,BORNHOLMER STR. / BJÖRNSONSTR. / MALMÖER STR.,4
2012,15,BORNHOLMER STR. / SCHÖNFLIEßER STR. / STAVANGERSTR.,3
2012,15,BORNHOLMER STR. / SCHÖNHAUSER ALLEE / WISBYER STR.,11
2012,15,BUCHHOLZER STR. / MILASTR. / SCHÖNHAUSER ALLEE,1
2012,15,BUCHHOLZER STR. / PAPPELALLEE,2
2012,15,CANTIANSTR. / MILASTR.,1
2012,15,CANTIANSTR. / SCHÖNHAUSER ALLEE / TOPSSTR.,2
2012,15,CHORINER STR.,1
2012,15,CHORINER STR. / ODERBERGER STR. / SCHÖNHAUSER ALLEE / SREDZKISTR.,1
2012,15,CHRISTINENSTR. / FEHRBELLINER STR. / TEUTOBURGER PLATZ,1
2012,15,DÄNENSTR. / SCHÖNFLIEßER STR.,1
2012,15,DANZIGER STR.,7
2012,15,DANZIGER STR. / DUNCKERSTR.,2
2012,15,DANZIGER STR. / EBERSWALDER STR. / KASTANIENALLEE / PAPPELALLEE / SCH,10
2012,15,DANZIGER STR. / KNAACKSTR. / LYCHENER STR.,2
2012,15,DANZIGER STR. / KOLLWITZSTR. / SENEFELDERSTR.,2
2012,15,DRIESENER STR. / SCHIVELBEINER STR.,1
2012,15,DUNCKERSTR.,3
