year,directorate,street,count
2013,12,ALT-REINICKENDORF / RESIDENZSTR. / KLEMKESTR. / KOPENHAGENER STR.,1
2013,12,AVENUE CHARLES DE GAULLE,1
2013,12,DIANASTR.,1
2013,12,ELSESTR. / SCHILDOWER STR.,1
2013,12,FELLBACHER STR. / HEINSESTR. / FELLBACHER PLATZ,1
2013,12,FREIZEITPARK LÜBARS,1
2013,12,HERBSTSTR.,2
2013,12,KÜHLEWEINSTR.,1
2013,12,LUDOLFINGERWEG,1
2013,12,MÜHLENFELDSTR.,1
2013,12,NAGOLDER PFAD / ORANIENDAMM,1
2013,12,ORANIENBURGER CHAUSSEE / SCHWARZKITTELWEG,1
2013,12,ORANIENDAMM / STRAßE 199,1
2013,12,WALDERSEESTR.,1
2013,12,WELFENALLEE,1
2013,13,ANLAGE EINIGKEIT / BLANKENFELDER CHAUSSEE / ROSENTHALER WEG,1
2013,13,BERLINER STR.,9
2013,13,BERLINER STR. / BREITE STR.,6
2013,13,BERLINER STR. / BRENNERSTR. / MÜHLENSTR. / VINETASTR.,2
2013,13,BERLINER STR. / ELSA-BRÄNDSTRÖM-STR.,1
2013,13,BERLINER STR. / FLORASTR.,1
2013,13,BERLINER STR. / GRANITZSTR. / KISSINGENSTR.,4
2013,13,BERLINER STR. / HADLICHSTR.,2
2013,13,BERLINER STR. / MAXIMILIANSTR.,2
2013,13,BERLINER STR. / MÜHLENSTR. / TIROLER STR.,1
2013,13,BLANKENBURGER STR.,6
2013,13,BLANKENBURGER STR. / DIETZGENSTR. / OSSIETZKYPLATZ,5
2013,13,BLANKENBURGER STR. / GRUMBKOWSTR.,2
2013,13,BLANKENFELDER CHAUSSEE,3
2013,13,BREITE STR.,6
2013,13,BRENNERSTR.,1
2013,13,BUCHER STR. / HAUPTSTR. / SCHÖNERLINDER STR. / TRIFTSTR.,3
2013,13,BUCHHORSTER STR. / HAUPTSTR. / KASTANIENALLEE / SCHÖNHOLZER WEG,1
2013,13,CHARLOTTENSTR.,1
2013,13,DIETZGENSTR.,7
2013,13,DOLOMITENSTR. / MAXIMILIANSTR.,1
2013,13,EDELWEIßSTR. / HAUPTSTR.,1
2013,13,ELSA-BRÄNDSTRÖM-STR. / NEUMANNSTR.,2
2013,13,ELSA-BRÄNDSTRÖM-STR. / PRENZLAUER PROMENADE,5
2013,13,ELSA-BRÄNDSTRÖM-STR. / TRELLEBORGER STR.,1
2013,13,ESPLANADE,1
2013,13,FLORAPROMENADE,3
2013,13,FLORASTR.,1
2013,13,FRIEDRICH-ENGELS-STR. / STRAßE 60,1
2013,13,GALENUSSTR. / PASEWALKER STR.,1
2013,13,GERMANENSTR. / STRAßE VOR SCHÖNHOLZ / VEREINSSTEG / WALDSTEG,2
2013,13,GRABBEALLEE,1
2013,13,GRABBEALLEE / HEINRICH-MANN-STR. / SCHÖNHOLZER STR. / SCHÖNHOLZER BRÜCKE (PANKE),1
2013,13,GRANITZSTR.,2
2013,13,GRANITZSTR. / PRENZLAUER PROMENADE / ROTHENBACHSTR.,4
2013,13,GÜLLWEG / WALDSTR. / HERMANN-HESSE-STR.,3
2013,13,HADLICHSTR.,1
2013,13,HAUPTSTR.,2
2013,13,HAUPTSTR. / SCHILLERSTR.,2
2013,13,HEINRICH-MANN-STR. / HERMANN-HESSE-STR.,10
2013,13,HERMANN-HESSE-STR.,3
2013,13,HEYNSTR.,1
2013,13,KARLSHÖHE / SCHÖNERLINDER STR. / TRIFTSTR.,1
2013,13,KASTANIENALLEE,1
2013,13,KAVALIERSTR.,1
2013,13,KGA FRIEDRICHSHÖHE / PRENZLAUER PROMENADE / ARNOLD-ZWEIG-STR.,2
2013,13,KREUZSTR. / PARKSTR. / SCHÖNHOLZER STR. / BÜRGERPARK PANKOW,2
2013,13,MÜHLENSTR.,3
2013,13,NEUMANNSTR.,3
2013,13,NEUMANNSTR. / ARNOLD-ZWEIG-STR.,1
2013,13,OSSIETZKYSTR.,1
2013,13,OSSIETZKYSTR. / BREITE STR.,3
2013,13,PASEWALKER STR. / SCHLOßALLEE,3
2013,13,PAULE-PARK / MÜHLENSTR. / BREITE STR.,2
2013,13,PRENZLAUER PROMENADE,4
2013,13,SCHILLERSTR.,1
2013,13,SCHLOßALLEE,1
2013,13,SCHÖNERLINDER STR.,4
2013,13,STRAßE VOR SCHÖNHOLZ,1
2013,13,TALSTR. / THULESTR.,1
2013,13,TRELLEBORGER STR. / VINETASTR. / WESTERLANDSTR.,1
2013,13,WALDSTR.,1
2013,13,WILHELM-KUHR-STR. / WOLLANKSTR. / NEUE SCHÖNHOLZER STR. / SCHÖNHOLZER STR. / BRE,1
2013,13,WILHELMSRUHER DAMM / UHLANDSTR.,2
2013,13,WOLFSHAGENER STR. / AMALIENPARK,1
2013,13,WOLLANKSTR.,1
2013,13,WOLLANKSTR. / BREHMESTR. / SCHULZESTR.,2
2013,13,AMALIENPARK / BREITE STR.,2
2013,13,ARNOUXSTR. / ROSENTHALER WEG,1
2013,13,BAHNHOFSTR. / BLANKENBURGER WEG / PANKSTR.,3
2013,13,BINZSTR. / NEUMANNSTR.,1
2013,13,BLANKENBURGER STR. / ZIMBELSTR.,1
2013,13,BRIXENER STR. / MAXIMILIANSTR.,1
2013,13,COTTASTR. / HEINRICH-MANN-STR.,1
2013,13,CUNISTR.,2
2013,13,DIETZGENSTR. / KASTANIENALLEE,3
2013,13,FLORASTR. / MÜHLENSTR.,3
2013,13,FRIEDRICH-ENGELS-STR. / WILHELM-WOLFF-STR.,1
2013,13,GRABBEALLEE / TSCHAIKOWSKISTR.,1
2013,13,HIELSCHERSTR. / SCHILLERSTR.,1
2013,13,PASEWALKER STR.,1
2013,13,PASTOR-NIEMÖLLER-PLATZ,2
2013,13,ROSENTHALER WEG,2
2013,13,TIROLER STR.,1
2013,13,TSCHAIKOWSKISTR.,1
2013,13,AM FEUCHTEN WINKEL,1
2013,13,BLANKENBURGER WEG,2
2013,13,DIETZGENSTR. / OSSIETZKYPLATZ / HERMANN-HESSE-STR.,1
2013,13,FRIEDRICH-ENGELS-STR.,2
2013,13,GOETHESTR. / HAUPTSTR.,2
2013,13,HERTHAPLATZ / SIEGFRIEDSTR. / WACKENBERGSTR.,1
2013,13,KALVINISTENWEG / BLANKENFELDER STR.,1
2013,13,KIRCHSTR. / SCHÖNHAUSER STR.,1
2013,13,KISSINGENSTR. / PRENZLAUER PROMENADE,1
2013,13,KREUZSTR.,1
2013,13,MAJAKOWSKIRING,1
2013,13,RUDOLF-MAJUT-STR. / KUCKHOFFSTR.,1
2013,13,TSCHAIKOWSKISTR. / HERMANN-HESSE-STR.,1
2013,13,WILHELM-KUHR-STR.,1
2013,13,AM FEUCHTEN WINKEL / PASEWALKER STR.,3
2013,13,ARNOLD-ZWEIG-STR.,1
2013,13,BUCHHOLZER STR. / HERTHAPLATZ / WACKENBERGSTR.,1
2013,13,HEINRICH-BÖLL-STR.,1
2013,13,HEINRICH-MANN-PLATZ,1
2013,13,JEAN-CALAS-WEG / TRIFTSTR.,1
2013,13,KISSINGENSTR.,1
2013,13,KLEMKESTR. / STRAßE VOR SCHÖNHOLZ,1
2013,13,MAXIMILIANSTR. / MÜHLENSTR.,1
2013,13,NORDENDSTR. / WALDSTR.,1
2013,13,PAUL-FRANCKE-STR.,1
2013,13,STRAßE 103,1
2013,13,AM IDERFENNGRABEN / FRIEDRICH-ENGELS-STR.,1
2013,13,BERLINER STR. / BLANKENFELDER STR. / HAUPTSTR. / SCHÖNHAUSER STR.,1
2013,13,BEUTHSTR. / BUCHHOLZER STR. / CHARLOTTENSTR.,1
2013,13,BLANKENBURGER STR. / SIEGFRIEDSTR.,1
2013,13,BLANKENFELDER CHAUSSEE / HAUPTSTR.,1
2013,13,BLANKENFELDER STR.,1
2013,13,BUCHHOLZER STR.,1
2013,13,BUCHHORSTER STR. / HIELSCHERSTR.,1
2013,13,DIETZGENSTR. / KUCKHOFFSTR. / BROSEPARK PANKOW,1
2013,13,ESCHENGRABEN,1
2013,13,GRANITZSTR. / HIDDENSEESTR. / KISSINGENSTR.,1
2013,13,HAUPTSTR. / HERTZSTR.,1
2013,13,TRESKOWSTR.,1
2013,13,BLANKENBURGER STR. / PASEWALKER STR.,1
2013,13,FRIEDRICH-ENGELS-STR. / FRIEDRICH-ENGELS-STR.,1
2013,13,MAJAKOWSKIRING / MAJAKOWSKIRING,1
2013,13,VINETASTR.,1
2013,13,WILHELM-KUHR-STR. / KREUZSTR.,1
2013,13,WOLLANKSTR. / PICHELSWERDERSTR.,1
2013,13,AM STEINBERG / PRENZLAUER PROMENADE / THULESTR.,3
2013,14,ALT-BUCH / AM STENER BERG / SCHWANEBECKER CHAUSSEE / ZEPERNICKER STR.,1
2013,14,ALT-BUCH / WILTBERGSTR.,1
2013,14,ALT-BUCH / WILTBERGSTR. / WALTER-FRIEDRICH-STR.,1
2013,14,KAROWER CHAUSSEE / MAX-BURGHARDT-STR.,1
2013,14,KAROWER CHAUSSEE / ROBERT-RÖSSLE-STR. / WOLFGANG-HEINZ-STR.,1
2013,14,WALTER-FRIEDRICH-STR. / FRANZ-SCHMIDT-STR.,1
2013,14,WILTBERGSTR.,1
2013,14,FRANZ-SCHMIDT-STR.,1
2013,14,PÖLNITZWEG,1
2013,14,HÖRSTENWEG,1
2013,14,WALTER-FRIEDRICH-STR.,1
2013,14,WILTBERGSTR. / WILTBERGSTR.,1
2013,14,ACHILLESSTR.,2
2013,14,ALBERTINENSTR.,1
2013,14,ALBERTINENSTR. / PISTORIUSSTR. / BERLINER ALLEE,2
2013,14,AM STEINBERG,2
2013,14,AMALIENSTR. / PARKSTR.,1
2013,14,ANTONPLATZ / LANGHANSSTR. / BERLINER ALLEE,1
2013,14,BAHNHOFSTR.,3
2013,14,BAHNHOFSTR. / RUDELSBURGSTR.,3
2013,14,BEHAIMSTR. / LANGHANSSTR.,1
2013,14,BERLINER ALLEE,8
2013,14,BERLINER STR.,2
2013,14,BERLINER STR. / ROMAIN-ROLLAND-STR.,3
2013,14,BERLINER STR. / STRAßE 49,1
2013,14,BERNKASTELER STR. / GROßE SEESTR. / RENNBAHNSTR. / BERLINER ALLEE,1
2013,14,BIZETSTR.,2
2013,14,BLANKENBURGER CHAUSSEE,3
2013,14,BLANKENBURGER PFLASTERWEG / HEINERSDORFER STR.,1
2013,14,BLANKENBURGER STR. / MALCHOWER STR.,1
2013,14,BLANKENBURGER STR. / ROMAIN-ROLLAND-STR.,3
2013,14,CHARLOTTENBURGER STR.,3
2013,14,GREIFSWALDER STR. / GÜRTELSTR. / LEHDERSTR. / BERLINER ALLEE,3
2013,14,GUSTAV-ADOLF-STR.,2
2013,14,GUSTAV-ADOLF-STR. / RENNBAHNSTR.,3
2013,14,GUSTAV-ADOLF-STR. / STREUSTR.,1
2013,14,HAMBURGER PLATZ / HAMBURGER PLATZ,1
2013,14,HANSASTR.,2
2013,14,HANSASTR. / HANSASTR.,1
2013,14,KAROWER DAMM / STRAßE 26 / TRESEBURGER STR.,4
2013,14,LANGHANSSTR.,4
2013,14,LANGHANSSTR. / ROELCKESTR.,1
2013,14,LIEBERMANNSTR.,1
2013,14,MALCHOWER CHAUSSEE,1
2013,14,MAX-STEINKE-STR. / MIRBACHPLATZ,2
2013,14,PARKSTR.,2
2013,14,PARKSTR. / BERLINER ALLEE,1
2013,14,PARKSTR. / PISTORIUSSTR.,2
2013,14,PISTORIUSSTR.,4
2013,14,PRENZLAUER PROMENADE,1
2013,14,RENNBAHNSTR. / ROELCKESTR.,3
2013,14,ROMAIN-ROLLAND-STR.,2
2013,14,ROMAIN-ROLLAND-STR. / ROTHENBACHSTR.,1
2013,14,TEICHBERGSTR. / BUCHER CHAUSSEE,1
2013,14,BEUTHENER STR. / BLANKENBURGER CHAUSSEE / STRAßE 43,1
2013,14,BIZETSTR. / INDIRA-GANDHI-STR.,3
2013,14,BUSCHALLEE / GARTENSTR.,1
2013,14,BÖRNESTR. / LANGHANSSTR.,1
2013,14,FRITHJOFSTR. / ROMAIN-ROLLAND-STR.,1
2013,14,GRAACHER STR.,1
2013,14,INDIRA-GANDHI-STR. / MEYERBEERSTR.,1
2013,14,MALCHOWER STR.,2
2013,14,MIRBACHPLATZ / PISTORIUSSTR.,1
2013,14,PFANNSCHMIDTSTR.,2
2013,14,SCHÖNSTR.,2
2013,14,SOONWALDSTR.,1
2013,14,BERLINER STR. / STRAßE 56,1
2013,14,BIZETSTR. / HERBERT-BAUM-STR.,1
2013,14,BÖRNESTR. / CHARLOTTENBURGER STR. / MAX-STEINKE-STR. / PISTORIUSPLATZ,2
2013,14,FALKENBERGER STR. / PIESPORTER STR.,1
2013,14,GUSTAV-ADOLF-STR. / LANGHANSSTR.,1
2013,14,HAAKONWEG / LICHTELFENSTEG,1
2013,14,HERTHASTR. / PRENZLAUER PROMENADE,1
2013,14,INDIRA-GANDHI-STR. / BERLINER ALLEE / WEIßENSEER PARK,2
2013,14,LINDENALLEE / BERLINER ALLEE / WEIßENSEER PARK,2
2013,14,MALCHOWER CHAUSSEE / DARßER STR.,1
2013,14,MÜNCHEHAGENSTR. / FORKENZEILE,1
2013,14,PAPSTFINKWEG / HEINERSDORFER STR.,1
2013,14,ROELCKESTR. / STREUSTR.,4
2013,14,ZUR RINGALLEE / AN DER INDUSTRIEBAHN / ROELCKESTR.,2
2013,14,ACHTRUTENBERG,1
2013,14,ALT-BLANKENBURG / GERNRODER STR. / JUNGBORNSTR.,2
2013,14,BAHNHOFSTR. / HUBERTUSDAMM,1
2013,14,BUSCHALLEE / HANSASTR. / KGA SONNENSCHEIN,1
2013,14,DORFSTR. / MALCHOWER CHAUSSEE / ORTNITSTR. / MALCHOWER BRÜCKE,1
2013,14,FRIESICKESTR. / LANGHANSSTR.,2
2013,14,GARTENSTR. / INDIRA-GANDHI-STR.,3
2013,14,GOUNODSTR. / GÜRTELSTR.,1
2013,14,GRÜNER HERING / CHARLOTTENBURGER STR. / TASSOSTR.,1
2013,14,HERBERT-BAUM-STR. / BERLINER ALLEE,1
2013,14,PARKSTR. / RENNBAHNSTR.,1
2013,14,PISTORIUSPLATZ,1
2013,14,PISTORIUSPLATZ / PISTORIUSSTR.,1
2013,14,STRAßE 45 / STRAßE 50,1
2013,14,TRARBACHER STR.,1
2013,14,TRESKOWSTR.,1
2013,14,AM WASSERTURM / FIGAROSTR.,1
2013,14,AN DER INDUSTRIEBAHN / LIEBERMANNSTR. / PASEDAGPLATZ,1
2013,14,BAHNHOFSTR. / HEINERSDORFER STR. / KRUGSTEGE,2
2013,14,BAHNHOFSTR. / SCHÄFERSTEGE,1
2013,14,CHARLOTTENBURGER STR. / GUSTAV-ADOLF-STR.,1
2013,14,HEINERSDORFER STR. / PISTORIUSSTR.,2
2013,14,KGA AM STEINBERG / BERLINER STR. / TRESKOWSTR.,1
2013,14,SOLONPLATZ,1
2013,14,STRÖMANNSTR. / HOFZEICHENDAMM,1
2013,14,ALT-BLANKENBURG / PRIESTERSTEGE,1
2013,14,AM STEINBERG / GÄBLERSTR. / STRAßE 54,1
2013,14,BAHNHOFSTR. / HAGENSTR.,1
2013,14,BIZETSTR. / LINDENALLEE,1
2013,14,BORODINSTR.,1
2013,14,CHARLOTTENBURGER STR. / GOETHESTR.,1
2013,14,FALKENBERGER STR.,1
2013,14,FALKENBERGER STR. / BERLINER ALLEE,1
2013,14,GOETHESTR. / LANGHANSSTR.,1
2013,14,GOETHESTR. / LEHDERSTR.,1
2013,14,PANKGRAFENSTR.,1
2013,14,SMETANASTR. / BERLINER ALLEE,1
2013,14,TEICHBERGSTR.,1
2013,15,BERLINER STR.,3
2013,15,BERLINER STR. / ESCHENGRABEN,2
2013,15,BERLINER STR. / HALLANDSTR.,1
2013,15,BERNAUER STR. / EBERSWALDER STR. / SCHWEDTER STR.,4
2013,15,BORNHOLMER STR.,2
2013,15,BORNHOLMER STR. / BERGENER STR.,1
2013,15,BORNHOLMER STR. / BJÖRNSONSTR. / MALMÖER STR.,1
2013,15,BORNHOLMER STR. / SCHÖNHAUSER ALLEE / WISBYER STR.,9
2013,15,BUCHHOLZER STR. / MILASTR. / SCHÖNHAUSER ALLEE,3
2013,15,CHORINER STR.,1
2013,15,CHORINER STR. / ODERBERGER STR. / SCHÖNHAUSER ALLEE / SREDZKISTR.,1
2013,15,DÄNENSTR. / SCHÖNFLIEßER STR.,1
2013,15,DANZIGER STR.,2
2013,15,DANZIGER STR. / EBERSWALDER STR. / KASTANIENALLEE / PAPPELALLEE / SCHÖNHAUSER AL,7
2013,15,DANZIGER STR. / KNAACKSTR. / LYCHENER STR.,1
2013,15,DANZIGER STR. / KOLLWITZSTR. / SENEFELDERSTR.,3
2013,15,DUNCKERSTR.,1
2013,15,DUNCKERSTR. / ERICH-WEINERT-STR.,2
2013,15,DUNCKERSTR. / STARGARDER STR.,1
