year,directorate,street,count
2016,11,CONRADSTR.,1
2016,11,DÜNENWEG / WAIDMANNSLUSTER DAMM,1
2016,11,EICHBORNDAMM,1
2016,11,ELCHDAMM / HEILIGENSEESTR.,1
2016,11,ERNSTSTR. / RÄUSCHSTR.,1
2016,11,FLOTTENSTR. / ROEDERNALLEE,3
2016,11,FLUGHAFEN TEGEL,1
2016,11,GABRIELENSTR.,2
2016,11,GORKISTR.,1
2016,11,GORKISTR. / ZIEKOWSTR.,1
2016,11,GOTTHARDSTR. / KAPWEG / SCHARNWEBERSTR.,4
2016,11,GOTTHARDSTR. / ROMANSHORNER WEG,1
2016,11,GOTTHARDSTR. / TEICHSTR.,2
2016,11,GRAF-HAESELER-STR. / SCHARNWEBERSTR.,1
2016,11,GROßKOPFSTR. / OLLENHAUERSTR.,1
2016,11,HATZFELDTALLEE,1
2016,11,HATZFELDTALLEE / ZIEKOWSTR.,1
2016,11,HECHELSTR. / ZOBELTITZSTR.,1
2016,11,HEILIGENSEESTR. / KONRADSHÖHER STR.,1
2016,11,HERMSDORFER DAMM / WAIDMANNSLUSTER DAMM / A 111 BAB AUTOBAHNZUBRINGER HAMBURG /,1
2016,11,HOLZHAUSER STR.,3
2016,11,HOLZHAUSER STR. / A 111 BAB AUTOBAHNZUBRINGER HAMBURG / 111 AS HOLZHAUSER STR AU,1
2016,11,HOLZHAUSER STR. / JACOBSENWEG,1
2016,11,HOLZHAUSER STR. / MIRAUSTR.,1
2016,11,HOLZHAUSER STR. / RÄUSCHSTR.,1
2016,11,HOLZHAUSER STR. / WITTESTR.,2
2016,11,HUMBOLDTSTR.,1
2016,11,HUMBOLDTSTR. / LINDAUER ALLEE,1
2016,11,IM BRACHFELDWINKEL,1
2016,11,JACOBSENWEG,1
2016,11,KAPWEG,2
2016,11,KAPWEG / KURT-SCHUMACHER-DAMM,2
2016,11,KAROLINENSTR.,1
2016,11,KGA AM HOHENZOLLERNKANAL,1
2016,11,KIEFHEIDER WEG / RUPPINER CHAUSSEE,1
2016,11,KURT-SCHUMACHER-DAMM / ARISTIDE-BRIAND-BRÜCKE / CHARLES-CORCELLE-RING,1
2016,11,KURT-SCHUMACHER-DAMM / OLLENHAUERSTR. / SCHARNWEBERSTR. / KURT-SCHUMACHER- PLATZ,1
2016,11,KURT-SCHUMACHER-DAMM / RUE AMBROISE PARÉ / A 111 BAB AUTOBAHNZUBRINGER HAMBURG /,1
2016,11,KURT-SCHUMACHER-DAMM / STRAßE 442 / CHARLES-CORCELLE-RING,1
2016,11,LINDAUER ALLEE,1
2016,11,LINDAUER ALLEE / OLLENHAUERSTR. / WALDSTR.,2
2016,11,LINDAUER ALLEE / ROEDERNALLEE / TEICHSTR.,2
2016,11,MATTENBUDER PFAD / PLATENHOFER WEG,1
2016,11,MEDEBACHER WEG / AM TEGELER HAFEN,1
2016,11,MIRAUSTR.,1
2016,11,MOORWEG / SCHOLLENWEG,1
2016,11,NORDLICHTSTR.,2
2016,11,OLLENHAUERSTR.,3
2016,11,OLLENHAUERSTR. / VON-DER-GABLENTZ-STR.,1
2016,11,REIHERALLEE,1
2016,11,ROEDERNALLEE,6
2016,11,RUPPINER CHAUSSEE,3
2016,11,RUPPINER CHAUSSEE / SCHULZENDORFER STR. / ZUR BAB A111-E26,2
2016,11,RUPPINER CHAUSSEE / STOLPMÜNDER WEG,1
2016,11,SCHARNWEBERSTR.,9
2016,11,SCHARNWEBERSTR. / URANUSWEG,1
2016,11,SEIDELSTR.,1
2016,11,SEIDELSTR. / AVENUE JEAN MERMOZ,1
2016,11,SEPTIMERSTR.,1
2016,11,TEGELER HAFEN,1
2016,11,TEICHSTR.,1
2016,11,TRIFTSTR.,1
2016,11,WAIDMANNSLUSTER DAMM,1
2016,11,WALDSTR.,5
2016,11,WILDGANSSTEIG,1
2016,11,WITTESTR.,3
2016,11,ZERMATTER STR.,1
2016,12,ALBTALWEG / BENEKENDORFFSTR.,1
2016,12,ALT-REINICKENDORF / RESIDENZSTR. / KLEMKESTR. / KOPENHAGENER STR.,4
2016,12,ALT-WITTENAU,1
2016,12,ALT-WITTENAU / EICHBORNDAMM,2
2016,12,AM FREIBAD / AM VIERRUTENBERG / ZEHNTWERDERWEG,1
2016,12,AM LEHNSHOF / BERLINER STR.,1
2016,12,AM NORDGRABEN,2
2016,12,AM NORDGRABEN / BRÜCKE ÜBER DEN NORDGRABEN,1
2016,12,AM NORDGRABEN / ORANIENBURGER STR. / ORANIENBURGER BRÜCKE,1
2016,12,AM NORDGRABEN / ROEDERNALLEE / ROEDERNBRÜCKE,2
2016,12,AM WAIDMANNSECK / HERMSDORFER STR.,1
2016,12,AMENDESTR. / RESIDENZSTR.,1
2016,12,ARMBRUSTWEG / EMMENTALER STR. / REGINHARDSTR.,1
2016,12,ARTEMISSTR. / DIANASTR.,1
2016,12,AUGUSTE-VIKTORIA-STR. / BERLINER STR.,1
2016,12,BENEKENDORFFSTR. / ORANIENDAMM,1
2016,12,BERLINER STR.,3
2016,12,BERLINER STR. / ODILOSTR.,1
2016,12,BERLINER STR. / ROBINIENWEG,1
2016,12,BERLINER STR. / SCHILDOWER STR.,1
2016,12,BLUNCKSTR. / OLLENHAUERSTR. / ORANIENBURGER STR.,1
2016,12,BREITKOPFSTR. / EMMENTALER STR.,1
2016,12,BURGFRAUENSTR.,1
2016,12,BURGFRAUENSTR. / IM FISCHGRUND / FISCHGRUNDBRÜCKE,2
2016,12,DANNENWALDER WEG,1
2016,12,DANNENWALDER WEG / FINSTERWALDER STR. / WILHELMSRUHER DAMM,1
2016,12,DEUTSCHE STR. / FRIEDRICH-WILHELM-STR. / RESIDENZSTR.,2
2016,12,DIANASTR. / WAIDMANNSLUSTER DAMM,1
2016,12,DIETRICHINGER WEG / ORANIENBURGER STR. / WITTENAUER STR.,3
2016,12,EICHBORNDAMM / ORANIENBURGER STR. / WILHELMSRUHER DAMM,2
2016,12,EICHBORNDAMM / SPIEßWEG,1
2016,12,EICHHORSTER WEG / LÜBARSER STR.,1
2016,12,ELSESTR. / VELTHEIMSTR.,1
2016,12,EMMENTALER STR.,1
2016,12,EMMENTALER STR. / RESIDENZSTR.,1
2016,12,FALKENTALER STEIG / FROHNAUER STR.,2
2016,12,FRÄSERSTEIG / ROEDERNALLEE,1
2016,12,FROHNAUER STR. / KLOSTERHEIDER WEG,1
2016,12,HAUSOTTERSTR. / RESIDENZSTR. / STARGARDTSTR.,1
2016,12,HEINSESTR.,2
2016,12,HERBSTSTR. / SOMMERSTR.,1
2016,12,HERMSDORFER DAMM / HOHEFELDSTR.,1
2016,12,HERMSDORFER DAMM / MELANCHTHONSTR.,1
2016,12,HERMSDORFER STR.,1
2016,12,HERMSDORFER STR. / ORANIENBURGER STR.,1
2016,12,HOHEFELDSTR. / ROSWITHASTR.,1
2016,12,HOLLÄNDERSTR.,1
2016,12,HOLLÄNDERSTR. / MARKSTR.,2
2016,12,INVALIDENSIEDLUNG,1
2016,12,JEAN-JAURÈS-STR.,1
2016,12,KARMELITERWEG / OLWENSTR.,1
2016,12,KASINOWEG / KREUZRITTERSTR. / FISCHGRUNDBRÜCKE,1
2016,12,KLEMKESTR.,3
2016,12,KÖNIGSHORSTER STR.,1
2016,12,KOPENHAGENER STR.,2
2016,12,KÜHLEWEINSTR. / REGINHARDSTR.,1
2016,12,KURFÜRSTENSTR.,1
2016,12,LENGEDER STR. / KOPENHAGENER STR.,1
2016,12,LENGEDER STR. / ROEDERNALLEE,1
2016,12,LÜBARSER STR. / ORANIENBURGER STR.,1
2016,12,LUDOLFINGERWEG,2
2016,12,MARKSTR.,2
2016,12,MARKSTR. / PANKOWER ALLEE / RESIDENZSTR.,2
2016,12,MAXIMILIANKORSO,2
2016,12,MAXIMILIANKORSO / SPEERWEG,1
2016,12,OLAFSTR.,1
2016,12,ORANIENBURGER STR.,8
2016,12,ORANIENBURGER STR. / GÖSCHENPLATZ,1
2016,12,ORANIENBURGER STR. / ROEDERNALLEE,1
2016,12,ORANIENDAMM,1
2016,12,QUICKBORNER STR.,2
2016,12,RASCHDORFFSTR. / RESIDENZSTR. / THATERSTR.,2
2016,12,RATHAUSPROMENADE,1
2016,12,RESIDENZSTR.,8
2016,12,RESIDENZSTR. / RITTERLANDWEG,1
2016,12,RESIDENZSTR. / RORSCHACHER ZEILE,1
2016,12,RESIDENZSTR. / SIMMELSTR.,1
2016,12,RITTERLANDWEG,1
2016,12,ROBINIENWEG / TEGELER STR.,1
2016,12,ROEDERNALLEE / TESSENOWSTR.,1
2016,12,SCHLOßSTR.,1
2016,12,SCHLUCHSEESTR.,1
2016,12,SCHÖNFLIEßER STR. / ZELTINGER STR.,1
2016,12,SCHULZENDORFER STR. / BRANDTSTR. / HEINSESTR.,2
2016,12,SCHULZENDORFER STR. / FICHTESTR. / HEIDESTR.,1
2016,12,SENFTENBERGER RING,5
2016,12,SIGISMUNDKORSO,1
2016,12,SIGISMUNDKORSO / TANNENSTR.,1
2016,12,SIMMELSTR. / WERFTENDENSTEIG,1
2016,12,THILOWEG / TRIFTSTR. / AM TRIFTPARK,1
2016,12,TRIFTSTR.,1
2016,12,ULMENSTR.,1
2016,12,VELTHEIMSTR.,1
2016,12,WAIDMANNSLUSTER DAMM,3
2016,12,WAIDMANNSLUSTER DAMM / JEAN-JAURÈS-STR.,1
2016,12,WILHELMSRUHER DAMM,12
2016,12,ZABEL-KRÜGER-DAMM,4
2016,13,AM FEUCHTEN WINKEL / PASEWALKER STR.,1
2016,13,AM SCHLOßPARK / OSSIETZKYSTR. / PARKSTR.,1
2016,13,AMALIENPARK / BREITE STR.,1
2016,13,ANGERWEG,1
2016,13,ANGERWEG / SCHILLERSTR. / SCHÖNHOLZER WEG,1
2016,13,ANLAGE EINIGKEIT / BLANKENFELDER CHAUSSEE / ROSENTHALER WEG,1
2016,13,ARNOLD-ZWEIG-STR.,1
2016,13,BERLINER STR.,17
2016,13,BERLINER STR. / BORKUMSTR.,1
2016,13,BERLINER STR. / BREITE STR.,2
2016,13,BERLINER STR. / BRENNERSTR. / MÜHLENSTR. / VINETASTR.,4
2016,13,BERLINER STR. / ESPLANADE / WESTERLANDSTR.,3
2016,13,BERLINER STR. / GRANITZSTR. / KISSINGENSTR.,3
2016,13,BERLINER STR. / HADLICHSTR.,1
2016,13,BERLINER STR. / MAXIMILIANSTR.,2
2016,13,BERLINER STR. / MÜHLENSTR. / TIROLER STR.,2
2016,13,BERLINER STR. / SCHULSTR.,1
2016,13,BINZSTR. / PRENZLAUER PROMENADE,3
2016,13,BIRNBAUMRING / SCHILDOWER STR.,1
2016,13,BLANKENBURGER STR.,11
2016,13,BLANKENBURGER STR. / BLANKENBURGER STR.,1
2016,13,BLANKENBURGER STR. / DIETZGENSTR. / OSSIETZKYPLATZ,3
2016,13,BLANKENBURGER STR. / HANS-JÜRGEN-STR.,1
2016,13,BLANKENBURGER STR. / KLOTHILDESTR.,1
2016,13,BLANKENBURGER STR. / SIEGFRIEDSTR.,2
2016,13,BLANKENFELDER CHAUSSEE / HAUPTSTR.,2
2016,13,BLANKENFELDER STR. / GARTENSTR.,1
2016,13,BLEICHERODER STR. / MENDELSTR. / STIFTSWEG,1
2016,13,BREITE STR.,8
2016,13,BUCHER STR.,1
2016,13,BUCHER STR. / PANKGRAFENSTR.,1
2016,13,CHAMISSOSTR.,1
2016,13,CUNISTR. / ROSENTHALER WEG,1
2016,13,DAMEROWSTR.,1
2016,13,DAMEROWSTR. / HADLICHSTR. / STIFTSWEG / BREITE STR.,2
2016,13,DAMMSMÜHLER STR. / DIETZGENSTR.,2
2016,13,DIETZGENSTR.,4
2016,13,DIETZGENSTR. / KASTANIENALLEE,1
2016,13,DIETZGENSTR. / MITTELSTR.,1
2016,13,DIETZGENSTR. / SCHILLERSTR. / SCHÖNHAUSER STR.,1
2016,13,DIETZGENSTR. / WACKENBERGSTR.,1
2016,13,DOLOMITENSTR.,1
2016,13,DUSEKESTR. / FLORASTR.,1
2016,13,EDELWEIßSTR. / HAUPTSTR.,1
2016,13,EINTRACHTSTR. / BREITE STR.,1
2016,13,ELSA-BRÄNDSTRÖM-STR.,2
2016,13,ELSA-BRÄNDSTRÖM-STR. / NEUMANNSTR. (ENDE),1
2016,13,ELSA-BRÄNDSTRÖM-STR. / PRENZLAUER PROMENADE,6
2016,13,ESPLANADE / TOBLACHER STR.,1
2016,13,FLORASTR.,4
2016,13,FLORASTR. / GRUNOWSTR.,1
2016,13,FRIEDRICH-ENGELS-STR.,2
2016,13,FRIEDRICH-ENGELS-STR. / LUTHERSTR.,1
2016,13,GALENUSSTR. / PARACELSUSSTR.,1
2016,13,GERMANENSTR.,1
2016,13,GÖRSCHSTR.,1
2016,13,GRABBEALLEE,4
2016,13,GRABBEALLEE / HEINRICH-MANN-STR. / SCHÖNHOLZER STR. / SCHÖNHOLZER BRÜCKE (PANKE),1
2016,13,GRABBEALLEE / PFEILSTR.,1
2016,13,GRABBEALLEE / TSCHAIKOWSKISTR.,1
2016,13,GRANITZSTR. / PRENZLAUER PROMENADE / ROTHENBACHSTR.,2
2016,13,GRUMBKOWSTR. / WACKENBERGSTR.,1
2016,13,GÜLLWEG / WALDSTR. / HERMANN-HESSE-STR.,2
2016,13,HADLICHSTR.,1
2016,13,HALLANDSTR. / NEUMANNSTR.,1
2016,13,HAUPTSTR.,8
2016,13,HAUPTSTR. / LESSINGSTR. (ENDE),2
2016,13,HAUPTSTR. / SCHILLERSTR.,1
2016,13,HEINRICH-BÖLL-STR. / DIETZGENSTR. / UHLANDSTR.,1
2016,13,HEINRICH-MANN-STR. / HERMANN-HESSE-STR.,3
2016,13,HERMANN-HESSE-STR.,3
2016,13,HERMANN-HESSE-STR. / PASTOR-NIEMÖLLER-PLATZ,1
2016,13,HERTHAPLATZ,1
2016,13,HEYNSTR.,1
2016,13,HOMEYERSTR. / HERMANN-HESSE-STR.,1
2016,13,IDASTR.,1
2016,13,KALVINISTENWEG / BLANKENFELDER STR.,1
2016,13,KGA RÜGEN / SCHÖNHAUSER STR. / ZIMBELSTR.,1
2016,13,KISSINGENPLATZ / KISSINGENSTR. / NEUMANNSTR.,2
2016,13,KLOTHILDESTR.,2
2016,13,KREUZSTR.,1
2016,13,KREUZSTR. / PARKSTR. / SCHÖNHOLZER STR.,3
2016,13,KUCKHOFFSTR.,1
2016,13,KURZE STR. / THULESTR.,1
2016,13,LAUDAER STR. / NEUMANNSTR.,1
2016,13,MARGARETENAUE / PASEWALKER STR.,2
2016,13,MASURENSTR.,1
2016,13,MATTHIEUSTR.,1
2016,13,MATTHIEUSTR. / NOÉWEG / BLANKENFELDER STR.,1
2016,13,MENDELSTR.,1
2016,13,MITTELSTR.,1
2016,13,MÜHLENSTR.,2
2016,13,MÜHLENSTR. / BREITE STR.,2
2016,13,NANTESSTR. / PETITWEG / ROSENTHALER WEG,1
2016,13,NEUE SCHÖNHOLZER STR.,3
2016,13,NEUMANNSTR.,2
2016,13,NEUMANNSTR. / ARNOLD-ZWEIG-STR.,3
2016,13,NEUMANNSTR. / THULESTR.,1
2016,13,NEUMANNSTR. / VINETASTR.,1
2016,13,OSSIETZKYSTR.,3
2016,13,OSSIETZKYSTR. / WOLFSHAGENER STR.,1
2016,13,PASEWALKER STR.,3
2016,13,PASEWALKER STR. / PRENZLAUER PROMENADE / A 114 BAB AUTOBAHNZUBRINGER PRENZLAU /,1
2016,13,PESTALOZZISTR.,1
2016,13,PRENZLAUER PROMENADE,3
2016,13,QUICKBORNER STR. / WILHELMSRUHER DAMM,1
2016,13,ROSENTHALER STR.,1
2016,13,ROSENTHALER WEG,1
2016,13,SCHLOßALLEE,1
2016,13,SCHÖNHOLZER STR.,2
2016,13,SCHULZESTR.,1
2016,13,SCHÜTZENSTR. / STRAßE VOR SCHÖNHOLZ / HERMANN-HESSE-STR.,1
2016,13,SIEGFRIEDSTR.,3
2016,13,STIFTSWEG,1
2016,13,STRAßE VOR SCHÖNHOLZ,1
2016,13,TÖPPERWEG / BUCHER STR.,1
2016,13,TRIFTSTR.,2
2016,13,TSCHAIKOWSKISTR.,1
2016,13,WALDSTR.,1
2016,13,WEINAPFELWEG / STRAßE 73,1
2016,13,WESTERLANDSTR.,1
2016,13,WILHELMSRUHER DAMM,1
2016,13,WILHELMSRUHER DAMM / UHLANDSTR.,2
2016,13,WOLLANKSTR.,2
2016,13,WOLLANKSTR. / BREHMESTR. / SCHULZESTR.,3
2016,13,WOLLANKSTR. / NEUE SCHÖNHOLZER STR. / SCHÖNHOLZER STR. / BREITE STR.,2
2016,13,ZEUSCHELSTR.,1
2016,13,AM STEINBERG / PRENZLAUER PROMENADE / THULESTR.,6
2016,14,ALT-BUCH,2
2016,14,ALT-BUCH / AM STENER BERG / SCHWANEBECKER CHAUSSEE / ZEPERNICKER STR.,1
2016,14,GEORG-BENJAMIN-STR.,1
2016,14,KAROWER CHAUSSEE,2
2016,14,KAROWER CHAUSSEE / KAROWER STR. / LINDENBERGER WEG / WILTBERGSTR.,1
2016,14,KAROWER CHAUSSEE / MAX-BURGHARDT-STR.,1
2016,14,KAROWER CHAUSSEE / ROBERT-RÖSSLE-STR. / WOLFGANG-HEINZ-STR.,5
2016,14,KAROWER CHAUSSEE / THEODOR-BRUGSCH-STR.,1
2016,14,KAROWER STR.,1
2016,14,LINDENBERGER WEG,1
2016,14,RÖBELLWEG,1
2016,14,RÖNTGENTALER WEG / WILTBERGSTR.,1
2016,14,SCHWANEBECKER CHAUSSEE,1
2016,14,WOLFGANG-HEINZ-STR.,1
2016,14,ZEPERNICKER STR.,1
2016,14,ACHILLESSTR.,3
2016,14,ACHILLESSTR. / BUCHER CHAUSSEE,2
2016,14,ACHILLESSTR. / RÖLÄNDER STR.,1
2016,14,ALBERTINENSTR. / PISTORIUSSTR. / BERLINER ALLEE,1
2016,14,ALT-BLANKENBURG,1
2016,14,ALT-BLANKENBURG / GEORGENSTR. / KAROWER DAMM,1
2016,14,ALT-BLANKENBURG / KRUGSTEGE,1
2016,14,ALT-BLANKENBURG / PRIESTERSTEGE,1
2016,14,ALT-KAROW / BAHNHOFSTR. / BLANKENBURGER CHAUSSEE / STRAßE 52,2
2016,14,AM DANEWEND,1
2016,14,AM STEINBERG,2
2016,14,AM STEINBERG / HEINERSDORFER STR.,4
2016,14,AMALIENSTR. / ROELCKESTR.,1
2016,14,BAHNHOFSTR.,3
2016,14,BAHNHOFSTR. / HEINERSDORFER STR. / KRUGSTEGE,1
2016,14,BAHNHOFSTR. / KERKOWSTR.,1
2016,14,BAHNHOFSTR. / RUDELSBURGSTR.,1
2016,14,BERLINER ALLEE,10
2016,14,BERNKASTELER STR. / GROßE SEESTR. / RENNBAHNSTR. / BERLINER ALLEE,1
2016,14,BERNKASTELER STR. / WITTLICHER STR.,1
2016,14,BIZETSTR.,3
2016,14,BLANKENBURGER CHAUSSEE,1
2016,14,BLANKENBURGER PFLASTERWEG,1
2016,14,BLANKENBURGER PFLASTERWEG / HEINERSDORFER STR.,2
2016,14,BOHRERZEILE / HADUWEG,1
2016,14,BÖRNESTR. / LANGHANSSTR.,2
2016,14,BUCHER CHAUSSEE,2
2016,14,BUCHER CHAUSSEE / EREKWEG,2
2016,14,BUSCHALLEE,1
2016,14,BUSCHALLEE / HANSASTR.,1
2016,14,BUSCHALLEE / SEEWEG / BERLINER ALLEE,1
2016,14,CHARLOTTENBURGER STR.,1
2016,14,CHARLOTTENBURGER STR. / GUSTAV-ADOLF-STR.,2
2016,14,DGZ-RING,1
2016,14,DORFSTR. / MALCHOWER CHAUSSEE / ORTNITSTR. / MALCHOWER BRÜCKE,1
2016,14,EIGERSTR. / ROMAIN-ROLLAND-STR.,1
2016,14,FAFNERSTR.,1
2016,14,FALKENBERGER STR.,2
2016,14,FALKENBERGER STR. / BERLINER ALLEE,2
2016,14,FALKENBERGER STR. / GARTENSTR.,2
2016,14,FELDTMANNSTR. / NÜßLERSTR. / BERLINER ALLEE,1
2016,14,FORKENZEILE,1
2016,14,FRIESICKESTR. / LANGHANSSTR.,1
2016,14,FRITHJOFSTR. / SIGURDSTR.,1
2016,14,GARTENSTR.,1
2016,14,GEHRINGSTR. / ROELCKESTR.,1
2016,14,GOETHESTR. / STREUSTR.,1
2016,14,GOUNODSTR.,1
2016,14,GOUNODSTR. / MAHLERSTR.,1
2016,14,GROßE SEESTR. / SCHÖNSTR.,2
2016,14,GUSTAV-ADOLF-STR.,1
2016,14,GUSTAV-ADOLF-STR. / RENNBAHNSTR.,1
2016,14,GUSTAV-ADOLF-STR. / STRAßE 245 / STRAßE 246,1
2016,14,HAMBURGER PLATZ / HAMBURGER PLATZ,1
2016,14,HANSASTR.,2
2016,14,HEINERSDORFER STR.,1
2016,14,HEINERSDORFER STR. / PISTORIUSSTR.,1
2016,14,HERBERT-BAUM-STR.,1
2016,14,INDIRA-GANDHI-STR.,1
2016,14,INGWÄONENWEG / HENTZEWEG,1
2016,14,JACOBSOHNSTR. / PISTORIUSSTR.,1
2016,14,KAROWER DAMM,1
2016,14,KAROWER DAMM / STRAßE 26 / TRESEBURGER STR.,1
2016,14,KÖNIGSTEINSTR.,1
2016,14,KRUGSTEGE,1
2016,14,LANGHANSSTR.,2
2016,14,LANGHANSSTR. / ROELCKESTR.,1
2016,14,LEHDERSTR.,1
2016,14,LEHDERSTR. / ROELCKESTR.,2
2016,14,LIEBERMANNSTR.,1
2016,14,LIEBERMANNSTR. / BERLINER ALLEE,1
2016,14,LIEBERMANNSTR. / PARKSTR.,1
2016,14,LINDENALLEE,1
2016,14,MALCHOWER CHAUSSEE,2
2016,14,MALCHOWER CHAUSSEE / DARßER STR. / DARßER BRÜCKE,1
2016,14,MALCHOWER CHAUSSEE / NACHTALBENWEG / BERLINER ALLEE,2
2016,14,MEYERBEERSTR.,1
2016,14,MIRBACHPLATZ / PISTORIUSSTR.,3
2016,14,MIRBACHPLATZ / SCHÖNSTR.,1
2016,14,NÜßLERSTR.,2
2016,14,OSTARAWEG / SCHWARZELFENWEG,1
2016,14,PARKSTR.,1
2016,14,PARKSTR. / BERLINER ALLEE,1
2016,14,PISTORIUSPLATZ,1
2016,14,PISTORIUSPLATZ / PISTORIUSSTR.,2
2016,14,PISTORIUSSTR.,5
2016,14,PISTORIUSSTR. / ROELCKESTR.,1
2016,14,PISTORIUSSTR. / TASSOSTR.,1
2016,14,PISTORIUSSTR. / WOELCKPROMENADE,1
2016,14,PRENZLAUER PROMENADE / SPIEKERMANNSTR.,1
2016,14,RENNBAHNSTR.,3
2016,14,RENNBAHNSTR. / ROELCKESTR.,1
2016,14,ROELCKESTR.,4
2016,14,ROMAIN-ROLLAND-STR.,2
2016,14,ROMAIN-ROLLAND-STR. / ROTHENBACHSTR.,2
2016,14,ROMAIN-ROLLAND-STR. / TINIUSSTR.,1
2016,14,ROMAIN-ROLLAND-STR. / WISCHBERGEWEG,2
2016,14,RUDELSBURGSTR.,2
2016,14,SCHÖNSTR.,3
2016,14,SMETANASTR.,1
2016,14,SMETANASTR. / BERLINER ALLEE,1
2016,14,STRAßE 42 / STRAßE 48,1
2016,14,STREUSTR.,1
2016,14,TEICHBERGSTR. / BUCHER CHAUSSEE,3
2016,14,ZUM KAPPGRABEN / HOFZEICHENDAMM / ALT-KAROW / BUCHER CHAUSSEE / SCHÖNERLINDER WE,2
2016,14,ZUR RINGALLEE / AN DER INDUSTRIEBAHN / ROELCKESTR.,1
2016,14,ZUR RINGALLEE / RENNBAHNSTR.,3
2016,15,AHLBECKER STR. / PRENZLAUER ALLEE,1
2016,15,AM FALKPLATZ,1
2016,15,BEHMSTR.,1
2016,15,BEHMSTR. / MALMÖER STR. / SCHIVELBEINER STR.,2
2016,15,BELFORTER STR. / KOLLWITZSTR.,1
2016,15,BERLINER STR.,8
2016,15,BERLINER STR. / ESCHENGRABEN,1
2016,15,BERLINER STR. / SCHONENSCHE STR. / SCHÖNHAUSER ALLEE,1
2016,15,BERNAUER STR.,1
2016,15,BERNAUER STR. / EBERSWALDER STR. / SCHWEDTER STR.,4
2016,15,BORNHOLMER STR.,1
2016,15,BORNHOLMER STR. / AALESUNDER STR.,2
2016,15,BORNHOLMER STR. / BERGENER STR.,1
2016,15,BORNHOLMER STR. / DRIESENER STR. / NORDKAPSTR.,1
2016,15,BORNHOLMER STR. / GOTLANDSTR. / SEELOWER STR.,2
2016,15,BORNHOLMER STR. / SCHÖNHAUSER ALLEE / WISBYER STR.,9
2016,15,BORNHOLMER STR. / TEGNERSTR.,1
2016,15,BÖSEBRÜCKE,1
2016,15,BUCHHOLZER STR.,1
2016,15,CANTIANSTR.,1
2016,15,CANTIANSTR. / GAUDYSTR.,1
2016,15,CANTIANSTR. / SCHÖNHAUSER ALLEE / TOPSSTR.,3
2016,15,CHORINER STR.,2
2016,15,CHORINER STR. / ODERBERGER STR. / SCHÖNHAUSER ALLEE / SREDZKISTR.,2
2016,15,CHRISTINENSTR. / FEHRBELLINER STR. / TEUTOBURGER PLATZ,1
2016,15,DÄNENSTR.,1
2016,15,DÄNENSTR. / SCHÖNFLIEßER STR.,1
2016,15,DANZIGER STR.,4
2016,15,DANZIGER STR. / EBERSWALDER STR. / KASTANIENALLEE / PAPPELALLEE / SCHÖNHAUSER AL,6
2016,15,DANZIGER STR. / KNAACKSTR. / LYCHENER STR.,1
2016,15,DANZIGER STR. / KOLLWITZSTR. / SENEFELDERSTR.,1
2016,15,DUNCKERSTR.,1
2016,15,DUNCKERSTR. / KRÜGERSTR.,1
2016,15,DUNCKERSTR. / STARGARDER STR.,6
2016,15,DUNCKERSTR. / WICHERTSTR.,3
2016,15,DUNCKERSTR. / WISBYER STR.,5
2016,15,EBERSWALDER STR.,3
