year,directorate,street,count
2008,12,AMENDESTR. / REGINHARDSTR.,1
2008,12,ARMBRUSTWEG / EMMENTALER STR. / REGINHARDSTR.,2
2008,12,ALT-REINICKENDORF,2
2008,12,NORDBAHNSTR. / SOMMERSTR.,1
2008,12,REGINHARDSTR.,1
2008,12,RITTERLANDWEG,3
2008,12,SCHULZENDORFER STR. / FICHTESTR. / HEIDESTR.,1
2008,12,WELFENALLEE,2
2008,12,MARKSTR. / WALDERSEESTR.,1
2008,12,SIGISMUNDKORSO / TANNENSTR.,1
2008,12,MAUSCHBACHER STEIG / ORANIENBURGER STR.,1
2008,12,EISENHARTSTEIG / OLBENDORFER WEG,1
2008,12,FALKENTALER STEIG / HOHENZOLLERNSTR.,1
2008,12,HUBERTUSWEG / ORANIENBURGER CHAUSSEE / STAEHLEWEG,1
2008,12,DÜSTERHAUPTSTR. / FLORASTR.,1
2008,12,KÜHNEMANNSTR. / SCHWABSTR. / PROVINZSTR.,3
2008,12,LINDAUER ALLEE / RESIDENZSTR. / KOLPINGPLATZ,3
2008,12,BLUNCKSTR. / OLLENHAUERSTR. / ORANIENBURGER STR.,1
2008,12,ORANIENBURGER STR. / SCHLITZER STR.,2
2008,12,ORANIENBURGER STR. / GÖSCHENPLATZ,2
2008,12,SCHULZENDORFER STR. / HERMSDORFER DAMM,1
2008,12,EICHHORSTER WEG / WALLENRODER STR.,1
2008,12,ORANIENBURGER CHAUSSEE / SCHÖNFLIEßER STR.,1
2008,12,BERLINER STR. / BURGFRAUENSTR. / VELTHEIMSTR.,2
2008,12,AMENDESTR. / BREITKOPFSTR.,1
2008,12,AM NORDGRABEN / BRÜCKE ÜBER DEN NORDGRABEN,1
2008,12,HAUSOTTERSTR. / RESIDENZSTR. / STARGARDTSTR.,3
2008,12,SENFTENBERGER RING / WILHELMSRUHER DAMM,2
2008,12,HERMSDORFER STR. / JEAN-JAURES-STR. / CYCLOPSTR. / KGA CYCLOP,1
2008,12,HAINBUCHENSTR. / LAURINSTEIG,1
2008,12,EDELHOFDAMM / MARKGRAFENSTR.,1
2008,12,REGINHARDSTR. / RITTERLANDWEG,2
2008,12,MINHEIMER STR. / WILTINGER STR.,1
2008,12,AM SEESCHLOß / JUNOSTR.,1
2008,12,AM NORDGRABEN / ROEDERNALLEE / ROEDERNBRÜCKE,2
2008,12,ROEDERNALLEE / WILHELM-GERICKE-STR.,1
2008,12,BREITKOPFSTR. / MITTELBRUCHZEILE,1
2008,12,ZELTINGER PLATZ / ZELTINGER PLATZ,1
2008,12,SCHONACHER STR. / ZABEL-KRÜGER-DAMM / SCHLUCHSEESTR. BERLINER STR. / ODILOSTR.,2
2008,12,OLAFSTR. / WALDSEEWEG,1
2008,12,BOUMANNSTR. / FORSTSTR.,1
2008,12,AM LEHNSHOF / BERLINER STR.,1
2008,12,ÖSCHELBRONNER WEG / WITTENAUER STR.,1
2008,12,MAXIMILIANKORSO / NIBELUNGENSTR.,1
2008,12,RASCHDORFFSTR. / REGINHARDSTR.,1
2008,12,EICHHORSTER WEG / STEINKIRCHENER STR.,1
2008,12,PROVINZSTR.,2
2008,12,ALTER BERNAUER HEERWEG,1
2008,12,LIERBACHER WEG,1
2008,12,BÜDNERRING,1
2008,12,WALDSHUTER ZEILE,1
2008,12,BREITKOPFSTR.,2
2008,12,BIRKENWERDERSTR.,1
2008,12,MAUSCHBACHER STEIG,1
2008,12,KGA FLIEßTAL,1
2008,12,KNAUERSTR.,2
2008,12,ROSENTRETERPROMENADE,1
2008,12,TECHOWPROMENADE,1
2008,12,ORANIENBURGER CHAUSSEE,2
2008,12,OLWENSTR.,1
2008,12,SCHILDOWER STR.,1
2008,12,KÜHLEWEINSTR.,1
2008,12,GRANEWEG,1
2008,12,AM VIERRUTENBERG,1
2008,12,SIGISMUNDKORSO,1
2008,13,AM FEUCHTEN WINKEL / PASEWALKER STR.,3
2008,13,ARNOUXSTR. / ROSENTHALER WEG,1
2008,13,BAHNHOFSTR. / BERLINER STR. / PASEWALKER STR. / ROSENTHALER STR.,2
2008,13,BERLINER STR.,10
2008,13,BERLINER STR. / BREITE STR.,2
2008,13,BERLINER STR. / BRENNERSTR. / MÜHLENSTR. / VINETASTR.,1
2008,13,BERLINER STR. / ELSA-BRÄNDSTRÖM-STR.,2
2008,13,BERLINER STR. / ESPLANADE / WESTERLANDSTR.,5
2008,13,BERLINER STR. / GRANITZSTR. / KISSINGENSTR.,3
2008,13,BEUTHSTR. / DIETZGENSTR. / PLATANENSTR. / BROSEPARK PANKOW,1
2008,13,BINZSTR. / PRENZLAUER PROMENADE,1
2008,13,BLANKENBURGER STR.,2
2008,13,BLANKENBURGER STR. / BUCHHOLZER STR.,1
2008,13,BLANKENBURGER STR. / KLOTHILDESTR.,1
2008,13,BREITE STR.,3
2008,13,BUCHER STR.,1
2008,13,BUCHER STR. / HAUPTSTR. / SCHÖNERLINDER STR. / TRIFTSTR.,1
2008,13,BUCHHOLZER STR. / GRUMBKOWSTR.,1
2008,13,DAMEROWSTR.,1
2008,13,DIETZGENSTR.,4
2008,13,ELSA-BRÄNDSTRÖM-STR. / NEUMANNSTR.,1
2008,13,ELSA-BRÄNDSTRÖM-STR / PRENZLAUER PROMENADE,3
2008,13,GALENUSSTR. / PASEWALKER STR.,4
2008,13,GRANITZSTR. / HIDDENSEESTR. / KISSINGENSTR.,1
2008,13,GRANITZSTR. / NEUMANNSTR.,1
2008,13,GRANITZSTR. / PRENZLAUER PROMENADE / ROTHENBACHSTR.,4
2008,13,GRUNOWSTR.,1
2008,13,GÜLLWEG / WALDSTR. / HERMANN-HESSE-STR.,3
2008,13,HAUPTSTR.,6
2008,13,HAUPTSTR. / SCHILLERSTR.,1
2008,13,HEINRICH-MANN-STR. / HERMANN-HESSE-STR.,1
2008,13,HERMANN-HESSE-STR.,2
2008,13,KASTANIENALLEE,1
2008,13,KAVALIERSTR.,1
2008,13,KISSINGENSTR. / LOHMESTR. / STUBNITZSTR.,2
2008,13,KOPENHAGENER STR.,3
2008,13,KREUZSTR. / PARKSTR. / SCHÖNHOLZER STR. / BÜRGERPARK PANKOW,4
2008,13,MARGARETENAUE / PASEWALKER STR.,1
2008,13,MAXIMILIANSTR. / MÜHLENSTR.,2
2008,13,MÜHLENSTR.,4
2008,13,NEUE SCHÖNHOLZER STR.,1
2008,13,NEUMANNSTR.,3
2008,13,OSSIETZKYSTR. / BREITE STR.,3
2008,13,OSSIETZKYSTR. / WOLFSHAGENER STR.,1
2008,13,PRENZLAUER PROMENADE,9
2008,13,PRENZLAUER PROMENADE / TINIUSSTR.,2
2008,13,QUICKBORNER STR.,1
2008,13,SCHLOßALLEE,1
2008,13,SCHÖNERLINDER CHAUSSEE / SCHÖNERLINDER STR.,2
2008,13,SCHÖNERLINDER STR. / TRIFTSTR.,1
2008,13,SCHÖNHAUSER STR.,2
2008,13,STRAßE VOR SCHÖNHOLZ,2
2008,13,THULESTR. / TRELLEBORGER STR.,1
2008,13,TRESKOWSTR.,2
2008,13,VESALIUSSTR.,1
2008,13,WALDSTR.,2
2008,13,WILHELM-KUHR-STR. / WOLLANKSTR. / NEUE SCHÖNHOLZER STR. / SCHÖNHOLZER STR. / BRE,1
2008,13,WOLLANKSTR.,2
2008,13,BEUTHSTR. / WALDOWSTR.,1
2008,13,BINZSTR. / NEUMANNSTR.,1
2008,13,BLEICHERODER STR. / MENDELSTR. / STIFTSWEG,1
2008,13,BUCHHORSTER STR. / HAUPTSTR. / KASTANIENALLEE / SCHÖNHOLZER WEG,2
2008,13,CESAR-FRANCK-STR. / BRATVOGELWEG / KASTANIENALLEE,1
2008,13,ESCHENGRABEN / NEUMANNSTR.,1
2008,13,GRABBEALLEE,5
2008,13,GRABBEALLEE / TSCHAIKOWSKISTR.,2
2008,13,KISSINGENSTR. / PRENZLAUER PROMENADE,1
2008,13,PANKOWER STR. / PASEWALKER STR.,1
2008,13,PASEWALKER STR. / SCHLOßALLEE,1
2008,13,SCHÖNERLINDER STR.,1
2008,13,THULESTR.,2
2008,13,TRELLEBORGER STR.,1
2008,13,WOLLANKSTR. / BREHMESTR. / SCHULZESTR.,2
2008,13,BINZSTR.,1
2008,13,BLANKENBURGER STR. / STRAßE 199,1
2008,13,MAXIMILIANSTR.,1
2008,13,PESTALOZZISTR.,1
2008,13,ARNOUXSTR.,1
2008,13,EINTRACHTSTR. / BREITE STR.,1
2008,13,GRABBEALLEE / PASTOR-NIEMÖLLER-PLATZ,1
2008,13,KARLSTADTER STR. / KISSINGENSTR.,1
2008,13,NANTESSTR.,1
2008,13,STIFTSWEG,1
2008,13,TSCHAIKOWSKISTR. / HERMANN-HESSE-STR.,1
2008,13,WILHELM-KUHR-STR.,2
2008,13,BERLINER STR. / SCHULSTR.,1
2008,13,FRIEDRICH-ENGELS-STR. / PASTOR-NIEMÖLLER-PLATZ,1
2008,13,GOETHESTR. / HIELSCHERSTR.,1
2008,13,KUCKHOFFSTR. / WALDSTR.,1
2008,13,AMALIENPARK / BREITE STR.,2
2008,13,BORKUMSTR. / NEUMANNSTR.,1
2008,13,ELISABETHWEG / PARKSTR.,1
2008,13,FRIEDRICH-ENGELS-STR. / KUCKHOFFSTR.,1
2008,13,FRIEDRICH-ENGELS-STR. / NORDENDSTR.,2
2008,13,HANS-JÜRGEN-STR. / PASEWALKER STR.,2
2008,13,PASTOR-NIEMÖLLER-PLATZ,1
2008,13,WOLFSHAGENER STR.,1
2008,13,ACHTERMANNSTR. / VESALIUSSTR.,1
2008,13,BLANKENBURGER STR. / PASEWALKER STR.,1
2008,13,BLANKENBURGER STR. / DIETZGENSTR. / OSSIETZKYPLATZ,5
2008,13,BERLINER STR. / BLANKENFELDER CHAUSSEE,2
2008,13,NANTESSTR. / PETITWEG / ROSENTHALER WEG,1
2008,13,KGA FRIEDRICHSHÖHE / PRENZLAUER PROMENADE / ARNOLD- ZWEIG-STR.,3
2008,13,HEINRICH-BÖLL-STR. / DIETZGENSTR. / UHLANDSTR.,1
2008,13,DIETZGENSTR. / KUCKHOFFSTR. / BROSEPARK PANKOW,1
2008,13,DAMMSMÜHLER STR. / STRAßE 113,1
2008,13,ESPLANADE / STAVANGERSTR.,1
2008,13,PLATANENSTR. / TRESKOWSTR.,1
2008,13,AM SCHLOßPARK / GALENUSSTR. / MENDELSTR.,1
2008,13,GRUMBKOWSTR. / WACKENBERGSTR.,1
2008,13,WILHELM-KUHR-STR. / SCHULZESTR.,2
2008,13,GARBATYPLATZ / BERLINER STR. / FLORASTR.,3
2008,13,BLEICHRÖDERPARK / GRUNOWSTR. / SCHULSTR.,1
2008,13,PAULE-PARK / MÜHLENSTR. / BREITE STR.,5
2008,13,HEINRICH-MANN-PLATZ / HEINRICH-MANN-STR.,2
2008,13,SCHONENSCHE STR. / TRELLEBORGER STR.,1
2008,13,ELISABETH-CHRISTINEN-STR. / ROLANDSTR.,2
2008,13,KGA GARTENFREUNDE NORDEND / DIETZGENSTR. / STRAßE 52A ANGERWEG / SCHILLERSTR. / SCHÖNHOLZER WEG,1
2008,13,BLANKENBURGER WEG / STRAßE 44,1
2008,13,DAMMSMÜHLER STR. / DIETZGENSTR.,1
2008,13,WOLFSHAGENER STR. / AMALIENPARK,1
2008,13,TÖPPERWEG / BUCHER STR.,1
2008,13,HAUPTSTR. / NIEDERSTR.,1
2008,13,DIETZGENSTR. / KASTANIENALLEE,1
2008,13,SIEGFRIED-BARUCH-WEG / NIEDERSTR. / WALDSTEG,1
2008,13,PASEWALKER STR. / PRENZLAUER PROMENADE / A 114 BAB AUTOBAHNZUBRINGER PRENZLAU /,1
2008,13,HAUPTSTR. / LESSINGSTR.,1
2008,13,GOETHESTR. / HAUPTSTR.,1
2008,13,STRAßE 103 / WACKENBERGSTR.,1
2008,13,DAMMSMÜHLER STR. / SCHÖNHAUSER STR.,1
2008,13,TIROLER STR. / TOBLACHER STR.,1
2008,13,SCHÖNHAUSER STR. / SCHÖNHAUSER STRAßENBRÜCKE II,1
2008,13,WURSTMACHERWEG / WIESENWINKEL,1
2008,13,KGA HUMBOLDT ABT. WÖRDENWEG / FRIEDRICH-ENGELS-STR. / NESSELWEG,1
2008,13,TIRIOTSTR. / KALVINISTENWEG,1
2008,13,GRANITZSTR. / MILTENBERGER WEG,1
2008,13,KOPENHAGENER STR. / HAUPTSTR. / STRAßE 33,1
2008,13,HEINZ-KNOBLOCH-PLATZ / BERLINER STR. / SAMLÄNDISCHE STR.,1
2008,13,KISSINGENPLATZ / KISSINGENSTR. / NEUMANNSTR.,1
2008,13,BLANKENBURGER STR. / GRUMBKOWSTR.,1
2008,13,LA-ROCHELLE-STR.,1
2008,13,TUBAWEG,1
2008,13,BLANKENFELDER CHAUSSEE,1
2008,13,SCHLOßPARK PANKOW,1
2008,13,AM FEUCHTEN WINKEL,1
2008,13,KGA KRUGPFUHL,1
2008,13,BÜRGERPARK PANKOW,1
2008,13,ROSENTHALER WEG,1
2008,13,EDDASTR.,1
2008,13,SCHILDOWER STR.,1
2008,13,HEINRICH-BÖLL-STR.,1
2008,13,NIEDERSTR.,1
2008,13,ALT-BUCH / AM STENER BERG / SCHWANEBECKER CHAUSSEE / ZEPERNICKER STR.,2
2008,14,GROSCURTHSTR. / WALTER-FRIEDRICH-STR.,1
2008,14,KAROWER CHAUSSEE,2
2008,14,KAROWER CHAUSSEE / KAROWER STR. / LINDENBERGER WEG / WILTBERGSTR.,5
2008,14,KAROWER CHAUSSEE / ROBERT-RÖSSLE-STR. / WOLFGANG- HEINZ-STR.,3
2008,14,SCHWANEBECKER CHAUSSEE,1
2008,14,LINDENBERGER WEG,1
2008,14,WOLFGANG-HEINZ-STR.,1
2008,14,KAROWER CHAUSSEE / SIEDLUNGSSTR.,1
2008,14,WOLFGANG-HEINZ-STR. / ERNST-BUSCH-STR. / BRUNO-APITZ- STR.,1
2008,14,WILTBERGSTR. / WILTBERGSTR.,1
2008,14,WALTER-FRIEDRICH-STR. / FRANZ-SCHMIDT-STR.,1
2008,14,FRANZ-SCHMIDT-STR.,1
2008,14,ZEPERNICKER STR.,1
2008,14,ALBERTINENSTR. / PISTORIUSSTR. / BERLINER ALLEE,2
2008,14,ALT-BLANKENBURG,1
2008,14,AMALIENSTR.,1
2008,14,ANTONPLATZ / LANGHANSSTR. / BERLINER ALLEE,2
2008,14,BAHNHOFSTR.,4
2008,14,BERLINER ALLEE,7
2008,14,BERLINER STR.,1
2008,14,BERLINER STR. / ROMAIN-ROLLAND-STR.,2
2008,14,BIZETSTR. / LINDENALLEE,1
2008,14,BLANKENBURGER STR.,2
2008,14,BLANKENBURGER STR. / MALCHOWER STR.,1
2008,14,BÖRNESTR. / LANGHANSSTR.,1
2008,14,BUSCHALLEE,3
2008,14,BUSCHALLEE / GARTENSTR.,1
2008,14,BUSONISTR.,1
2008,14,CHARLOTTENBURGER STR. / GUSTAV-ADOLF-STR.,1
2008,14,FALKENBERGER STR. / BERLINER ALLEE,1
2008,14,GARTENSTR. / INDIRA-GANDHI-STR.,1
2008,14,GEHRINGSTR. / BERLINER ALLEE,1
2008,14,GEHRINGSTR. / ROELCKESTR.,2
2008,14,GROßE SEESTR.,1
2008,14,GROßE SEESTR. / ROELCKESTR.,1
2008,14,GUSTAV-ADOLF-STR. / LEHDERSTR.,1
2008,14,GUSTAV-ADOLF-STR. / RENNBAHNSTR.,2
2008,14,GUSTAV-ADOLF-STR. / STREUSTR.,1
2008,14,HANSASTR.,2
2008,14,HEINERSDORFER STR.,1
2008,14,KGA KÜHLER GRUND / MALCHOWER STR. / WISCHBERGEWEG,2
2008,14,LANGHANSSTR.,2
2008,14,LANGHANSSTR. / ROELCKESTR.,1
2008,14,LEHDERSTR.,3
2008,14,LIEBERMANNSTR. / BERLINER ALLEE,1
2008,14,MALCHOWER CHAUSSEE / PIESPORTER STR.,2
2008,14,NACHTALBENWEG / DARßER STR.,2
2008,14,PIESPORTER STR. / DARßER STR.,2
2008,14,PISTORIUSSTR.,2
2008,14,PRENZLAUER PROMENADE,1
2008,14,PRENZLAUER PROMENADE / SPIEKERMANNSTR.,2
2008,14,PRIESTERSTEGE,1
2008,14,RENNBAHNSTR. / ROELCKESTR.,1
2008,14,ROELCKESTR.,5
2008,14,ROELCKESTR. / SCHWARZELFENWEG / DARßER STR.,1
2008,14,ROMAIN-ROLLAND-STR.,2
2008,14,ROTHENBACHSTR.,2
2008,14,SCHÖNSTR.,1
2008,14,STREUSTR.,2
2008,14,ZUM KAPPGRABEN / HOFZEICHENDAMM / ALT-KAROW / BUCHER CHAUSSEE / SCHÖNERLINDER WE,3
2008,14,ACHILLESSTR.,1
2008,14,ACHILLESSTR. / ZUM KAPPGRABEN / LOSSEBERGPLATZ,1
2008,14,AN DER INDUSTRIEBAHN,1
2008,14,BAHNHOFSTR. / HEINERSDORFER STR. / KRUGSTEGE,1
2008,14,BERLINER STR. / STRAßE 49,1
2008,14,BERNKASTELER STR.,1
2008,14,GARTENSTR.,2
2008,14,GOUNODSTR. / INDIRA-GANDHI-STR.,2
2008,14,GUSTAV-ADOLF-STR. / LANGHANSSTR.,2
2008,14,PARKSTR. / RENNBAHNSTR.,1
2008,14,PIESPORTER STR.,1
2008,14,RENNBAHNSTR.,4
2008,14,TINIUSSTR.,1
2008,14,GIERSSTR. / HANSASTR.,2
2008,14,HUBERTUSDAMM,1
2008,14,JACOBSOHNSTR.,1
2008,14,MALCHOWER CHAUSSEE / DARßER STR.,1
2008,14,AMALIENSTR. / SCHÖNSTR.,1
2008,14,GÜRTELSTR.,1
2008,14,GUSTAV-ADOLF-STR. / HAMBURGER PLATZ,1
2008,14,MALCHOWER CHAUSSEE / NACHTALBENWEG / BERLINER ALLEE,1
2008,14,PISTORIUSSTR. / TASSOSTR.,1
2008,14,DGZ-RING / GUSTAV-ADOLF-STR.,1
2008,14,BUCHER CHAUSSEE / EREKWEG,1
2008,14,BAHNHOFSTR. / RUDELSBURGSTR. / ANLAGE BLANKENBURG 3,2
2008,14,MIRBACHPLATZ / PISTORIUSSTR.,2
2008,14,GRÜNER HERING / CHARLOTTENBURGER STR. / TASSOSTR.,1
2008,14,ROSSINISTR. / BERLINER ALLEE,2
2008,14,EILVESER STR. / ETTERSBURGER WEG,1
2008,14,AN DER INDUSTRIEBAHN / GEHRINGSTR.,2
2008,14,INDIRA-GANDHI-STR. / BERLINER ALLEE / WEIßENSEER PARK,2
2008,14,BUSONISTR. / AM DANEWEND / DANEWENDPLATZ / WOTANSTR. GÜNTER-LITFIN-STR. / AMALIENSTR. / GUSTAV-ADOLF-STR.,1
