year,directorate,street,count
2010,12,LÜBARSER STR. / ORANIENBURGER STR.,2
2010,12,VELTHEIMSTR.,1
2010,12,ALT-WITTENAU,1
2010,12,ALT-WITTENAU / HERMSDORFER STR. / TRIFTSTR.,1
2010,12,ALT-WITTENAU / ORANIENBURGER STR.,2
2010,12,AM GRÜNEN HOF / LUDOLFINGERWEG,1
2010,12,AM NORDGRABEN / BRÜCKE ÜBER DEN NORDGRABEN,1
2010,12,AM NORDGRABEN / ORANIENBURGER STR. / ORANIENBURGER BRÜCKE,1
2010,12,AMBOßWEG / WILHELMSRUHER DAMM,1
2010,12,AMENDESTR.,2
2010,12,ARTEMISSTR.,1
2010,12,BENEKENDORFFSTR.,1
2010,12,BERLINER STR. / BERTRAMSTR. / WACHSMUTHSTR.,1
2010,12,BIESELHEIDER WEG / BIESELHEIDER WEG,1
2010,12,DEUTSCHE STR.,1
2010,12,DIANASTR.,1
2010,12,DREWITZER STR. / FELLBACHER STR. / HERMSDORFER DAMM,1
2010,12,DRONTHEIMER STR. / RITTERLANDWEG / SOLDINER STR. / PROVINZSTR.,2
2010,12,EICHBORNDAMM / SPIEßWEG,2
2010,12,EICHHORSTER WEG / WITTENAUER STR.,1
2010,12,ELKESTEIG / SCHILDOWER STR.,1
2010,12,EMMENTALER STR.,1
2010,12,FLOTTENSTR.,1
2010,12,FORSTWEG / FROHNAUER STR.,1
2010,12,FROHNAUER STR. / KNEIPPSTR.,1
2010,12,FÜRST-BISMARCK-STR.,1
2010,12,FÜRSTENDAMM / ZELTINGER PLATZ,1
2010,12,GRALSBURGSTEIG / MAXIMILIANKORSO,1
2010,12,HEINSESTR.,1
2010,12,HERMSDORFER DAMM,2
2010,12,HERMSDORFER DAMM / SILVESTERWEG,1
2010,12,HOHEFELDSTR.,1
2010,12,HOLLÄNDERSTR. / MARKSTR.,1
2010,12,HUBERTUSSTR. / WAIDMANNSLUSTER DAMM,1
2010,12,HUBERTUSWEG / ORANIENBURGER CHAUSSEE / STAEHLEWEG,1
2010,12,IM AMSELTAL / MAXIMILIANKORSO,1
2010,12,JEAN-JAURES-STR.,1
2010,12,KARMELITERWEG / LUDOLFINGERPLATZ,1
2010,12,KOSSÄTENSTR. / ORANIENBURGER STR.,1
2010,12,LINDAUER ALLEE,1
2010,12,LOTOSWEG,1
2010,12,LUDOLFINGERWEG,1
2010,12,MAXIMILIANKORSO / LUDOLFINGERPLATZ,1
2010,12,MAXIMILIANKORSO / WAHNFRIEDSTR.,1
2010,12,ORANIENBURGER STR. / TECHOWPROMENADE,1
2010,12,PANKOWER ALLEE / REGINHARDSTR.,1
2010,12,RITTERLANDWEG,1
2010,12,ROEDERNALLEE / SCHMIEDEPFAD,1
2010,12,ROEDERNALLEE / WILHELM-GERICKE-STR.,1
2010,12,ROTBUCHENWEG,1
2010,12,RUE MONTESQUIEU / JEAN-JAURES-STR.,1
2010,12,SCHORFHEIDESTR. / BRÜCKE ÜBER DEN NORDGRABEN / NORDGRABEN,1
2010,12,SCHULZENDORFER STR. / BRANDTSTR. / HEINSESTR.,1
2010,12,SCHÖNFLIEßER STR.,1
2010,12,SEEBADSTR.,1
2010,12,SENHEIMER STR. / ZELTINGER STR.,1
2010,12,SPIEßWEG,1
2010,12,STARGARDTSTR.,1
2010,12,TORNOWER WEG,1
2010,12,TREUENBRIETZENER STR.,1
2010,12,WAIDMANNSLUSTER DAMM / AM DIANAPLATZ,1
2010,12,WALDSHUTER ZEILE,1
2010,12,WILTINGER STR. / ZELTINGER PLATZ,1
2010,12,WITTENAUER STR.,1
2010,12,ZELTINGER PLATZ / ZELTINGER PLATZ,1
2010,12,ÖSCHELBRONNER WEG / WITTENAUER STR.,1
2010,13,BERLINER STR.,10
2010,13,BERLINER STR. / BREITE STR.,1
2010,13,BERLINER STR. / BRENNERSTR. / MÜHLENSTR. /,1
2010,13,BERLINER STR. / ESPLANADE / WESTERLANDSTR.,2
2010,13,BERLINER STR. / GRANITZSTR. / KISSINGENSTR.,1
2010,13,BEUTHSTR. / DIETZGENSTR. / PLATANENSTR. / BROSEPARK PANKOW,1
2010,13,BREITE STR.,4
2010,13,CHARLOTTENSTR.,1
2010,13,DIETZGENSTR.,5
2010,13,ELSA-BRÄNDSTRÖM-STR. / PRENZLAUER PROMENADE,3
2010,13,FLORASTR.,7
2010,13,FRIEDRICH-ENGELS-STR.,1
2010,13,GRANITZSTR. / HIDDENSEESTR. / KISSINGENSTR.,1
2010,13,GRANITZSTR. / PRENZLAUER PROMENADE / ROTHENBACHSTR.,4
2010,13,GÜLLWEG / WALDSTR. / HERMANN-HESSE-STR.,3
2010,13,HAUPTSTR.,1
2010,13,HAUPTSTR. / SCHILLERSTR.,1
2010,13,HEINRICH-MANN-STR. / HERMANN-HESSE-STR.,3
2010,13,KOPENHAGENER STR.,1
2010,13,MAXIMILIANSTR. / MÜHLENSTR.,1
2010,13,MÜHLENSTR.,4
2010,13,NEUE SCHÖNHOLZER STR.,1
2010,13,OSSIETZKYSTR. / BREITE STR.,3
2010,13,PASEWALKER STR.,2
2010,13,PRENZLAUER PROMENADE,6
2010,13,ROSENTHALER STR.,1
2010,13,SCHÖNERLINDER CHAUSSEE / SCHÖNERLINDER STR.,1
2010,13,SCHÖNHAUSER STR.,2
2010,13,STRAßE VOR SCHÖNHOLZ,1
2010,13,UHLANDSTR.,1
2010,13,WALDSTR.,1
2010,13,WILHELM-KUHR-STR. / WOLLANKSTR. / NEUE SCHÖNHOLZER STR. / SCHÖNHOLZER STR. / BRE,4
2010,13,WILHELMSRUHER DAMM,2
2010,13,WOLLANKSTR.,1
2010,13,BUCHHORSTER STR. / HAUPTSTR. / KASTANIENALLEE / SCHÖNHOLZER WEG,1
2010,13,ESPLANADE,2
2010,13,GRABBEALLEE,5
2010,13,KISSINGENSTR. / PRENZLAUER PROMENADE,1
2010,13,SCHILLERSTR.,1
2010,13,SCHÖNERLINDER STR.,1
2010,13,WOLLANKSTR. / BREHMESTR. / SCHULZESTR.,1
2010,13,HAUPTSTR. / HERTZSTR.,1
2010,13,NEUMANNSTR. / THULESTR.,1
2010,13,BERLINER STR. / BLANKENFELDER STR. / HAUPTSTR. / SCHÖNHAUSER STR.,1
2010,13,FRIEDRICH-ENGELS-STR. / NORDENDSTR.,1
2010,13,WOLFSHAGENER STR.,1
2010,13,WALDOWSTR.,1
2010,13,ESPLANADE / STAVANGERSTR.,1
2010,13,GARBATYPLATZ / BERLINER STR. / FLORASTR.,2
2010,13,KGA HUMBOLDT ABT. WÖRDENWEG / FRIEDRICH-ENGELS- STR. / NESSELWEG,1
2010,13,ROSENTHALER WEG,1
2010,13,BLANKENBURGER WEG / PASEWALKER STR.,1
2010,13,BLEICHERODER STR.,1
2010,13,KLEMKESTR. / STRAßE VOR SCHÖNHOLZ,1
2010,13,ELSA-BRÄNDSTRÖM-STR. / TRELLEBORGER STR.,1
2010,13,SCHÖNERLINDER STR. / A 114 BAB AUTOBAHNZUBRINGER PRENZLAU / 114 AS SCHÖNERLINDER,1
2010,13,BENJAMIN-VOGELSDORFF-STR. / MÜHLENSTR.,2
2010,13,BERLINER STR. / MAXIMILIANSTR.,1
2010,13,ACHTERMANNSTR.,1
2010,13,ALTENBERGER WEG / DIETZGENSTR.,1
2010,13,ANDREAS-HOFER-PLATZ / BRIXENER STR. / TIROLER STR.,1
2010,13,ANGERWEG / SCHILLERSTR. / SCHÖNHOLZER WEG,1
2010,13,ANLAGE EINIGKEIT / BLANKENFELDER CHAUSSEE / ROSENTHALER WEG,1
2010,13,AUBERTSTR. / PETITWEG / BLANKENFELDER STR.,1
2010,13,BAHNHOFSTR. / BERLINER STR. / PASEWALKER STR. / ROSENTHALER STR.,1
2010,13,BAHNHOFSTR. / BLANKENBURGER WEG / PANKSTR.,1
2010,13,BERLINER STR. / BERLINER STR.,1
2010,13,BERLINER STR. / BINZSTR.,1
2010,13,BERLINER STR. / BORKUMSTR.,1
2010,13,BERLINER STR. / ELSA-BRÄNDSTRÖM-STR.,2
2010,13,BERLINER STR. / HADLICHSTR.,1
2010,13,BEUTHSTR.,1
2010,13,BEUTHSTR. / BUCHHOLZER STR. / CHARLOTTENSTR.,1
2010,13,BINZSTR. / NEUMANNSTR.,1
2010,13,BLANKENBURGER STR. / DIETZGENSTR. / OSSIETZKYPLATZ,1
2010,13,BLANKENBURGER STR. / KLOTHILDESTR.,1
2010,13,BLANKENBURGER STR. / SIEGFRIEDSTR.,1
2010,13,BLANKENFELDER CHAUSSEE / HAUPTSTR.,1
2010,13,BLANKENFELDER STR.,1
2010,13,BLANKENFELDER STR. / GARTENSTR.,1
2010,13,BLANKENFELDER STR. / ROSENTHALER WEG,1
2010,13,BUCHER STR. / HAUPTSTR. / SCHÖNERLINDER STR. / TRIFTSTR.,1
2010,13,BUCHER STR. / PANKGRAFENSTR.,1
2010,13,BUCHHOLZER STR.,2
2010,13,BUCHHORSTER STR. / HIELSCHERSTR.,1
2010,13,DEBUSSYSTR.,1
2010,13,DOLOMITENSTR. / ESPLANADE,1
2010,13,DOLOMITENSTR. / MÜHLENSTR.,1
2010,13,ELISABETHWEG / PARKSTR.,1
2010,13,ESCHENGRABEN,1
2010,13,ESPLANADE / TRIENTER STR.,1
2010,13,FLORASTR. / GAILLARDSTR.,1
2010,13,FRIESENSTR. / HOMEYERSTR. / HERMANN-HESSE-STR.,1
2010,13,GALENUSSTR.,1
2010,13,GALENUSSTR. / PARACELSUSSTR.,1
2010,13,GRANITZSTR. / NEUMANNSTR.,3
2010,13,GRANITZSTR. / RETZBACHER WEG,1
2010,13,GRUMBKOWSTR. / WACKENBERGSTR.,1
2010,13,HANS-JÜRGEN-STR.,1
2010,13,HAUPTSTR. / SCHILDOWER STR.,1
2010,13,HEINZ-KNOBLOCH-PLATZ / BERLINER STR. / SAMLÄNDISCHE STR.,1
2010,13,HEINZ-KNOBLOCH-PLATZ / MASURENSTR. / MÜHLENSTR.,1
2010,13,HEINZ-KNOBLOCH-PLATZ / MÜHLENSTR. / SAMLÄNDISCHE STR.,1
2010,13,HERMANN-HESSE-STR.,3
2010,13,HERMANN-HESSE-STR. / PASTOR-NIEMÖLLER-PLATZ,1
2010,13,JEAN-CALAS-WEG / RUPERTWEG,1
2010,13,KAROWER STR. / LINDENBERGER STR.,1
2010,13,KASTANIENALLEE / KASTANIENALLEE,1
2010,13,KAVALIERSTR.,1
2010,13,KGA GARTENFREUNDE NORDEND / DIETZGENSTR. / STRAßE 52A,1
2010,13,KISSINGENSTR. / RETZBACHER WEG,1
2010,13,KUCKHOFFSTR.,1
2010,13,KUCKHOFFSTR. / ZINGERGRABEN,1
2010,13,KURZE STR. / THULESTR.,1
2010,13,KÖRNERSTR.,1
2010,13,LÜBARSER WEG / SCHILDOWER STR.,1
2010,13,NORDENDSTR.,1
2010,13,OSSIETZKYSTR. / PESTALOZZISTR.,1
2010,13,PASEWALKER STR. / PRENZLAUER PROMENADE / A 114 BAB AUTOBAHNZUBRINGER PRENZLAU /,1
2010,13,PRENZLAUER PROMENADE / PRENZLAUER PROMENADE,1
2010,13,ROLANDSTR.,1
2010,13,ROSSKASTANIENHOF / HAUPTSTR.,1
2010,13,SCHILDOWER STR.,1
2010,13,SCHLOßALLEE,1
2010,13,UHLANDSTR. / WALDSTR.,1
2010,13,WILHELM-KUHR-STR.,1
2010,13,WILHELM-KUHR-STR. / SCHULZESTR.,1
2010,13,WOLLANKSTR. / FLORASTR.,1
2010,13,WOLLANKSTR. / GÖRSCHSTR.,1
2010,13,ZEUSCHELSTR.,1
2010,13,AM STEINBERG / PRENZLAUER PROMENADE / THULESTR.,1
2010,13,ALT-BUCH / AM STENER BERG / SCHWANEBECKER CHAUSSEE / ZEPERNICKER STR.,2
2010,14,KAROWER CHAUSSEE,2
2010,14,KAROWER CHAUSSEE / ROBERT-RÖSSLE-STR. / WOLFGANG- HEINZ-STR.,3
2010,14,WILTBERGSTR.,3
2010,14,ALT-BUCH,1
2010,14,BRUNO-APITZ-STR.,1
2010,14,HÖRSTENWEG,1
2010,14,KAROWER CHAUSSEE / SIEDLUNGSSTR.,2
2010,14,KAROWER CHAUSSEE / THEODOR-BRUGSCH-STR.,2
2010,14,MAX-BURGHARDT-STR.,1
2010,14,ROBERT-RÖSSLE-STR.,1
2010,14,RÖNTGENTALER WEG,2
2010,14,RÖNTGENTALER WEG / STRAßE 5,1
2010,14,SCHÖNERLINDER CHAUSSEE,2
2010,14,WOLFGANG-HEINZ-STR.,1
2010,14,ALT-BLANKENBURG,3
2010,14,ANTONPLATZ / LANGHANSSTR. / BERLINER ALLEE,2
2010,14,BAHNHOFSTR.,3
2010,14,BERLINER ALLEE,10
2010,14,BERLINER STR.,2
2010,14,BRAUHAUSSTR. / PRENZLAUER PROMENADE,1
2010,14,GREIFSWALDER STR. / GÜRTELSTR. / LEHDERSTR. / BERLINER ALLEE,3
2010,14,HEINERSDORFER STR.,1
2010,14,LANGHANSSTR.,5
2010,14,MALCHOWER CHAUSSEE / PIESPORTER STR.,2
2010,14,PISTORIUSSTR.,4
2010,14,RENNBAHNSTR. / ROELCKESTR.,1
2010,14,ROELCKESTR.,1
2010,14,ROELCKESTR. / SCHWARZELFENWEG / DARßER STR.,1
2010,14,ROMAIN-ROLLAND-STR.,5
2010,14,ROTHENBACHSTR.,2
2010,14,ZUM KAPPGRABEN / HOFZEICHENDAMM / ALT-KAROW / BUCHER CHAUSSEE / SCHÖNERLINDER WE,2
2010,14,ACHILLESSTR.,2
2010,14,DARßER STR.,1
2010,14,GUSTAV-ADOLF-STR.,4
2010,14,RENNBAHNSTR.,1
2010,14,ROMAIN-ROLLAND-STR. / WISCHBERGEWEG,1
2010,14,AM STEINBERG / BERLINER STR.,1
2010,14,CHOPINSTR. / OTTO-BRAHM-STR.,1
2010,14,GUSTAV-ADOLF-STR. / HAMBURGER PLATZ,2
2010,14,LINDENALLEE / BERLINER ALLEE / WEIßENSEER PARK,1
2010,14,FALKENBERGER STR.,1
2010,14,RÖLÄNDER STR.,1
2010,14,BUSCHALLEE / SEEWEG / BERLINER ALLEE,1
2010,14,ALT-KAROW,1
2010,14,BLANKENBURGER STR. / ROMAIN-ROLLAND-STR.,2
2010,14,PISTORIUSSTR. / ROELCKESTR.,1
2010,14,ALBERTINENSTR.,1
2010,14,ALBERTINENSTR. / AMALIENSTR. / WEIßENSEER PARK,1
2010,14,ALT-BLANKENBURG / PRIESTERSTEGE,1
2010,14,AM STEINBERG / PREUNELSTR.,1
2010,14,AMALIENSTR. / PARKSTR.,1
2010,14,ANLAGE BLANKENBURG 2,1
2010,14,BAHNHOFSTR. / HUBERTUSDAMM,1
2010,14,BAHNHOFSTR. / LANKER STR.,2
2010,14,BEHAIMSTR. / MIRBACHPLATZ,1
2010,14,BERLINER STR. / ROMAIN-ROLLAND-STR.,1
2010,14,BERNKASTELER STR. / NEUMAGENER STR.,1
2010,14,BERNKASTELER STR. / TRIERER STR.,1
2010,14,BEUTHENER STR.,1
2010,14,BEUTHENER STR. / BLANKENBURGER CHAUSSEE / STRAßE 43,2
2010,14,BIZETSTR. / LINDENALLEE,1
2010,14,BLANKENBURGER STR.,1
2010,14,BUCHER CHAUSSEE,1
2010,14,BUSCHALLEE / HANSASTR. / KGA SONNENSCHEIN,1
2010,14,CHARLOTTENBURGER STR. / GUSTAV-ADOLF-STR.,1
2010,14,CHOPINSTR.,1
2010,14,FALKENBERGER STR. / PIESPORTER STR.,1
2010,14,FALKENBERGER STR. / TRIERER STR.,1
2010,14,FELDTMANNSTR. / BERLINER ALLEE,1
2010,14,FRIESICKESTR. / LANGHANSSTR.,1
2010,14,GARTENSTR. / INDIRA-GANDHI-STR.,2
2010,14,GEHRINGSTR.,1
2010,14,GEHRINGSTR. / ROELCKESTR.,3
2010,14,GOETHESTR. / STREUSTR.,1
2010,14,GOUNODSTR. / HERBERT-BAUM-STR.,1
2010,14,GROßE SEESTR. / SCHÖNSTR.,2
2010,14,GUSTAV-ADOLF-STR. / STRAßE 245 / STRAßE 246,1
2010,14,GÄBLERSTR. / GUSTAV-ADOLF-STR. / KGA FRIEDEN,1
2010,14,HEINERSDORFER STR. / JACOBSOHNSTR. / LANGHANSSTR.,1
2010,14,HÖDURSTR. / ROMAIN-ROLLAND-STR.,1
2010,14,INDIRA-GANDHI-STR. / BERLINER ALLEE / WEIßENSEER PARK,1
2010,14,JACOBSOHNSTR.,1
2010,14,JACOBSOHNSTR. / SEIDENBERGER STR.,1
2010,14,KAROWER DAMM / STRAßE 26 / TRESEBURGER STR.,1
2010,14,LANGHANSSTR. / PRENZLAUER PROMENADE,1
2010,14,LANGHANSSTR. / SCHARNWEBERSTR.,1
2010,14,MAHLERSTR.,1
2010,14,MAHLERSTR. / TASSOSTR. / BERLINER ALLEE,1
2010,14,MALCHOWER CHAUSSEE,1
2010,14,MALCHOWER CHAUSSEE / DARßER STR. / DARßER BRÜCKE,2
2010,14,MAX-STEINKE-STR.,1
2010,14,PARKSTR. / BERLINER ALLEE,1
2010,14,RHÖNSTR. / RUDELSBURGSTR. / STRAßE 7,1
2010,14,ROMAIN-ROLLAND-STR. / ROTHENBACHSTR.,1
2010,14,ROSSINISTR.,1
2010,14,RUDELSBURGSTR.,1
2010,14,RÖLÄNDER STR. / BLANCHARDSTR. / HUBERTUSDAMM / SCHÖNERLINDER WEG,1
2010,14,SCHMOHLSTR.,1
2010,14,STRAßE 246,1
2010,14,STRAßE 52,1
2010,14,STREUSTR. / BERLINER ALLEE,1
2010,14,TEICHBERGSTR. / BUCHER CHAUSSEE,1
2010,14,TRARBACHER STR.,1
2010,14,ZUR RINGALLEE / NÜßLERSTR. / ROELCKESTR.,1
2010,15,BERLINER STR.,1
2010,15,BERLINER STR. / ESCHENGRABEN,3
2010,15,BERLINER STR. / THULESTR.,1
2010,15,BERNAUER STR. / EBERSWALDER STR. / ODERBERGER STR. / SCHWEDTER STR.,3
2010,15,BORNHOLMER STR. / BJÖRNSONSTR. / MALMÖER STR.,4
2010,15,BORNHOLMER STR. / SCHÖNHAUSER ALLEE / WISBYER STR.,12
2010,15,BUCHHOLZER STR. / MILASTR. / SCHÖNHAUSER ALLEE,1
2010,15,CANTIANSTR. / SCHÖNHAUSER ALLEE / TOPSSTR.,2
2010,15,DANZIGER STR.,2
2010,15,DANZIGER STR. / DUNCKERSTR.,3
2010,15,DANZIGER STR. / EBERSWALDER STR. / KASTANIENALLEE / PAPPELALLEE / SCHÖNHAUSER AL,10
2010,15,DANZIGER STR. / KNAACKSTR. / LYCHENER STR.,1
2010,15,DANZIGER STR. / KOLLWITZSTR. / SENEFELDERSTR.,1
2010,15,DUNCKERSTR. / RAUMERSTR.,1
2010,15,DUNCKERSTR. / STARGARDER STR.,2
2010,15,DUNCKERSTR. / WICHERTSTR.,3
2010,15,EBERSWALDER STR.,2
2010,15,ERICH-WEINERT-STR. / PRENZLAUER ALLEE,5
2010,15,ERICH-WEINERT-STR. / SCHÖNHAUSER ALLEE / PAUL- ROBESON-STR.,1
2010,15,GLEIMSTR.,5
2010,15,GLEIMSTR. / SCHÖNHAUSER ALLEE / STARGARDER STR.,5
2010,15,GNEISTSTR. / SCHÖNHAUSER ALLEE,4
2010,15,GRELLSTR. / PRENZLAUER ALLEE / WICHERTSTR.,6
2010,15,KASTANIENALLEE,17
2010,15,KASTANIENALLEE / ODERBERGER STR.,1
2010,15,LOTTUMSTR. / SCHÖNHAUSER ALLEE,1
2010,15,PAPPELALLEE,2
2010,15,PAPPELALLEE / STARGARDER STR.,1
